ID	Gene_Symbol	Average Intensity	UniProt ID	Description	Gene_Symbol_1	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore
ENSG00000114745	GORASP1	NaN		golgi reassembly stacking protein 1	GORASP1	64689	8.471405077	9.441769	327	10.895887	648	4.153484	224	4.803696	234	343.8682227	0.848099842	-1.06758234	0.361209521	0.79393952	-0.261198389	8.378524243	8.960148	317	8.492802	306	8.332063	448	4.400228	272	8.51855183	8.82430464	8.00346716	8.15835547	8.45803744	8.45165508	8.51826816	7.97271681	NM_001278789,NM_001278790,NM_031899,NR_103866,NR_103867	0.252029127	0.368532141	-0.252029127
ENSG00000115053	NCL	3680.761038830081	P19338	nucleolin	NCL	4691	13.37548482	222.857544	6751	320.584167	15717	214.141693	8377	308.070099	11836	13886.16464	0.030137856	1.613286005	0.284566411	0.015318959	2.424749362	14.0655044	390.52124	11461	652.170288	18004	375.609406	14513	632.423035	28225	13.29437113	13.71113673	13.26379241	13.67317674	13.69724261	14.12454295	13.66318859	14.09926179	NM_005381	2.883278071	0.239317736	2.883278071
ENSG00000115317	HTRA2	62.79181069267793	O43464	HtrA serine peptidase 2	HTRA2	27429	8.087034508	8.723265	252	7.413151	277	9.184167	318	6.128048	225	323.5891808	0.009010986	1.380264774	0.161193227	0.003921657	2.884395651	8.55174327	12.333985	296	16.079518	370	11.85232	378	13.593943	514	8.27901885	8.08380866	8.26058048	8.10839872	8.38010736	8.59369344	8.35386538	8.46731492	NM_001321727,NM_001321728,NM_013247,NM_145074,NR_135769,NR_135770,NR_135771,NR_135772	4.598101811	0.101065348	4.598101811
ENSG00000115414	FN1	NaN		fibronectin 1	FN1	2335	19.98205429	7509.803966	700091	9054.233631	1365447	7553.954606	911171	9752.466745	1156315	524914.5696	1.34E-56	-72.85080794	0.383173703	1.2E-58	-16.14639267	13.79518782	200.38341	17908	77.584759	6501	199.773948	22968	82.334107	10803	18.94257055	19.28480228	18.95136008	19.36209801	16.03336269	15.68769406	16.02121845	15.69558416	NM_001306129,NM_001306130,NM_001306131,NM_001306132,NM_002026,NM_054034,NM_212474,NM_212476,NM_212478,NM_212482	28.1641681	0.21967155	-28.1641681
ENSG00000115415	STAT1	150.39617030060302	P42224	signal transducer and activator of transcription 1	STAT1	6772	10.54488042	25.109216	1071	25.594578	1792	29.28945	1455	26.714838	1620	1997.232048	1.37E-7	1.673776641	0.132789056	2.19E-8	5.596146553	11.28803037	52.036043	2181	48.488714	1980	58.658231	3001	50.138737	3307	10.5878887	10.72940796	10.6287748	10.84462278	11.15477818	11.09370049	11.19357351	11.12545324	NM_007315,NM_139266	6.484612201	0.114602065	6.484612201
ENSG00000115750	TAF1B	NaN		RNA polymerase I subunit B,TATA-box binding protein associated factor	TAF1B	9014	7.946443141	7.571049	195	7.111017	292	7.919158	263	7.145631	231	418.0366823	8.24E-14	2.389996185	0.161130063	6.13E-15	7.801202886	9.203109525	16.795731	418	23.724929	555	18.15783	592	24.593668	925	8.19924971	8.24748072	8.23208645	8.25191474	8.78935208	9.06723578	8.8529473	9.09869806	NM_001318976,NM_001318977,NM_005680	52.68261059	0.023853533	52.68261059
ENSG00000115760	BIRC6	4.1441812724413385	Q9NR09	baculoviral IAP repeat containing 6	BIRC6	57448	10.28406545	5.680332	995	5.287042	1498	5.774949	1306	5.221829	1160	1003.198621	4.88E-16	-1.642453959	0.084736925	2.96E-17	-8.447945557	9.569006967	4.065287	690	3.772207	602	4.010849	896	3.794619	979	10.11292053	10.17485977	10.1279925	10.1602752	9.76773104	9.67955329	9.75564932	9.68661224	NM_016252	25.07624007	0.028515379	-25.07624007
ENSG00000115904	SOS1	NaN		SOS Ras/Rac guanine nucleotide exchange factor 1	SOS1	6654	10.45741478	13.635916	1265	9.044572	1358	14.586128	1747	9.992604	1176	1128.332853	1.78E-5	-1.652852793	0.157385937	4.1E-6	-4.606245359	9.732392444	8.998032	809	7.615952	644	8.683259	1028	7.745049	1059	10.38856546	10.1526117	10.44985452	10.23547336	9.96803257	9.80517762	9.9379693	9.82105375	NM_005633	5.306071224	0.136640144	-5.306071224
ENSG00000116017	ARID3A	NaN		AT-rich interaction domain 3A	ARID3A	1820	7.847231414	6.498366	204	5.429899	276	5.856582	237	4.920312	196	146.0305279	4.1E-30	-3.699094035	0.161076895	1.06E-31	-11.71596942	5.949144401	1.451494	45	1.851565	53	1.743457	70	2.021272	94	7.5467818	7.5150143	7.4535578	7.42184205	6.33771284	6.46256193	6.44157367	6.52328473	NM_005224	33.3916736	0.056843123	-33.3916736
ENSG00000116478	HDAC1	263.6052229299427	Q13547	histone deacetylase 1	HDAC1	3065	10.19447627	42.906948	1001	35.686726	1347	43.627151	1314	33.503952	991	1291.376445	0.054075876	1.203916443	0.123255893	0.029841305	2.172190396	10.46248265	49.96365	1129	62.88879	1337	47.089176	1401	58.78344	2019	10.27621179	10.24065107	10.29062739	10.1848361	10.34472478	10.51494774	10.2936916	10.4585582	NM_004964	5.689546373	0.047105052	5.689546373
ENSG00000116670	MAD2L2	NaN		mitotic arrest deficient 2 like 2	MAD2L2	10459	7.635985255	11.756284	152	11.643767	238	13.012582	211	12.027099	191	330.2659773	6.51E-13	2.321052268	0.16144379	5.29E-14	7.524470337	8.850562317	29.030371	353	36.2364	414	27.770136	444	40.173516	741	7.85604047	7.93743906	7.91005086	7.95295949	8.50951978	8.67585363	8.46922819	8.77190986	NM_001127325,NM_006341	28.51697612	0.042591369	28.51697612
ENSG00000117153	KLHL12	NaN		kelch like family member 12	KLHL12	59349	9.649805839	18.193185	663	15.152482	922	18.61266	880	15.637166	724	596.30907	5.3E-30	-2.059767213	0.089150933	1.38E-31	-11.69344243	8.604783529	8.427168	308	9.645569	331	10.052998	451	10.067512	547	9.44701678	9.43881081	9.47246081	9.43652372	8.77377653	8.85159291	8.85565328	8.87093308	NM_001303051,NM_001303109,NM_021633	63.46235404	0.016466807	-63.46235404
ENSG00000117399	CDC20	22.522729879670077	Q12834	cell division cycle 20	CDC20	991	8.533063992	17.624765	329	13.67209	413	17.805765	430	12.520435	297	1278.027208	2.65E-7	5.900404001	0.467860721	4.41E-8	5.473453157	11.09382863	46.51511	842	173.085403	2944	42.386353	1009	164.480759	4523	9.14836294	9.06764215	9.15691568	9.0057433	9.86725022	11.07816171	9.78547988	11.03023357	NM_001255	35.74600251	0.07163779	35.74600251
ENSG00000118523	CTGF	362.98766871932503	P29279	connective tissue growth factor	CTGF	1490	13.27708412	121.406113	3172	426.828461	18045	125.604782	4238	451.002289	14942	6049.743495	4.41E-5	-4.56841039	0.498601671	1.1E-5	-4.395677724	11.08539665	62.813019	1590	88.02224	2096	63.322212	2110	86.744484	3339	11.97945085	13.27857871	12.00871186	13.32952741	11.40871824	11.63569728	11.4136699	11.6266741	NM_001901	2.896403335	0.756692773	-2.896403335
ENSG00000118579	MED28	13.171567210707686	Q9H204	mediator complex subunit 28	MED28	80306	8.793267123	16.746931	447	8.871342	384	16.899523	583	9.614508	326	417.5981425	0.503131471	-1.131689224	0.217022607	0.410853372	-0.822392807	8.613051553	11.923792	309	13.280062	324	12.731761	434	14.966023	589	8.91997006	8.50583061	8.92960385	8.56734746	8.57286689	8.6348309	8.62530813	8.73601978	NM_025205	0.798958417	0.225563141	-0.798958417
ENSG00000118898	PPL	NaN		periplakin	PPL	5493	12.51661587	109.025307	7583	25.385326	2858	110.113838	9890	26.272057	2318	3901.559257	0.064143952	-3.015217106	0.760706266	0.036336991	-2.093136283	10.92436649	45.284672	3052	5.079441	322	43.115551	3825	6.133421	629	12.54018259	11.32108847	12.55090396	11.34643954	11.63854819	10.05817778	11.59398418	10.15587739	NM_002705	2.275580407	0.699711324	-2.275580407
ENSG00000119335	SET	3539.9290099381997	Q01105,Q01105-2	SET nuclear proto-oncogene	SET	6418	12.23929274	95.87369	3070	135.917317	7088	90.758183	3763	135.303622	5477	5451.32734	0.255255959	1.254911694	0.244915732	0.181044757	1.337545144	12.56692919	148.779863	4611	197.897355	5775	143.764571	5859	195.771768	9221	12.07960244	12.49782819	12.03848364	12.48166587	12.38478774	12.60626996	12.35371094	12.59809305	NM_001122821,NM_001248000,NM_001248001,NM_003011	1.314118347	0.249320353	1.314118347
ENSG00000120656	TAF12	NaN		TATA-box binding protein associated factor 12	TAF12	6883	8.79656533	29.424007	366	24.842111	500	31.997362	514	24.497533	387	261.1430888	5.97E-13	-5.734905668	0.334350391	4.83E-14	-7.536314677	6.278434057	5.949724	94	2.463563	37	7.825958	125	2.614684	63	8.33390392	8.30951998	8.41479426	8.29300813	7.15977846	6.59399321	7.16454653	6.61137625	NM_001135218,NM_005644	46.62841894	0.054004217	-46.62841894
ENSG00000120693	SMAD9	99.05459722881189	O15198-2	SMAD family member 9	SMAD9	4093	6.31739919	0.613922	39	1.041139	106	0.95322	77	1.251478	99	47.37679549	3.67E-9	-5.32229898	0.387134301	4.65E-10	-6.230524009	3.907307282	0.174648	11	0.272982	16	0.121564	10	0.275592	26	5.39290098	5.93490764	5.73312675	6.08215419	4.60658159	4.80633795	4.43802576	4.79845468	NM_001127217,NM_005905	8.075577049	0.298442067	-8.075577049
ENSG00000120899	PTK2B	NaN		protein tyrosine kinase 2 beta	PTK2B	2185	11.02918858	58.908851	2729	14.642249	1097	57.342383	3432	13.960594	820	1322.946402	0.001934469	-3.758607561	0.563644664	7.0145E-4	-3.389011573	9.119033727	15.865407	713	4.914594	236	15.757517	934	5.028847	390	11.06300024	9.90484347	11.03769569	9.86132022	9.79505105	9.00482839	9.79012214	9.01863328	NM_004103,NM_173174,NM_173175,NM_173176	2.833070907	0.674234749	-2.833070907
ENSG00000121022	COPS5	118.24119585634475	Q92905	COP9 signalosome subunit 5	COPS5	10987	9.11673832	26.562943	441	23.427389	630	29.592831	635	23.799049	502	558.31378	0.949489719	1.011617454	0.169681047	0.921768076	0.098206808	9.133080112	24.05117	387	36.366596	551	26.031773	552	35.851231	877	9.08276793	9.09734344	9.17544083	9.10767314	8.94327152	9.26222639	9.00733478	9.25176257	NM_006837	0.398113356	0.041048088	0.398113356
ENSG00000122779	TRIM24	4.047786581052261	O15164	tripartite motif containing 24	TRIM24	8805	9.036242969	9.099317	405	9.590777	687	9.101842	518	8.684692	487	646.0072353	0.001520221	1.46049095	0.1578979	5.38568E-4	3.460802311	9.583062511	13.122745	567	18.020208	726	13.378379	759	18.026607	1175	9.09686537	9.24998766	9.08968197	9.16416999	9.340546	9.57720046	9.35401097	9.5812211	NM_003852,NM_015905	7.337876735	0.074520132	7.337876735
ENSG00000123143	PKN1	63.47378408830593	Q16512	protein kinase N1	PKN1	5585	10.6541974	35.784008	1229	37.963093	2110	35.650822	1581	34.819359	1517	2555.290256	1.24436E-4	2.171084241	0.269946425	3.43E-5	4.143102485	11.77275603	120.293579	4002	65.143959	2039	116.114876	5086	64.493683	3263	10.82171797	10.98295128	10.81915105	10.90958814	11.81353649	11.22925523	11.7795584	11.22327694	NM_002741,NM_213560	14.23295071	0.07858937	14.23295071
ENSG00000123159	GIPC1	177.57644178866184	O14908	GIPC PDZ domain containing family member 1	GIPC1	10755	10.11497294	34.292058	673	50.705831	1694	29.693841	801	48.491775	1290	1201.796698	0.474836787	1.167184768	0.25575361	0.383174648	0.872061831	10.33834391	58.301644	1147	57.905177	1097	52.670894	1423	63.791311	1724	9.89683153	10.38730435	9.8328927	10.35815291	10.30813799	10.29359827	10.25603303	10.27194053	NM_005716,NM_202468,NM_202469,NM_202470,NM_202494	0.758174278	0.294616919	0.758174278
ENSG00000123384	LRP1	NaN		LDL receptor related protein 1	LRP1	4035	12.91225974	37.02013	6145	35.837814	9628	36.437778	7811	33.799942	7116	4195.866807	1.0E-5	-11.2854846	0.738467094	2.19E-6	-4.734667928	9.415949622	6.750386	1086	0.564387	86	6.736886	1427	0.596998	146	12.25790566	12.36783409	12.24300592	12.30465683	10.67985237	9.39141131	10.67754902	9.40065456	NM_002332	62.24072874	0.056173991	-62.24072874
ENSG00000124181	PLCG1	15.734852453789923	P19174-2	phospholipase C gamma 1	PLCG1	5335	11.12614745	35.681526	2071	24.88097	2338	34.348887	2574	24.927495	1836	1705.106389	8.89E-7	-1.901785054	0.176990089	1.61E-7	-5.239582652	10.19853827	15.10987	850	21.743876	1151	15.116512	1120	21.250814	1818	11.0478408	10.85220329	11.01380184	10.85010971	10.25959385	10.52537521	10.25939268	10.50868558	NM_002660,NM_182811	8.863097203	0.10465971	-8.863097203
ENSG00000124762	CDKN1A	4.440371940796426	P38936	cyclin dependent kinase inhibitor 1A	CDKN1A	1026	11.60410797	85.522331	2059	115.095904	4485	82.59316	2540	111.721969	3397	2028.849719	4.6E-16	-3.295842687	0.203505858	2.79E-17	-8.455026318	9.883651923	34.150828	798	37.821826	830	32.84352	1010	37.132179	1305	11.0819773	11.48880317	11.04156746	11.45238044	10.26198327	10.31263049	10.23178914	10.29359336	NM_000389,NM_001220777,NM_001220778,NM_001291549,NM_078467	7.257023731	0.237074607	-7.257023731
ENSG00000124788	ATXN1	NaN		ataxin 1	ATXN1	6310	9.149606244	3.818919	453	3.383754	650	3.834041	588	3.716538	560	484.2727708	0.135502658	-1.417796487	0.293283159	0.085927304	-1.717283945	8.646022222	3.70729	427	2.04072	221	4.326927	655	2.039507	356	9.00301565	9.02211949	9.00822968	9.10102151	8.91834002	8.41363452	9.04951882	8.4120381	NM_000332,NM_001128164	11.02722489	0.045667339	-11.02722489
ENSG00000125170	DOK4	NaN		docking protein 4	DOK4	55715	7.407991307	5.709096	177	3.16146	161	5.072586	213	2.895105	116	105.6376361	1.44E-6	-4.113780211	0.396870713	2.73E-7	-5.141383956	5.372956193	1.616737	52	0.752093	24	1.551165	65	0.528225	26	7.20383578	6.81754302	7.14165473	6.74044347	6.15791153	5.68781358	6.11825568	5.4671579	NM_001330556,NM_018110	8.813446351	0.230901175	-8.813446351
ENSG00000125730	C3	NaN		complement C3	C3	718	13.78576906	207.460632	11871	183.300385	16974	197.542297	14597	174.168686	12639	11706.26862	0.419737187	-1.520345763	0.619956352	0.329606652	-0.974906479	13.18137565	254.493942	14108	37.16856	1939	249.500381	18209	37.997742	3204	13.60177526	13.61845076	13.55813462	13.56811892	13.72362723	12.19980106	13.70456712	12.21473661	NM_000064	21.38374844	0.028264147	-21.38374844
ENSG00000125743	SNRPD2	3720.0851786865196	P62316	small nuclear ribonucleoprotein D2 polypeptide	SNRPD2	6633	10.5292532	138.284683	1097	147.568619	1845	142.738247	1436	153.805397	1507	1955.99125	8.95E-6	1.647149691	0.151295063	1.95E-6	4.758725487	11.24921076	242.362045	1837	311.815948	2218	244.01652	2455	328.682083	3754	10.59353171	10.74058637	10.60489281	10.77141464	10.99173566	11.18332437	11.00410427	11.22773435	NM_004597,NM_177542	7.867522237	0.091510076	7.867522237
ENSG00000125753	VASP	479.7050817319045	P50552	vasodilator-stimulated phosphoprotein	VASP	7408	10.79099337	35.084877	896	71.060539	2937	32.988491	1088	69.214119	2242	1620.714377	0.519128106	-1.205713567	0.34021607	0.427613658	-0.793281801	10.52124409	47.622238	1178	57.588127	1340	46.207973	1505	56.60321	2130	10.30305682	11.03347687	10.25465209	11.00535278	10.49427629	10.62696946	10.46850771	10.61523965	NM_003370	0.630000506	0.428173116	-0.630000506
ENSG00000126561	STAT5A	NaN		signal transducer and activator of transcription 5A	STAT5A	6776	6.421994794	2.281361	112	0.641509	51	1.898721	115	0.816602	51	136.1902959	0.013577273	2.181180399	0.411064526	0.006199061	2.737062004	7.544073825	4.52958	216	2.477234	111	4.159448	254	2.585491	187	7.01571924	6.21024249	6.83324081	6.3636687	7.54955227	6.99883815	7.44827386	7.03575956	NM_001288718,NM_001288719,NM_001288720,NM_003152	2.947210437	0.380725793	2.947210437
ENSG00000127445	PIN1	877.0476919798152	Q13526	NIMA-interacting 1,peptidylprolyl cis/trans isomerase	PIN1	5300	8.57878883	23.474621	293	24.19464	490	22.354043	362	23.73246	378	436.9792069	0.053062964	1.285116789	0.165963878	0.02921362	2.180591823	8.941335646	33.50961	396	40.536739	464	28.265206	453	40.304112	744	8.59223715	8.7351241	8.55754102	8.71838128	8.80803997	8.96734757	8.68968131	8.96339169	NM_006221,NR_038422,NR_038830	4.069996532	0.089077918	4.069996532
ENSG00000127824	TUBA4A	55157.48358874966	P68366	tubulin alpha 4a	TUBA4A	7277	10.30448823	39.932957	1113	17.704432	726	11.014642	330	79.610111	2538	822.1603644	0.013501476	-3.330920333	0.633747521	0.006160083	-2.739136314	8.568718935	27.271	612	7.422111	189	8.003384	285	11.885262	445	9.95238003	9.25733937	8.69299688	10.6706425	9.36873433	8.47021997	8.54295777	8.74117581	NM_001278552,NM_006000	2.025559091	0.856933428	-2.025559091
ENSG00000129219	PLD2	NaN		phospholipase D2	PLD2	5338	9.534062102	19.784485	765	10.358229	650	19.949869	1005	9.935018	492	456.5591182	1.47E-16	-4.315488511	0.245537861	8.59E-18	-8.591440314	7.424098918	3.794656	144	3.966806	141	4.362622	218	3.713934	214	9.35602148	8.88947972	9.37372687	8.85410044	7.91422873	7.91918326	8.01235764	7.87449055	NM_001243108,NM_002663	7.399743825	0.285140031	-7.399743825
ENSG00000129682	FGF13	NaN		fibroblast growth factor 13	FGF13	2258	5.015477293	1.090246	33	0.83092	40	0.665827	26	0.747045	28	17.19053513	2.98E-10	-15.14016335	0.591220065	3.34E-11	-6.630879256	1.025684313	0.033728	1	0.070648	2	0.028465	1	0.109697	5	4.42426613	4.32138847	4.06505513	4.22522711	3.00987819	3.10568611	2.95043689	3.16202414	NM_001139498,NM_001139500,NM_001139501,NM_001139502,NM_004114,NM_033642	26.12671091	0.152709348	-26.12671091
ENSG00000130177	CDC16	9.48703397680625	Q13042-2	cell division cycle 16	CDC16	8881	10.18194234	32.495891	855	34.213606	1455	33.60049	1145	35.21817	1175	1031.102008	0.005098304	-1.290357539	0.119407602	0.00207027	-3.07996195	9.814691443	29.133427	740	33.437671	802	28.869746	969	32.328416	1252	10.00697232	10.17283738	10.03865946	10.19505609	9.85327127	9.94292969	9.84810063	9.91631332	NM_001078645,NM_001318517,NM_001318518,NM_001330101,NM_001330104,NM_001330105,NM_003903	3.891975604	0.094361048	-3.891975604
ENSG00000130340	SNX9	22.841487698161536	Q9Y5X1	sorting nexin 9	SNX9	51429	10.63092459	28.296352	1354	24.101868	1867	27.728647	1714	22.434122	1362	1274.334207	0.002184729	-1.647187506	0.214825375	8.03513E-4	-3.35158168	9.911310994	22.53702	1045	14.623469	638	21.640905	1321	13.563363	956	10.513242	10.49732579	10.49622047	10.43003648	10.25292247	9.87355586	10.21774327	9.81707048	NM_016224	19.48010242	0.036940955	-19.48010242
ENSG00000130402	ACTN4	15847.171485994884	O43707	actinin alpha 4	ACTN4	81	13.37832803	84.941759	3757	282.905017	20245	78.430752	4479	267.403686	14995	11891.40796	0.61147287	1.23348003	0.475357564	0.524218587	0.636856089	13.68108147	277.497952	11889	268.518851	10820	264.374689	14908	261.457793	17033	12.71913498	13.82950136	12.66289507	13.77377237	13.61880009	13.55995571	13.57481754	13.53937094	NM_001322033,NM_004924	0.471555076	0.642031981	0.471555076
ENSG00000130956	HABP4	76.42529387791683	Q5JVS0	hyaluronan binding protein 4	HABP4	22927	7.642616654	3.669919	110	6.678674	322	3.200042	123	6.619412	250	266.3564215	0.060556641	1.664564555	0.346718458	0.033981319	2.120293295	8.378878342	8.176672	236	12.892025	350	8.125739	308	11.299017	495	7.47872898	8.05351955	7.37618648	8.04182834	8.04400952	8.41226932	8.03608587	8.2964582	NM_014282	2.04203828	0.360552344	2.04203828
ENSG00000131747	TOP2A	210.46694808627933	P11388	topoisomerase (DNA) II alpha	TOP2A	7153	11.08693129	28.764549	1845	23.348127	2424	29.224733	2421	23.723568	1930	5396.045282	4.17E-8	3.961505736	0.341656575	6.14E-9	5.812997712	13.07295191	69.14444	4297	172.749207	10098	70.412537	5761	175.781525	16611	11.5407135	11.49095104	11.55324402	11.49959731	12.20034291	13.02230899	12.2156097	13.04255429	NM_001067	65.13293587	0.030491803	65.13293587
ENSG00000131788	PIAS3	NaN		protein inhibitor of activated STAT 3	PIAS3	10401	11.21567034	62.563019	2025	52.194145	2734	62.905666	2629	49.963291	2051	1663.88061	1.4E-39	-2.504350493	0.098312596	2.3E-41	-13.47168664	9.891077106	27.934443	876	24.311413	717	27.817743	1148	25.740505	1227	10.99523946	10.95969201	11.0008895	10.91598163	10.24354568	10.10997313	10.23908586	10.15555486	NM_006099	33.83209336	0.039151974	-33.83209336
ENSG00000132470	ITGB4	381.27055818585416	P16144,P16144-2	integrin subunit beta 4	ITGB4	3691	14.10392665	288.205708	18622	147.35238	15394	279.813419	23343	142.290894	11669	9824.484224	2.02E-15	-8.626715657	0.375793703	1.31E-16	-8.272654341	10.99518294	40.782795	2550	17.402797	1034	37.636178	3100	17.442287	1658	13.81791185	13.29977749	13.78883226	13.26403494	12.02305166	11.45141107	11.9641717	11.44805105	NM_000213,NM_001005619,NM_001005731,NM_001321123	10.3056078	0.301655542	-10.3056078
ENSG00000132522	GPS2	NaN		G protein pathway suppressor 2	GPS2	2874	9.466785646	41.539001	536	43.100266	900	41.995312	700	41.905468	686	858.9148194	0.016231954	1.427606884	0.192302731	0.007567467	2.670782473	9.980470775	54.160622	677	86.876114	1022	58.713844	967	83.614853	1590	9.49925913	9.64660287	9.50880756	9.61981111	9.65916663	10.04201889	9.72739324	10.01066648	NM_004489	6.805853147	0.075476963	6.805853147
ENSG00000132535	DLG4	NaN		discs large MAGUK scaffold protein 4	DLG4	1742	8.791483474	14.265198	537	4.637861	277	11.86223	696	3.632866	212	274.8998352	3.83E-5	-4.155959213	0.463978074	9.45E-6	-4.429479773	6.737432852	2.978621	138	1.404133	60	2.444185	145	1.284054	90	8.73756471	7.82289813	8.74275944	7.79901122	7.49919457	6.93338714	7.3255929	6.88186723	NM_001128827,NM_001321074,NM_001321075,NM_001321076,NM_001321077,NM_001365,NR_135527	3.828106224	0.536570957	-3.828106224
ENSG00000132670	PTPRA	NaN		protein tyrosine phosphatase,receptor type A	PTPRA	5786	11.49132956	65.647461	2424	52.696198	3357	64.194498	3069	54.844282	2573	2243.25493	2.64E-13	-1.790998109	0.109972192	2.09E-14	-7.645240134	10.65065218	42.911155	1538	35.225552	1187	41.692593	1965	36.924927	2009	11.34512329	11.33298277	11.32813018	11.30919775	10.91843635	10.73143336	10.89294707	10.77021842	NM_002836,NM_080840,NM_080841	56.31155694	0.014929038	-56.31155694
ENSG00000132906	CASP9	NaN		caspase 9	CASP9	842	6.763413903	3.786977	112	1.640544	92	3.30057	147	1.705577	75	93.00196741	0.11377032	-1.396640477	0.266164426	0.070177548	-1.810762986	6.273585998	1.783555	61	1.779633	56	2.191408	97	2.685656	116	6.82672602	6.39806731	6.84235621	6.42506534	6.31645028	6.27494656	6.45661355	6.46067163	NM_001229,NM_001278054,NM_032996,NR_102732,NR_102733	2.003087243	0.244536481	-2.003087243
ENSG00000133226	SRRM1	NaN		serine and arginine repetitive matrix 1	SRRM1	10250	11.018487	41.254994	1811	35.254033	2505	35.760624	2028	33.604485	1872	2065.616612	0.973116868	-1.008485578	0.222810109	0.956367673	-0.054712296	11.00620042	31.992095	1365	54.067813	2165	30.741923	1722	52.774528	3416	11.05490142	11.04208843	10.93364241	10.99747587	10.78367306	11.20116814	10.74823875	11.18251346	NM_001303448,NM_001303449,NM_005839	0.224348829	0.054765519	-0.224348829
ENSG00000133818	RRAS2	231.38347152665938	P62070	related RAS viral (r-ras) oncogene homolog 2	RRAS2	22800	9.894391926	28.460405	745	25.356447	1059	32.232644	1089	27.188533	889	1029.662886	0.352620976	1.16444026	0.197920112	0.267118135	1.109723635	10.11323001	25.745014	653	38.757998	924	46.318909	1546	42.075821	1622	9.88870117	9.89893641	9.99326407	9.95281428	9.75051592	10.06071064	10.24367723	10.13469294	NM_001102669,NM_001177314,NM_001177315,NM_012250	4.483752441	0.048806906	4.483752441
ENSG00000134871	COL4A2	2.8081043499176674	P08572	collagen type IV alpha 2 chain	COL4A2	1284	13.51218941	89.246536	6431	163.084869	19019	82.912079	7716	153.377548	14017	7000.748742	5.96E-12	-5.040685029	0.323430398	5.38E-13	-7.215214845	11.17864056	33.859386	2364	25.176529	1654	32.809788	3016	23.945837	2543	12.70957839	13.41807897	12.64376603	13.3532526	11.83988902	11.60140517	11.81554157	11.5687569	NM_001846	5.676750129	0.411071264	-5.676750129
ENSG00000135046	ANXA1	NaN		annexin A1	ANXA1	301	12.42370681	269.284729	4612	231.56311	6418	261.437195	5782	229.316116	4981	6589.281379	7.5301E-4	1.398617116	0.132002897	2.45802E-4	3.666594272	12.90770055	350.496674	5816	475.468567	7421	346.126892	7561	450.802368	11374	12.53572044	12.52835018	12.5116432	12.51662501	12.69916974	12.93889502	12.68756295	12.89386241	NM_000700	44.18098725	0.010954797	44.18098725
ENSG00000135605	TEC	NaN		tec protein tyrosine kinase	TEC	7006	5.02267725	0.686977	28	0.511982	34	0.91043	48	0.378683	20	53.94028876	5.52E-5	2.319562196	0.27953934	1.41E-5	4.342331678	6.23598751	1.420643	56	1.731032	64	1.49428	77	2.074191	124	5.38066018	5.28500796	5.56958546	5.12258009	5.84311408	5.97040161	5.8780089	6.12618128	NM_003215	6.496031837	0.186777142	6.496031837
ENSG00000135679	MDM2	NaN		MDM2 proto-oncogene	MDM2	4193	10.1343799	6.983703	561	9.611041	1292	8.252037	891	16.434779	1708	915.0815086	0.170778562	-1.590593182	0.422650219	0.113146913	-1.584205714	9.463931346	4.265115	346	5.109716	390	9.585862	1007	11.88712	1440	9.53494636	9.95775253	9.70791346	10.43389375	9.13152445	9.24026179	9.76076287	9.92127282	NM_001145337,NM_001145339,NM_001145340,NM_001278462,NM_002392	1.715452981	0.390828872	-1.715452981
ENSG00000135823	STX6	38.58392553723585	O43752	syntaxin 6	STX6	10228	10.21317985	17.034791	951	15.401769	1388	18.011514	1308	15.188382	1075	974.2471488	1.1E-6	-1.559220228	0.123322278	2.03E-7	-5.196341848	9.572571531	12.391414	680	11.266379	581	13.920787	1005	11.080884	909	10.05836161	10.09264699	10.11465599	10.0783327	9.73951034	9.63436671	9.83488934	9.61040654	NM_001286210,NM_005819	27.00628708	0.023720711	-27.00628708
ENSG00000135924	DNAJB2	NaN		DnaJ heat shock protein family (Hsp40) member B2	DNAJB2	3300	9.406599388	20.025335	577	14.966654	797	19.897281	755	13.981809	569	460.5295281	4.22E-11	-2.800725097	0.214407503	4.21E-12	-6.929796579	7.921088473	7.798361	248	7.228282	152	7.882262	351	6.364347	256	9.148064	9.13371152	9.16116261	9.04502516	8.39513716	8.05278941	8.45120016	8.08149924	NM_001039550,NM_006736	28.28419874	0.052520877	-28.28419874
