ID	Ensembl ID	Average Intensity	UniProt ID	Gene symbol ID
MO000028475	ENSG00000136603	NaN		SKIL
MO000028505	ENSG00000171634	0.7560031094326821	Q12830-2	
MO000028508	ENSG00000141027	1.9628238976487689	O75376	NCOR1
MO000028540	ENSG00000096401	185.52068087906582	Q99459	
MO000028665	ENSG00000116017	NaN		ARID3A
MO000028666	ENSG00000156983	0.12912969100068525	P55201-3	
MO000028675	ENSG00000105722	1.2196291861693387	P50548	
MO000028677	ENSG00000108799	9.440695132833898	Q92800-5	
MO000028678	ENSG00000106462	23.41345942881395	Q15910	
MO000028706	ENSG00000163565	130.3972184825035	Q16666	IFI16
MO000028711	ENSG00000169057	20.96637929864837	P51608	
MO000028715	ENSG00000102908	0.7298418562642115	O94916	
MO000028716	ENSG00000277258	1.922323494839542	P35227	
MO000028717	ENSG00000122779	4.047786581052261	O15164	TRIM24
MO000028718	ENSG00000197323	34.249666357800585	Q9UPN9-2	TRIM33
MO000028723	ENSG00000197905	68.78755542969247	Q15561	
MO000028724	ENSG00000007866	15.653959665177874	Q99594	
MO000028745	ENSG00000172466	2.196522771365883	P17028	
MO000028757	ENSG00000065029	0.9420425566268745	P36508-2	
MO000028759	ENSG00000163848	2.5828677618098093	Q9UQR1	
MO000028791	ENSG00000138073	26.412314790103487	Q9HCU5	
MO000028808	ENSG00000107949	306.76455289677506	Q9P287,Q9P287-4	
MO000028809	ENSG00000107949	306.76455289677506	Q9P287,Q9P287-4	
MO000028810	ENSG00000107949	306.76455289677506	Q9P287,Q9P287-4	
MO000030835	ENSG00000166913	11450.554072560783	P31946-2	YWHAB
MO000030840	ENSG00000092201	350.29094720482044	Q9Y5B9	
MO000030859	ENSG00000050748	25.2930196772052	P45984-2	
MO000030879	ENSG00000175793	5277.0312035068	P31947	
MO000030895	ENSG00000183765	0.3711320743404486	O96017	
MO000030900	ENSG00000169967	1.2990773985240511	Q9Y2U5	
MO000030911	ENSG00000033800	2.469548292043112	O75925	PIAS1
MO000030916	ENSG00000213923	6.144996262206817	P49674	
MO000030927	ENSG00000253729	437.216668420702	P78527	PRKDC
MO000030929	ENSG00000196419	2404.751365523678	P12956	
MO000030935	ENSG00000051180	NaN		RAD51
MO000030959	ENSG00000148400	1.7968147396697658	P46531	
MO000030962	ENSG00000134250	20.051574853636964	Q04721	
MO000030964	ENSG00000168214	87.80225612466245	Q06330-4	
MO000030976	ENSG00000164105	23.08689165784493	O75446	
MO000030983	ENSG00000169375	8.360403558138366	Q96ST3	
MO000030984	ENSG00000162521	1357.18407647412	Q09028-2,Q09028-3	
MO000030985	ENSG00000102054	2234.862872808711	Q16576,Q16576-2	
MO000030998	ENSG00000107643	24.878764667950193	P45983-3	MAPK8
MO000031000	ENSG00000050748	25.2930196772052	P45984-2	
MO000031006	ENSG00000149311	0.2983385350848443	Q13315	
MO000031022	ENSG00000082898	529.9066087891682	O14980	
MO000031039	ENSG00000196498	NaN		NCOR2
MO000031054	ENSG00000172354	1265.1032916845525	P62879	
MO000031061	ENSG00000115053	3680.761038830081	P19338	NCL
MO000031070	ENSG00000140464	161.8802121253423	P29590,P29590-11,P29590-14,P29590-2,P29590-3	PML
MO000031088	ENSG00000149480	236.91560207169323	O94776	
MO000031092	ENSG00000071655	40.599518629703354	O95983-2	
MO000031104	ENSG00000134250	20.051574853636964	Q04721	
MO000031105	ENSG00000134250	20.051574853636964	Q04721	
MO000031118	ENSG00000162736	27.95343900016764	Q92542-2	
MO000031136	ENSG00000142192	46.849521504288965	P05067	
MO000031144	ENSG00000186318	NaN		BACE1
MO000031151	ENSG00000141551	8.91856071782075	P48730-2	CSNK1D
MO000031163	ENSG00000142192	46.849521504288965	P05067	
MO000031189	ENSG00000163932	12.103211754174126	Q05655	PRKCD
MO000031191	ENSG00000163932	12.103211754174126	Q05655	PRKCD
MO000031199	ENSG00000253729	437.216668420702	P78527	PRKDC
MO000031200	ENSG00000253729	437.216668420702	P78527	PRKDC
MO000031220	ENSG00000079246	1698.1082080243405	P13010	
MO000031225	ENSG00000148400	1.7968147396697658	P46531	
MO000031266	ENSG00000113580	47.34567717900376	P04150	NR3C1
MO000031305	ENSG00000134250	20.051574853636964	Q04721	
MO000031324	ENSG00000172531	2623.245510720759	P62136,P62136-2	
MO000031326	ENSG00000172531	2623.245510720759	P62136,P62136-2	
MO000031369	ENSG00000196367	0.49056571086065903	Q9Y4A5-2	
MO000031387	ENSG00000160789	9367.947382468454	P02545,P02545-2,P02545-3	
MO000031934	ENSG00000064012	41.871167986078945	Q14790	CASP8
MO000031935	ENSG00000157764	9.7570357868696	P15056	
MO000031956	ENSG00000166888	3.906497797843423	P42226	
MO000031961	ENSG00000187239	48.9005423411017	Q96RU3-2	
MO000031963	ENSG00000100266	248.26231752988798	Q9UNF0,Q9UNF0-2	
MO000031972	ENSG00000205302	114.61926745539014	O60749	
MO000031977	ENSG00000131435	94.32303019868307	P50479	
MO000031983	ENSG00000105976	11.022475854809791	P08581	
MO000031991	ENSG00000108061	8.111283320305287	Q9UQ13	
MO000031997	ENSG00000164305	41.57532160681977	P42574	CASP3
MO000031998	ENSG00000164305	41.57532160681977	P42574	CASP3
MO000032000	ENSG00000165806	20.43525743176168	P55210	CASP7
MO000032001	ENSG00000165806	20.43525743176168	P55210	CASP7
MO000032002	ENSG00000165806	20.43525743176168	P55210	CASP7
MO000032015	ENSG00000106615	2901.8162495324273	Q15382	
MO000032020	ENSG00000113712	82.1299140582809	P48729	
MO000032078	ENSG00000089685	11.287183988998308	O15392-5	
MO000032094	ENSG00000115541	14881.991821663876	P61604	
MO000032133	ENSG00000106144	3.2343103752383033	P42575	
MO000032135	ENSG00000138794	56.994405818509364	P55212	CASP6
MO000032141	ENSG00000120868	1.3584079912634195	O14727-4	
MO000032172	ENSG00000185104	76.65127573859763	Q9UNN5	
MO000032197	ENSG00000138794	56.994405818509364	P55212	CASP6
MO000032198	ENSG00000138794	56.994405818509364	P55212	CASP6
MO000032199	ENSG00000138794	56.994405818509364	P55212	CASP6
MO000032200	ENSG00000138794	56.994405818509364	P55212	CASP6
MO000032215	ENSG00000106144	3.2343103752383033	P42575	
MO000032219	ENSG00000145715	NaN		RASA1
MO000032247	ENSG00000050820	NaN		BCAR1
MO000032249	ENSG00000035403	1989.8838738190348	P18206-2	
MO000032279	ENSG00000099942	146.04870665147024	P46109	CRKL
MO000032310	ENSG00000165458	14.177299739277052	O15357	
MO000032339	ENSG00000136279	682.353559525857	Q9UJU6,Q9UJU6-2,Q9UJU6-3	
MO000032352	ENSG00000177189	93.288720963636	P51812	
MO000032374	ENSG00000141564	3.386497641259246	Q8N122	
MO000032379	ENSG00000198793	6.863849618357277	P42345	
MO000032396	ENSG00000127946	1.9646688404136508	O00291	
MO000032407	ENSG00000113368	1159.8402571615243	P20700	
MO000032417	ENSG00000197694	783.4458527217188	Q13813,Q13813-2,Q13813-3	SPTAN1
MO000032419	ENSG00000148180	992.53896906624	P06396-2,P06396-3	GSN
MO000032420	ENSG00000077312	333.2695982603265	P09012	SNRPA
MO000032422	ENSG00000198900	470.7261321322731	P11387	
MO000032428	ENSG00000026025	NaN		VIM
MO000032450	ENSG00000167193	381.52866039996866	P46108,P46108-2	CRK
MO000032481	ENSG00000087586	48.20868280640476	O14965	AURKA
MO000032484	ENSG00000178999	18.028392419532487	Q96GD4	AURKB
MO000032542	ENSG00000133703	194.389901361462	P01116-2	
MO000032543	ENSG00000170776	1.0579567689890799	Q12802-4	
MO000032544	ENSG00000186716	NaN		BCR
MO000032546	ENSG00000175220	471.104248181413	Q07960	
MO000032552	ENSG00000184371	8.60473156924766	P09603	
MO000032557	ENSG00000174437	1159.79864758702	P16615	
MO000032560	ENSG00000130159	1.7436034021956677	Q9BQ95	
MO000032561	ENSG00000176105	39.27018123078702	P07947	
MO000032562	ENSG00000169047	19.058475537260406	P35568	IRS1
MO000032563	ENSG00000116473	853.6802256436114	P62834	
MO000032564	ENSG00000127314	931.6430504068992	P61224	
MO000032565	ENSG00000125249	82.66025747471346	P10114	
MO000032566	ENSG00000181467	215.64214181962114	P61225	
MO000032568	ENSG00000133818	231.38347152665938	P62070	RRAS2
MO000032569	ENSG00000133703	194.389901361462	P01116-2	
MO000032570	ENSG00000143878	995.403158124258	P62745	
MO000032571	ENSG00000155366	5583.408784282845	P08134	
MO000032574	ENSG00000119729	1366.856467087358	P17081	
MO000032577	ENSG00000168374	3000.4971124731564	P18085	
MO000032578	ENSG00000183155	193.1277722352599	P47224	
MO000032579	ENSG00000180198	603.0789119008481	P18754-2	
MO000032584	ENSG00000166710	3241.0705140261252	P61769	
MO000032585	ENSG00000114062	12.481949028291986	Q05086-3	
MO000032587	ENSG00000131508	1498.3582602933775	P62837	
MO000032588	ENSG00000185651	1534.621322556579	P68036	
MO000032594	ENSG00000121691	260.17541494286206	P04040	
MO000032597	ENSG00000164022	740.090130316363	Q12904	
MO000032606	ENSG00000101336	4.876699167309716	P08631-2	
MO000032628	ENSG00000142168	10270.285008653247	P00441	
MO000032629	ENSG00000167601	182.58762877741006	P30530-2	
MO000032638	ENSG00000113070	NaN		HBEGF
MO000032639	ENSG00000154146	136.33906763821312	Q92686	
MO000032647	ENSG00000136738	220.31847041927642	Q92783-2	
MO000032648	ENSG00000185950	3.2823575292642992	Q9Y4H2	IRS2
MO000032652	ENSG00000120875	0.6620929113377626	Q13115	
MO000032654	ENSG00000109270	154.62044438310272	Q9UHA4	
MO000032659	ENSG00000047849	1542.1973941306746	P27816,P27816-5	
MO000032660	ENSG00000145623	4.198521359056945	Q99650	
MO000032667	ENSG00000085733	517.0131171202711	Q14247,Q14247-3	
MO000032670	ENSG00000131788	NaN		PIAS3
MO000032671	ENSG00000180210	48.56230978062208	P00734	
MO000032682	ENSG00000077238	NaN		IL4R
MO000032687	ENSG00000173020	6.764518364895434	P25098	
MO000032688	ENSG00000137486	11.095688075492612	P49407-2	
MO000032699	ENSG00000184557	NaN		SOCS3
MO000032701	ENSG00000168615	101.55769740850572	Q13443	ADAM9
MO000032705	ENSG00000132670	NaN		PTPRA
MO000032708	ENSG00000127947	107.61422737727756	Q05209	
MO000032709	ENSG00000085377	127.82642202477632	P48147	
MO000032714	ENSG00000004897	37.92796262236561	P30260	CDC27
MO000032715	ENSG00000104067	58.164799594065	Q07157	TJP1
MO000032718	ENSG00000126458	250.99376794133167	P10301	
MO000032722	ENSG00000185989	1.5974286613351074	Q14644	
MO000032724	ENSG00000187840	315.1126907790451	Q13541	
MO000032732	ENSG00000087460	315.4802927429398	P63092,P63092-2,P63092-3,Q5JWF2	
MO000032733	ENSG00000120063	121.96339222143223	Q14344	
MO000032735	ENSG00000065135	395.0483756644401	P08754	
MO000032736	ENSG00000088256	334.10246692546536	P29992	
MO000032737	ENSG00000156049	97.17246236376715	O95837	
MO000032739	ENSG00000156052	127.93308434617708	P50148	
MO000032746	ENSG00000140416	1697.9011999479208	P09493-3,P09493-4	
MO000032747	ENSG00000123159	177.57644178866184	O14908	GIPC1
MO000032757	ENSG00000148908	295.509996956941	O43665-3	
MO000032763	ENSG00000051382	0.05133291256459613	P42338	
MO000032766	ENSG00000105221	56.243657406021796	P31751	
MO000032767	ENSG00000117020	44.861544918678845	Q9Y243	
MO000032768	ENSG00000166333	373.39732976720853	Q13418	
MO000032770	ENSG00000196776	199.4801677794825	Q08722,Q08722-3	
MO000032944	ENSG00000143549	5143.20851261698	P06753,P06753-2	
MO000032945	ENSG00000167460	5133.287997247873	P67936,P67936-2	
MO000032948	ENSG00000127824	55157.48358874966	P68366	TUBA4A
MO000032956	ENSG00000167553	82886.58010789024	Q9BQE3	
MO000033237	ENSG00000116815	160.78835408151286	P19256-2	
MO000033238	ENSG00000090339	NaN		ICAM1
MO000033243	ENSG00000197386	1.9732336818458427	P42858	HTT
MO000033257	ENSG00000159692	379.36564624431696	Q13363-2	
MO000033308	ENSG00000185591	48.24358190391311	P08047	SP1
MO000033313	ENSG00000072062	206.6057858634363	P17612	PRKACA
MO000033360	ENSG00000067900	26.623311994149287	Q13464	ROCK1
MO000033389	ENSG00000101608	7012.343190499555	P19105	
MO000033404	ENSG00000108861	455.2686652938472	P51452	
MO000033435	ENSG00000170027	6613.047792994925	P61981	YWHAG
MO000033485	ENSG00000107643	24.878764667950193	P45983-3	MAPK8
MO000033578	ENSG00000174238	88.27055797356705	Q00169	
MO000033619	ENSG00000051523	33.32601681047207	P13498	
MO000033674	ENSG00000130589	1.3914357575871033	Q9BYK8	
MO000033692	ENSG00000125686	8.42772112268899	Q15648	
MO000033699	ENSG00000180182	3.2370746569228874	O60244	
MO000033700	ENSG00000054118	191.0985223962142	Q9Y2W1	
MO000033701	ENSG00000042429	2.7531462622322627	Q9NVC6	
MO000033749	ENSG00000117632	7223.214129949097	P16949	
MO000033783	ENSG00000204628	10809.45639773929	P63244	
MO000033800	ENSG00000168439	3011.6243207285843	P31948	
MO000034049	ENSG00000106976	90.20215709485232	Q05193,Q05193-3	
MO000034171	ENSG00000164109	130.4872428917696	Q13257	MAD2L1
MO000034175	ENSG00000166135	5.29338515096861	Q9NWT6	
MO000034187	ENSG00000120438	2893.954045514719	P17987	
MO000034213	ENSG00000135766	22.093821460192693	Q9GZT9	
MO000034271	ENSG00000108094	74.37042375962744	Q13617	
MO000034274	ENSG00000123384	NaN		LRP1
MO000034306	ENSG00000112851	35.08609110295027	Q96RT1-6	
MO000034371	ENSG00000197157	1230.6848885289132	Q7KZF4	
MO000034393	ENSG00000123143	63.47378408830593	Q16512	PKN1
MO000034483	ENSG00000115904	NaN		SOS1
MO000034532	ENSG00000099817	211.83243049808604	P19388	
MO000034614	ENSG00000101182	2323.0393932040824	O14818	
MO000034631	ENSG00000137154	4258.773016562585	P62753	
MO000034650	ENSG00000110711	228.31304643662838	O00170	
MO000034669	ENSG00000004478	1395.2054514012461	Q02790	
MO000034767	ENSG00000078369	1764.099850854746	P62873	
MO000034781	ENSG00000113441	28.750920653328052	Q9UIQ6	
MO000034809	ENSG00000075624	NaN		ACTB
MO000034818	ENSG00000171862	0.9715779131974662	P60484	
MO000034850	ENSG00000111912	2.6997368946465796	Q8NI08	
MO000034887	ENSG00000108669	3.121776405574765	Q15438-2	
MO000034898	ENSG00000069869	29.17017842719309	P46934-4	
MO000034900	ENSG00000049759	42.818105138714394	Q96PU5-7	
MO000034911	ENSG00000127616	28.638317465090573	P51532-2,P51532-5	
MO000034913	ENSG00000173473	44.090984355439225	Q92922	
MO000034914	ENSG00000066117	9.416312721111344	Q96GM5	
MO000034946	ENSG00000106070	2.269877515522539	Q13322-3	GRB10
MO000034981	ENSG00000115414	NaN		FN1
MO000035009	ENSG00000135250	61.799533161043385	P78362-2	
MO000035011	ENSG00000096063	318.9419498812291	Q96SB4	SRPK1
MO000035017	ENSG00000136450	3109.5925261884263	Q07955	
MO000035067	ENSG00000187446	135.42052426726633	Q99653	
MO000035080	ENSG00000107758	69.4531025629592	P16298	
MO000035082	ENSG00000120910	23.857040330381842	P48454-2	
MO000035083	ENSG00000138814	284.9143916591871	Q08209-2	
MO000035093	ENSG00000143190	7.57610634811021	P14859-2	
MO000035098	ENSG00000100401	910.3063846185297	P46060	
MO000035119	ENSG00000153201	77.41080783509562	P49792	
MO000035129	ENSG00000171150	NaN		SOCS5
MO000035150	ENSG00000112210	52.28368841133374	Q9ULC3	
MO000035151	ENSG00000163161	4.211246976713561	P19447	
MO000035154	ENSG00000110768	5.357608486808896	P32780	
MO000035159	ENSG00000074696	96.79431631676904	Q9P035	
MO000035161	ENSG00000166200	197.77211612354154	P61201-2	
MO000035175	ENSG00000131236	3298.550046702512	Q01518	
MO000035189	ENSG00000075785	1308.181804105041	P51149	
MO000035191	ENSG00000188419	3.2346705987858524	P24386	
MO000035206	ENSG00000179262	573.7783738390737	P54725	
MO000035215	ENSG00000119318	1590.7704828764477	P54727	
MO000035273	ENSG00000168807	100.99576466607121	Q13425	
MO000035289	ENSG00000140682	51.037209343379935	O43294-2	
MO000035317	ENSG00000177105	1296.9400212580222	P84095	
MO000035319	ENSG00000126777	432.7281242338943	Q86UP2,Q86UP2-2	
MO000035336	ENSG00000141522	4191.456495862039	P52565	
MO000035388	ENSG00000114346	3.3326699358759706	Q9H8V3	
MO000035431	ENSG00000115963	9.757351126359058	P61587	
MO000035438	ENSG00000099956	33.476888324350305	Q12824,Q12824-2	
MO000035542	ENSG00000134318	47.77646474678508	O75116	
MO000035550	ENSG00000137710	4087.8582000365295	P35241	
MO000035608	ENSG00000002549	1258.140902362224	P28838-2	
MO000035617	ENSG00000138448	NaN		ITGAV
MO000035645	ENSG00000082781	40.16744531496851	P18084	ITGB5
MO000035672	ENSG00000077522	2668.9237939975965	P35609	
MO000035713	ENSG00000125971	1923.7874857622314	Q9NP97	
MO000036044	ENSG00000164885	91.02114260040892	Q00535	CDK5
MO000036082	ENSG00000183020	219.26109185032306	O94973,O94973-2	
MO000036096	ENSG00000078269	11.406748034827313	O15056	
MO000036098	ENSG00000102265	215.23236773782327	P01033	
MO000036101	ENSG00000085832	48.910115787569126	P42566	
MO000036112	ENSG00000063245	154.96884571577436	Q9Y6I3	
MO000036137	ENSG00000122705	1550.8346198589406	P09496-2	
MO000036138	ENSG00000175416	915.0221475318332	P09497,P09497-2	
MO000036139	ENSG00000141367	3172.156246716471	Q00610-2	
MO000036145	ENSG00000161203	353.90767118700074	Q96CW1,Q96CW1-2	
MO000036147	ENSG00000042753	161.5118933072467	P53680	
MO000036161	ENSG00000107295	130.53971770327735	Q99962	
MO000036165	ENSG00000157540	0.37463487862624595	Q13627-2	
MO000036190	ENSG00000213672	22.51400797646916	Q9NZQ3-3	
MO000036276	ENSG00000100852	17.43907683750956	Q13017-2	
MO000036288	ENSG00000161800	35.17364891056228	Q9H0H5	
MO000036353	ENSG00000185359	251.98471592208222	O14964	
MO000036359	ENSG00000008294	88.32353681933046	O60271,O60271-2,O60271-9	
MO000036371	ENSG00000131626	11.60910663108034	Q13136	
MO000036373	ENSG00000131626	11.60910663108034	Q13136	
MO000036374	ENSG00000131626	11.60910663108034	Q13136	
MO000036389	ENSG00000136848	2.1841232537403874	Q5VWQ8-4	
MO000036403	ENSG00000011485	246.33576883999413	P53041	
MO000036449	ENSG00000089159	760.8995705839809	P49023-2	PXN
MO000036494	ENSG00000239672	14768.474051238785	P15531	
MO000036523	ENSG00000150867	38.958415679449445	P48426	
MO000036525	ENSG00000276293	25.86099731273042	P78356	
MO000036527	ENSG00000143398	8.53501643185848	Q99755-3	
MO000036570	ENSG00000091436	9.310650597944544	Q9NYL2,Q9NYL2-2	
MO000036572	ENSG00000091436	9.310650597944544	Q9NYL2,Q9NYL2-2	
MO000036573	ENSG00000091436	9.310650597944544	Q9NYL2,Q9NYL2-2	
MO000036578	ENSG00000137936	8.014320376816224	O75815	
MO000036590	ENSG00000100614	81.54126664409199	P35813	
MO000036592	ENSG00000160551	15.550078422523367	Q7L7X3	
MO000036594	ENSG00000149930	3.1263464823842733	Q9UL54,Q9UL54-2	
MO000036616	ENSG00000126803	7936.82738700798	P54652	
MO000036617	ENSG00000204389	NaN		HSPA1A
MO000036634	ENSG00000100784	8.96463368535694	O75582	
MO000036747	ENSG00000089022	NaN		MAPKAPK5
MO000036767	ENSG00000149798	57.257111767606304	O14613	
MO000036772	ENSG00000179604	6.969805224890495	Q9H3Q1	
MO000036814	ENSG00000047932	21.675970642105302	Q9HD26,Q9HD26-2	GOPC
MO000037316	ENSG00000116584	113.91378334327362	Q92974-3	
MO000037334	ENSG00000088387	10.463607279419325	Q9BZ29-4	
MO000037343	ENSG00000136717	131.2145800411243	O00499,O00499-10	
MO000037358	ENSG00000169750	3214.329112297085	P60763	
MO000037420	ENSG00000130779	35.19941547055795	P30622-1	
MO000037478	ENSG00000249915	464.52186046481995	O75340	
MO000037495	ENSG00000071051	81.55596623761394	O43639	
MO000037533	ENSG00000080815	NaN		PSEN1
MO000037558	ENSG00000188677	34.74493554109146	Q9HBI1	
MO000037586	ENSG00000100380	1096.8313818265874	P50502	
MO000037601	ENSG00000104884	13.279416858031837	P18074	
MO000037689	ENSG00000142192	46.849521504288965	P05067	
MO000037690	ENSG00000142192	46.849521504288965	P05067	
MO000037758	ENSG00000142192	46.849521504288965	P05067	
MO000037761	ENSG00000142192	46.849521504288965	P05067	
MO000037762	ENSG00000142192	46.849521504288965	P05067	
MO000037770	ENSG00000142192	46.849521504288965	P05067	
MO000037844	ENSG00000172977	NaN		KAT5
MO000037855	ENSG00000142192	46.849521504288965	P05067	
MO000037858	ENSG00000110031	34.64345944574134	O60711	
MO000037861	ENSG00000142192	46.849521504288965	P05067	
MO000037879	ENSG00000142192	46.849521504288965	P05067	
MO000037881	ENSG00000142192	46.849521504288965	P05067	
MO000037906	ENSG00000166313	NaN		APBB1
MO000037924	ENSG00000185022	11.7772474677834	Q9ULX9	
MO000037935	ENSG00000160447	9.278221971816965	Q6P5Z2	
MO000037992	ENSG00000151693	6.889808691374049	O43150,O43150-2	
MO000038016	ENSG00000154380	31.330380166072388	Q8N8S7,Q8N8S7-2	
MO000038019	ENSG00000026508	3747.004446580857	P16070-4	CD44
MO000038026	ENSG00000142546	108.54964134745903	Q9Y314	
MO000038027	ENSG00000026508	3747.004446580857	P16070-4	CD44
MO000038028	ENSG00000026508	3747.004446580857	P16070-4	CD44
MO000038031	ENSG00000039068	NaN		CDH1
MO000038032	ENSG00000039068	NaN		CDH1
MO000038059	ENSG00000109072	279.0239805096452	P04004	VTN
