ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	Gene symbol ID_1
ENSG00000146833	TRIM4	-1.95126336868852	544.048571183768	0.396757073478721	-2.43072797194547	0.015068523165855	0.0297208818189876	TRIM4
ENSG00000147010	SH3KBP1	-1.54122330125879	1581.84907836131	0.302655940656863	-2.06199786319172	0.0392079394116446	0.0685459305831144	SH3KBP1
ENSG00000147044	CASK	1.60020129163399	850.158884440518	0.211129456789915	3.21250007239736	0.00131585115328693	0.00339685353089428	CASK
ENSG00000147123	NDUFB11	1.39874590716941	673.181483283118	0.115541846517812	4.19011747145929	2.78810074593054E-5	1.03240031178705E-4	NDUFB11
ENSG00000147124	ZNF41	-1.10493931864599	402.364348309554	0.16543549233706	-0.870231287404199	0.384174020934113	0.475741207641672	ZNF41
ENSG00000147130	ZMYM3	-1.36091353603198	728.72831107712	0.216721552142115	-2.05136685993573	0.0402312338424458	0.0701760403957952	ZMYM3
ENSG00000147133	TAF1	1.19681169377572	689.094643615398	0.190648703103723	1.35954859610134	0.173972814320186	0.246721088260549	TAF1
ENSG00000147140	NONO	-1.01432061039236	6954.03178849541	0.159781557036174	-0.128386138236463	0.897843400457548	0.930127929100653	NONO
ENSG00000147162	OGT	1.07005126951721	1846.22161946335	0.287367371952011	0.339913058569116	0.733922002254832	0.799607187823696	OGT
ENSG00000147202	DIAPH2	1.0782137355028	589.845874651299	0.153115157338815	0.709552178659313	0.477981883548572	0.566852195358284	DIAPH2
ENSG00000147224	PRPS1	2.73914795918327	720.161810226403	0.34866589138045	4.16939893870269	3.05404000910142E-5	1.11899953477011E-4	PRPS1
ENSG00000147274	RBMX	-1.14043502598693	2929.08391727936	0.230174591588651	-0.823654135792276	0.410136106489	0.50232597719764	RBMX
ENSG00000147364	FBXO25	-1.09078896412566	304.89378629294	0.494026189473306	-0.253776038368094	0.799668586169075	0.85250346945791	FBXO25
ENSG00000147400	CETN2	1.11474075718843	641.806667445176	0.198209561796961	0.790618960327927	0.429166379203071	0.520501680087753	CETN2
ENSG00000147403	RPL10	1.15377357545288	5391.90605320347	0.207516110276915	0.994429429992513	0.320013846199525	0.409547448704696	RPL10
ENSG00000147416	ATP6V1B2	1.57872575706608	1118.12530503228	0.207158353281153	3.17998559896086	0.00147282371518581	0.0037635443642442	ATP6V1B2
ENSG00000147419	CCDC25	-1.19370737793025	747.220518844573	0.186346595825276	-1.37082848552427	0.170428428851013	0.242250717723685	CCDC25
ENSG00000147454	SLC25A37	-2.29394013646294	1639.44342623559	0.254568954588828	-4.70531744398851	2.53471234410013E-6	1.14085140296383E-5	SLC25A37
ENSG00000147459	DOCK5	-1.5623356776136	1543.57631954343	0.127707468561849	-5.04046056277039	4.64412826823818E-7	2.37787835698644E-6	DOCK5
ENSG00000147586	MRPS28	1.22029701415941	187.987721127065	0.20228482990936	1.4199400685581	0.155625129531932	0.224044334114079	MRPS28
ENSG00000147592	LACTB2	4.40378890724261	232.879784703166	0.20394976278681	10.4866281121726	9.95166745006493E-26	2.87273017162505E-24	LACTB2
ENSG00000147604	RPL7	-1.50784578385088	5617.86712154588	0.105952714414002	-5.59201231062749	2.24452901559847E-8	1.40482046543663E-7	RPL7
ENSG00000147649	MTDH	1.28362049183332	5182.27147449132	0.138591852386123	2.59913349903413	0.00934594189221895	0.0195445348812399	MTDH
ENSG00000147650	LRP12	-1.27870493819138	640.426015890731	0.195052774444339	-1.81839710317042	0.0690034608100407	0.112102269337022	LRP12
ENSG00000147669	POLR2K	-1.12898139521398	896.105956630365	0.287652088652231	-0.608449299185887	0.542889522898124	0.628563401312559	POLR2K
ENSG00000147684	NDUFB9	-2.23115822776847	844.228928859807	0.174385708561338	-6.63926441468045	3.15252427767649E-11	2.83681263297108E-10	NDUFB9
ENSG00000147789	ZNF7	-2.08674538371864	391.5991665982	0.151025180883575	-7.02700419346777	2.11015027431351E-12	2.19083249068432E-11	ZNF7
ENSG00000147854	UHRF2	-3.57298727489736	644.838904363284	0.144782906634615	-12.6888651327275	6.81663379197105E-37	3.52382889120512E-35	UHRF2
ENSG00000147905	ZCCHC7	1.17985413068854	556.542631398083	0.136917388897838	1.74271878335407	0.0813827489813942	0.129422559359651	ZCCHC7
ENSG00000148090	AUH	-1.18192390315595	139.888164395513	0.418896559368778	-0.575648443061384	0.564852830300151	0.648342318688068	AUH
ENSG00000148120	C9orf3	-1.4289086097471	265.755879423272	0.140901640931784	-3.65441909670227	2.5776492562585E-4	7.84405334016596E-4	C9orf3
ENSG00000148154	UGCG	2.11863896210617	1156.89164617108	0.138518831964682	7.8194260174083	5.30647378327635E-15	7.18875916583106E-14	UGCG
ENSG00000148187	MRRF	1.40980903416279	401.815529281908	0.112113474956614	4.41962712898804	9.88713450639646E-6	3.99070718152657E-5	MRRF
ENSG00000148296	SURF6	1.40744581362984	406.108206635095	0.232824602997563	2.11781475655211	0.0341907590992946	0.0608684191169718	SURF6
ENSG00000148303	RPL7A	1.02907376397695	12545.8549096773	0.147109420849245	0.281058806686216	0.778665295628273	0.83632870317188	RPL7A
ENSG00000148308	GTF3C5	1.33153112188841	654.046154851358	0.176518443486599	2.34018690005964	0.019274091761722	0.0368793079916635	GTF3C5
ENSG00000148334	PTGES2	2.08678125725125	477.732462994985	0.208345614409861	5.09384074991846	3.50881530893809E-7	1.82609153925569E-6	PTGES2
ENSG00000148339	SLC25A25	2.37095161826348	169.658149177437	0.269879371393029	4.61489967535157	3.93285248002324E-6	1.70672259890015E-5	SLC25A25
ENSG00000148341	SH3GLB2	1.02629620824957	540.554547644549	0.127277008986456	0.294217942985418	0.768591370603506	0.827822019336267	SH3GLB2
ENSG00000148356	LRSAM1	-1.48462752670696	164.93828502386	0.163436665168994	-3.48820763592603	4.86270297414056E-4	0.00138653808551827	LRSAM1
ENSG00000148358	GPR107	-1.53523042280898	1466.53663891789	0.157811869151959	-3.91893974350162	8.89393439688862E-5	2.99821444675468E-4	GPR107
ENSG00000148384	INPP5E	-1.216200995918	201.700349239944	0.172614641172602	-1.63590802094997	0.101858839045104	0.156195352662561	INPP5E
ENSG00000148400	NOTCH1	2.09020431253179	605.789282557468	0.29594184145859	3.59409796190772	3.25517355160744E-4	9.65378522086171E-4	NOTCH1
ENSG00000148429	USP6NL	1.31417117976721	481.973925120415	0.110871187631348	3.55505535025334	3.77899527629813E-4	0.00110533822534715	USP6NL
ENSG00000148444	COMMD3	-1.02805944330426	478.013268101381	0.111131040884443	-0.359248725884522	0.719409028211021	0.788109464758571	COMMD3
ENSG00000148450	MSRB2	1.14879796434557	163.116044016262	0.253046862015112	0.790861804197555	0.429024639514615	0.520380858158557	MSRB2
ENSG00000148484	RSU1	-1.67677495385063	1995.33765229422	0.434237641887424	-1.71723729254027	0.0859358242669311	0.135502657886939	RSU1
ENSG00000148498	PARD3	-1.96093401379586	1595.33168551969	0.273357437890321	-3.55410482548742	3.79268011553575E-4	0.00110881596846768	PARD3
ENSG00000148572	NRBF2	1.01272634893518	417.185272239086	0.18953307094788	0.0962596808831419	0.923314332329207	0.950549835507653	NRBF2
ENSG00000148606	POLR3A	1.2734343190365	554.664990183276	0.140524528050563	2.48159204166368	0.0130796925925167	0.0262422218221085	POLR3A
ENSG00000148634	HERC4	-1.43784326891428	1231.56751721948	0.189192333307304	-2.76917365116976	0.00561986734804315	0.0124299071043811	HERC4
ENSG00000148672	GLUD1	1.52530886484866	2207.92685667321	0.261247659689529	2.33150953039255	0.0197265081250523	0.0376344978204171	GLUD1
ENSG00000148677	ANKRD1	5.43125524744555	7061.50560220763	0.496709607285592	4.91491533481461	8.88208356179522E-7	4.34090753188212E-6	ANKRD1
ENSG00000148719	DNAJB12	-1.35861993345272	1321.25863659225	0.119264350778623	-3.70724297375363	2.09527895102562E-4	6.53551412267649E-4	DNAJB12
ENSG00000148730	EIF4EBP2	-1.09869763356608	2518.42255799549	0.103315459590566	-1.31436675025105	0.188722814141647	0.264481666143382	EIF4EBP2
ENSG00000148773	MKI67	3.6048742903422	3466.49625998512	0.418688028155026	4.4184424346715	9.94147506413949E-6	4.01002038581271E-5	MKI67
ENSG00000148835	TAF5	7.39721259488742	231.174019152091	0.354854747754994	8.1356717290835	4.09660478022701E-16	6.07294571282934E-15	TAF5
ENSG00000148840	PPRC1	1.92545806212582	923.552010772552	0.260390925814503	3.62993333033917	2.83494433624484E-4	8.52830223382154E-4	PPRC1
ENSG00000148842	CNNM2	1.34179213577423	158.49014803893	0.492216171068591	0.861737622903009	0.388831917148937	0.480503752277968	CNNM2
ENSG00000148908	RGS10	2.37951968038561	701.914131449783	0.160388854961352	7.79773873317372	6.30263272672051E-15	8.45483467303278E-14	RGS10
ENSG00000148925	BTBD10	1.39966960563256	551.497124599632	0.280470126505402	1.72954718139815	0.0837112098687562	0.132545430978916	BTBD10
ENSG00000148926	ADM	1.1993002629517	357.944540718756	0.189166699482854	1.38604154540121	0.165734217874895	0.236394165532709	ADM
ENSG00000148943	LIN7C	1.52496077731939	905.062836589971	0.151674484180033	4.01367533685787	5.97805585421762E-5	2.07819021043497E-4	LIN7C
ENSG00000148950	IMMP1L	1.19037129979883	46.7161461700316	0.400717856142413	0.627403157417515	0.530394998579565	0.616988062089306	IMMP1L
ENSG00000149089	APIP	1.72565346813429	305.119530493575	0.211048057501276	3.72968504185004	1.91719267596818E-4	6.03642087451244E-4	APIP
ENSG00000149136	SSRP1	2.0928053586924	4482.90673864267	0.186214186297029	5.72157342684329	1.05542026502952E-8	6.89567285797976E-8	SSRP1
ENSG00000149177	PTPRJ	21.8851152859616	1855.8559666218	0.359386766351971	12.3874290750141	3.05686917006738E-35	1.44703519525603E-33	PTPRJ
ENSG00000149273	RPS3	1.22098880603939	14498.4227796667	0.170749780676071	1.68697126692537	0.0916088770351983	0.143046564042501	RPS3
ENSG00000149311	ATM	-1.90364429726206	819.867761610517	0.154589517752832	-6.00793601407314	1.8789996375739E-9	1.37774721200151E-8	ATM
ENSG00000149428	HYOU1	6.42014095560023	8965.69157133632	0.652749556350058	4.10970018483189	3.96173147229167E-5	1.42495465327987E-4	HYOU1
ENSG00000149480	MTA2	1.32976081233323	1489.56286288374	0.200478552783775	2.05092645523253	0.0402741093803804	0.070240912111039	MTA2
ENSG00000149485	FADS1	2.19579186550988	2486.17311507639	0.357074256751745	3.17788608207011	0.00148353027184737	0.00378776947895729	FADS1
ENSG00000149489	ROM1	-3.32342322972805	27.3312317807889	0.454386297495461	-3.81320924051782	1.37173883277632E-4	4.45409547410025E-4	ROM1
ENSG00000149499	EML3	-2.27154579448758	572.228732572826	0.0959306506745822	-12.3388550184459	5.59458042049888E-35	2.60834117340617E-33	EML3
ENSG00000149547	EI24	1.53726536147202	2048.09888011205	0.191145337884984	3.24552107946471	0.00117235884619114	0.00306615019997703	EI24
ENSG00000149564	ESAM	117.169712842516	418.085062037724	0.354154267765325	19.4052606773884	6.96643137309753E-84	1.87109260031783E-81	ESAM
ENSG00000149658	YTHDF1	-1.01710881416057	1544.68613935334	0.140303180340861	-0.174436761752872	0.861522225469008	0.902195888766706	YTHDF1
ENSG00000149716	ORAOV1	1.62812945302811	185.068746048831	0.230686172397652	3.04836395672055	0.00230091068153961	0.00559381178087798	ORAOV1
ENSG00000149761	NUDT22	1.21807912697077	187.706196362394	0.181209262156678	1.57060324082311	0.116274836727333	0.174957448272586	NUDT22
ENSG00000149798	CDC42EP2	5.54670871447522	372.941511418528	0.328663233426822	7.52025694666712	5.46686947326745E-14	6.71403303600591E-13	CDC42EP2
ENSG00000149806	FAU	1.36081907450613	2644.56323552416	0.0647801142865063	6.86129182245201	6.82405967168081E-12	6.6544007295672E-11	FAU
ENSG00000149923	PPP4C	1.39305831360545	790.351019697071	0.142874245739799	3.34738880427486	8.1576707518951E-4	0.00221463463282056	PPP4C
ENSG00000149930	TAOK2	-1.43901062962903	649.521453938824	0.107928624393027	-4.8650416135239	1.14432728183485E-6	5.48203317839067E-6	TAOK2
ENSG00000149948	HMGA2	-5.0206128055516	2574.91505202895	0.19187403154004	-12.132248687298	7.12652290682421E-34	3.1002883983737E-32	HMGA2
ENSG00000150403	TMCO3	-2.68572647108979	1296.58986839651	0.147695279030459	-9.65035842538309	4.89842178668949E-22	1.13333335532863E-20	TMCO3
ENSG00000150457	LATS2	-1.41127534910615	756.105070455909	0.0999514044198186	-4.97241131905671	6.61252219862152E-7	3.29958448158194E-6	LATS2
ENSG00000150459	SAP18	-1.08763197893737	1237.4087881933	0.104488816237134	-1.15984159922038	0.246113303761022	0.329797165723149	SAP18
ENSG00000150593	PDCD4	-1.39638898515105	917.597012527217	0.464256287901035	-1.0375753532828	0.29946779737035	0.387873428714821	PDCD4
ENSG00000150630	VEGFC	-1.83741141756291	681.772028217561	0.120789512945508	-7.26614982742568	3.6987832497846E-13	4.16576727904182E-12	VEGFC
ENSG00000150753	CCT5	2.84790796026126	5575.29539292306	0.362221022906788	4.16845634577206	3.06669479038986E-5	1.12263745585976E-4	CCT5
ENSG00000150768	DLAT	3.12293788325476	1363.71195856984	0.215470206704782	7.62473800376752	2.44530513136337E-14	3.07968857268037E-13	DLAT
ENSG00000150773	PIH1D2	1.77791342011228	8.6173474259332	0.597597765044821	1.38920377357113	0.164770794568642	0.235237250623477	LOC120379
ENSG00000150779	TIMM8B	1.82846838558677	282.388341051887	0.164778046332703	5.28368737171473	1.26609240607998E-7	7.0844980421731E-7	TIMM8B
ENSG00000150787	PTS	2.10543712944588	180.298310233191	0.373305785080761	2.87731891306061	0.00401070033172242	0.00918824450184137	PTS
ENSG00000150938	CRIM1	1.02568024406145	4594.41246026608	0.368336638922638	0.0993141512953029	0.920888842856895	0.948922573269136	CRIM1
ENSG00000150967	ABCB9	1.26998385432148	65.1257116688608	0.223698434358457	1.54140620919516	0.123217953787672	0.183992968219323	ABCB9
ENSG00000150990	DHX37	2.3447387988045	518.837503965467	0.253865089579434	4.84283687515393	1.2799836855082E-6	6.07070957176729E-6	DHX37
ENSG00000151012	SLC7A11	3.33782713006246	501.732331250025	0.557687051821821	3.11807353623448	0.00182037377759879	0.00454082738183587	SLC7A11
ENSG00000151093	OXSM	1.30993292006545	100.178267251303	0.170403848710739	2.28570503597042	0.0222715204496991	0.0418501346244916	OXSM
ENSG00000151151	IPMK	2.11136818995925	327.338825916353	0.123669532951502	8.71821990910175	2.82609654766432E-18	5.06769562356934E-17	IPMK
ENSG00000151164	RAD9B	-1.07872032411633	3.47114851086783	0.838686446075812	-0.13034772594276	0.896291322287624	0.929077882948535	RAD9B
ENSG00000151176	PLBD2	1.09643366281085	1123.73087375222	0.270563924364209	0.490895185043948	0.623500582743761	0.702860374069267	LOC196463
ENSG00000151276	MAGI1	1.56321513053267	279.508283250813	0.189053271041243	3.40917844447805	6.51588431608902E-4	0.00180866660807189	MAGI1
ENSG00000151287	TEX30	2.42144165507184	148.808709346223	0.532247821430424	2.39712816112379	0.0165241429321716	0.0321707825286764	LOC93081
ENSG00000151292	CSNK1G3	-1.75276241378915	1203.67881519701	0.100916246923259	-8.02279590577114	1.03365013921968E-15	1.49190975117513E-14	CSNK1G3
ENSG00000151332	MBIP	1.23202830028699	309.180924312278	0.163408699952582	1.84222379778357	0.0654424208135154	0.107049001608763	MBIP
ENSG00000151364	KCTD14	3.20868715758268	340.859480313952	0.144854093997659	11.6115678152431	3.59954357228528E-31	1.3517434904433E-29	KCTD14
ENSG00000151366	NDUFC2	1.24822570974281	745.256794950562	0.219119292969627	1.45983873902262	0.144334399000227	0.210338700123591	NDUFC2
ENSG00000151422	FER	-1.3197285148503	745.382391087209	0.117190852168546	-3.41529370041775	6.37132719672895E-4	0.00177372121486224	FER
ENSG00000151461	UPF2	-1.13503833266283	863.254346725332	0.101436266666453	-1.80153536037765	0.0716185391238287	0.115878346107242	UPF2
ENSG00000151470	C4orf33	-1.40643188290336	121.885318907385	0.287891735189034	-1.70911360344309	0.0874299082273684	0.137499556536295	LOC132321
ENSG00000151491	EPS8	-3.5270932225429	3476.99915608302	0.20867815988268	-8.71427900419122	2.92614923406231E-18	5.23192095323297E-17	EPS8
ENSG00000151498	ACAD8	1.28880112806411	227.597225127352	0.192032412308374	1.9060827155289	0.056639474842731	0.0945011089374668	ACAD8
ENSG00000151502	VPS26B	-1.66362660162665	882.802256140039	0.122302844812786	-6.00420750886783	1.92268675233678E-9	1.40810876260349E-8	VPS26B
ENSG00000151623	NR3C2	-1.68288878502493	30.0454476238444	0.731146579758766	-1.02707153259963	0.304386782178827	0.393008537341353	NR3C2
ENSG00000151657	KIN	1.07764260241446	173.745005646589	0.140839518695368	0.765969608968547	0.44369438550264	0.534709728139399	KIN
ENSG00000151665	PIGF	-1.2622121276887	111.112250523967	0.201360212525437	-1.66842488978233	0.0952314107462269	0.147626609757796	PIGF
ENSG00000151694	ADAM17	1.09671418903123	1027.53506107138	0.308977985553541	0.431058538421799	0.666425806910258	0.741707129481689	ADAM17
ENSG00000151729	SLC25A4	-1.11834332733256	453.713438526974	0.351356794954421	-0.459257258221358	0.646049437162412	0.723132886042907	SLC25A4
ENSG00000151746	BICD1	-2.39607281877253	193.619849567218	0.200263683980492	-6.29505923647274	3.0728249190952E-10	2.4700554245557E-9	BICD1
ENSG00000151748	SAV1	1.28906029659744	826.591146045455	0.236147060729205	1.55123568807047	0.120845212546572	0.18101874406073	SAV1
ENSG00000151806	GUF1	1.79343434776998	809.629876620246	0.108565309359775	7.76237767396776	8.33517528540168E-15	1.10613416381458E-13	GUF1
ENSG00000151849	CENPJ	-1.37715082917586	251.201353177287	0.396788783231553	-1.16355752830561	0.244603371714702	0.328128456692782	CENPJ
ENSG00000151876	FBXO4	-1.20781410294707	80.4311036804748	0.23597476855331	-1.1543540242772	0.248355056056804	0.332008950181975	FBXO4
ENSG00000151914	DST	-1.59387856849485	2314.61623520435	0.112291101478413	-5.98926995326815	2.10785046035592E-9	1.53552431826046E-8	DST
ENSG00000151923	TIAL1	1.31953576521173	1534.84857730644	0.193980498927719	2.06221994877912	0.0391868003007756	0.0685283676880512	TIAL1
ENSG00000151929	BAG3	1.16845540478139	2108.45721129145	0.0845239894433443	2.65726540848219	0.00787773963644331	0.016812830058431	BAG3
ENSG00000152056	AP1S3	1.82806774052688	228.301632422859	0.318076594213483	2.73619482681133	0.0062154215247464	0.0136106935374409	AP1S3
ENSG00000152104	PTPN14	-3.74981105999265	6049.02721868465	0.118429472468629	-16.1008730789763	2.51530141365379E-58	2.72601306716601E-56	PTPN14
ENSG00000152147	GEMIN6	2.15018479592234	203.748650755432	0.367565354902233	3.00480075635788	0.00265754873619015	0.00634823488216695	GEMIN6
ENSG00000152256	PDK1	1.24879480326512	538.957758402511	0.623455907996967	0.514128480776464	0.60716216624294	0.687957498526369	PDK1
ENSG00000152291	TGOLN2	-2.399876805266	3798.30336001269	0.355601582100971	-3.55161622535901	3.82872854931403E-4	0.00111882547840054	TGOLN2
ENSG00000152332	UHMK1	-1.29328686954475	3163.64516395348	0.221594237616487	-1.67442224604859	0.0940476437615556	0.146121559189389	UHMK1
ENSG00000152348	ATG10	-1.78707005421814	62.7441142459264	0.222568301252046	-3.76332202423753	1.67671067376746E-4	5.34738264697909E-4	ATG10
ENSG00000152422	XRCC4	2.00868591498567	171.788851593842	0.26767613081194	3.75921451760512	1.70447647089965E-4	5.42752752524875E-4	XRCC4
ENSG00000152455	SUV39H2	3.26899965361229	254.843413454901	0.455229934144407	3.75381559089907	1.7416301367224E-4	5.53015685921492E-4	SUV39H2
ENSG00000152457	DCLRE1C	2.81204990770746	194.612332467934	0.381132166067781	3.91366127580949	9.09071349333375E-5	3.06204376254467E-4	DCLRE1C
ENSG00000152464	RPP38	1.72176944101164	208.630464969749	0.202705622647119	3.86714466419013	1.10117110768822E-4	3.64158700093361E-4	RPP38
ENSG00000152465	NMT2	2.45191767295751	685.131209512882	0.0841506167591299	15.3761266273417	2.36690125252733E-53	2.15022536580699E-51	NMT2
ENSG00000152518	ZFP36L2	-3.95416925901403	7105.78007919936	0.34586120662749	-5.73459696906042	9.77444908452238E-9	6.40416484865439E-8	ZFP36L2
ENSG00000152683	SLC30A6	-1.01070241834541	801.679833315523	0.104137102018793	-0.147481406627872	0.882752054607817	0.918356486584673	SLC30A6
ENSG00000152700	SAR1B	-1.92101678110663	889.326934977431	0.254020906862798	-3.70784489120106	2.09030619990419E-4	6.52446006240479E-4	SAR1B
ENSG00000152778	IFIT5	1.41860240240876	712.749750734677	0.0911424060251338	5.5349679465127	3.11285276539939E-8	1.90392554042126E-7	IFIT5
ENSG00000152804	HHEX	2.36158890734177	77.2648442590139	0.311988665762909	3.97372720893108	7.0756597157223E-5	2.42765275722713E-4	HHEX
ENSG00000152894	PTPRK	-4.60237713523162	2938.56319472471	0.242584968751475	-9.07879502728037	1.0978346407456E-19	2.15154870258757E-18	PTPRK
ENSG00000152904	GGPS1	-4.01538727457264	744.303736606309	0.258891114793706	-7.7466510991072	9.4347729095611E-15	1.24536986429089E-13	GGPS1
ENSG00000152942	RAD17	1.53108982435204	590.290608237453	0.127597457099746	4.81638849072725	1.46179793180722E-6	6.85408479980195E-6	RAD17
ENSG00000153044	CENPH	1.0991358136587	135.426694472925	0.381596624242974	0.357366008664376	0.720817820066667	0.788883352548823	CENPH
ENSG00000153107	ANAPC1	1.80453758290367	898.997943896294	0.11686041266054	7.28757644276973	3.15580255767635E-13	3.58363424633192E-12	ANAPC1
ENSG00000153140	CETN3	2.53338418327801	324.769280060081	0.21639299996276	6.19736255817011	5.74171383119141E-10	4.4671835254641E-9	CETN3
ENSG00000153147	SMARCA5	-1.15817004116521	2455.9463277492	0.119438289628698	-1.77369488735941	0.0761136325865741	0.1221436460069	SMARCA5
ENSG00000153179	RASSF3	1.43681221545099	782.547056891034	0.214297786250461	2.43992964116841	0.0146901227149681	0.0290626847307335	RASSF3
ENSG00000153201	RANBP2	-1.28758695283411	2048.10540409964	0.0815326512345979	-4.472684962386	7.72435363561998E-6	3.17902695429996E-5	RANBP2
ENSG00000153250	RBMS1	-2.05130281766391	1681.74051230005	0.262798999891851	-3.9442329752448	8.00558010833126E-5	2.72251423722633E-4	RBMS1
ENSG00000153487	ING1	-1.43386635068954	191.663019094746	0.177197324318822	-2.93407679873752	0.0033454142096158	0.0078030191730797	ING1
ENSG00000153721	CNKSR3	7.00013820208774	161.801643442933	0.394480032383244	7.11666795444132	1.10567422036577E-12	1.19098561400341E-11	CNKSR3
ENSG00000153774	CFDP1	1.19894474416628	732.443232418073	0.14088884641459	1.85795524186939	0.0631753705754957	0.103725143316977	CFDP1
ENSG00000153786	ZDHHC7	-1.11472785672316	1223.23533114234	0.30436110029595	-0.51482118336462	0.606677981178787	0.687471930428681	ZDHHC7
ENSG00000153832	FBXO36	-1.02958782316589	58.2916229547287	0.44528471241891	-0.0944719074926645	0.924734297193223	0.951694480784862	FBXO36
ENSG00000153879	CEBPG	2.60895435756114	751.704305649373	0.337690169099463	4.0968669854651	4.18779367793883E-5	1.49971567799809E-4	CEBPG
ENSG00000153904	DDAH1	1.89553427601777	1731.06149642007	0.325516947926535	2.83427498988578	0.00459297901153421	0.0103721907672281	DDAH1
ENSG00000154001	PPP2R5E	1.56302810032381	770.302138864497	0.153942535201042	4.18561195376939	2.84398851041666E-5	1.05044777417632E-4	PPP2R5E
ENSG00000154059	IMPACT	-2.13486404186608	521.351627801414	0.183867163272445	-5.95073190734765	2.66946035849097E-9	1.91528354989291E-8	IMPACT
ENSG00000154065	ANKRD29	2.7888760018071	77.9476162280724	0.275823081585642	5.36461191934666	8.11234466315909E-8	4.68355225763227E-7	ANKRD29
ENSG00000154122	ANKH	-6.80965397437447	2444.57856107675	0.192214365627361	-14.3984112841353	5.29466455411124E-47	3.73803317520254E-45	ANKH
ENSG00000154144	TBRG1	1.04051314926134	872.245937201489	0.143860000518352	0.398270518077112	0.690430789960668	0.762925714154732	TBRG1
ENSG00000154229	PRKCA	-1.45538546773123	2631.90052390709	0.163882606635757	-3.30359225699653	9.54545555762848E-4	0.0025471728599244	PRKCA
ENSG00000154265	ABCA5	-1.07022836815465	128.644276361885	0.519654757322766	-0.188430249453844	0.850539388754437	0.894028768764767	ABCA5
ENSG00000154380	ENAH	-3.75936283102456	4286.80703262864	0.225365445715394	-8.47728965840041	2.30500573428961E-17	3.82773465687476E-16	ENAH
ENSG00000154473	BUB3	1.92670385275587	2458.69624636597	0.249721066150034	3.788766608289	1.51397061137581E-4	4.86858586765958E-4	BUB3
ENSG00000154640	BTG3	1.52966358728777	436.845515725639	0.327137906464092	1.87448286980309	0.0608639009499942	0.100437224019925	BTG3
ENSG00000154642	C21orf91	1.34320310300504	209.141837419946	0.55913476946469	0.761314608722391	0.446469176975331	0.537110679798463	C21orf91
ENSG00000154727	GABPA	-1.54462036688234	705.723477139607	0.102771615129714	-6.10336130994326	1.0386069339236E-9	7.87285498631777E-9	GABPA
ENSG00000154767	XPC	-6.44640965774152	830.177413842047	0.267654028603104	-10.044668059052	9.69736128174519E-24	2.47543178999921E-22	XPC
ENSG00000154803	FLCN	3.02730737280378	357.801258456712	0.257936026299348	6.19547097495107	5.81110009641378E-10	4.51548060950895E-9	FLCN
ENSG00000154920	EME1	3.05841637506571	76.4803639927966	0.515378867458065	3.12931889814043	0.00175212040764054	0.00438829264877333	EME1
ENSG00000155090	KLF10	-2.05892986739008	1574.81511813942	0.215505199576528	-4.83466148768789	1.33372397095692E-6	6.29177535745428E-6	KLF10
ENSG00000155097	ATP6V1C1	-1.0136972449272	1088.69987227343	0.109524446390357	-0.179200497834346	0.85778027283854	0.899344473092342	ATP6V1C1
ENSG00000155100	OTUD6B	1.43922659983345	276.564992791179	0.402399630880584	1.30540317528675	0.191755597732853	0.267888345254475	OTUD6B
ENSG00000155329	ZCCHC10	-1.56235681453636	231.667365147251	0.235491812097135	-2.73353018642483	0.00626593794754385	0.0137067392602522	ZCCHC10
ENSG00000155366	RHOC	-1.43012696302571	2970.51230846803	0.263154251925837	-1.96137143025275	0.0498357102327945	0.0844725202258439	RHOC
ENSG00000155368	DBI	-1.26300134875405	1475.34792552791	0.217551802579842	-1.54839525933542	0.121527161904726	0.181863866925011	DBI
ENSG00000155463	OXA1L	1.34584269669438	1499.1164472298	0.243727508624723	1.75815113659127	0.0787217968059065	0.125838763040105	OXA1L
ENSG00000155508	CNOT8	-1.53392699113064	968.886593276401	0.116097355436966	-5.31648473441208	1.05791093451169E-7	6.00389967656957E-7	CNOT8
ENSG00000155561	NUP205	2.94996975049767	1887.73590882706	0.321460129428248	4.85503494222008	1.20365517377167E-6	5.73544408553106E-6	NUP205
ENSG00000155621	C9orf85	1.14842760757256	87.1196141957465	0.318703940566505	0.626474581144699	0.531003704326228	0.617637993499393	C9orf85
ENSG00000155660	PDIA4	4.49850511659617	7471.84190664384	0.525443495616772	4.1287896452166	3.64677842023273E-5	1.31935424251758E-4	PDIA4
ENSG00000155760	FZD7	-1.05001948583802	323.129181482326	0.212146832774775	-0.331921528930541	0.739948513385916	0.804475878465593	FZD7
ENSG00000155850	SLC26A2	-3.04193742357506	3943.33737513978	0.153535450576952	-10.4535497783116	1.4114143266606E-25	4.0087411507797E-24	SLC26A2
ENSG00000155858	LSM11	-1.00545917897482	174.585774582917	0.239891039057762	-0.0327419912408566	0.973880337660726	0.981586847103791	LSM11
ENSG00000155876	RRAGA	-1.57208169333735	982.797616253466	0.159163501052604	-4.10066494503348	4.11964673111984E-5	1.47702366114294E-4	RRAGA
ENSG00000155903	RASA2	-1.79268853072535	401.697609901971	0.236778312688084	-3.5565962122576	3.75690928166201E-4	0.00109939872512871	RASA2
