ID	Category	Title	Number of hits	Group size	Expected hits	P-value	Adjusted P-value	Hits	Hit names
D005770TTGT	Preventative	Gastrointestinal Neoplasms	10	541	2.482193576578545	1.6144901701518207E-4	9.998097308249276E-4	["ENSG00000011422","ENSG00000026103","ENSG00000100097","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000167244","ENSG00000196352"]	["CD55","ERBB2","FAS","HMGA2","IGF2","IGFBP3","LGALS1","PLAUR","SERPINE2","TGFA"]
D009748DMKR	Correlative	Nutrition Disorders	12	767	3.5191173257592308	1.620938212485378E-4	0.0010001658608197821	["ENSG00000026025","ENSG00000035115","ENSG00000077782","ENSG00000115414","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000146674","ENSG00000163235","ENSG00000166402","ENSG00000167244","ENSG00000197043"]	["ANXA6","ERBB2","FGFR1","FN1","IGF2","IGFBP3","IGFBP4","SH3YL1","TGFA","TLR2","TUB","VIM"]
D009442DMKR	Correlative	Neurilemmoma	5	113	0.518461874590343	1.6597679365545643E-4	0.0010167571208461953	["ENSG00000108821","ENSG00000141736","ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["COL1A1","ERBB2","HMGA2","NF1","NF2"]
D009463DMKR	Correlative	Neuroma	5	113	0.518461874590343	1.6597679365545643E-4	0.0010167571208461953	["ENSG00000108821","ENSG00000141736","ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["COL1A1","ERBB2","HMGA2","NF1","NF2"]
D009371DMKR	Correlative	Neoplasms by Site	58	10056	46.13851868035832	1.7161892493242005E-4	0.0010475520758419764	["ENSG00000010810","ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000082781","ENSG00000087077","ENSG00000100097","ENSG00000100106","ENSG00000101096","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000114270","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000121741","ENSG00000129219","ENSG00000131788","ENSG00000135919","ENSG00000136603","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000151491","ENSG00000152104","ENSG00000154133","ENSG00000154134","ENSG00000154380","ENSG00000163235","ENSG00000163453","ENSG00000166033","ENSG00000166147","ENSG00000166886","ENSG00000167244","ENSG00000168685","ENSG00000169439","ENSG00000174130","ENSG00000182492","ENSG00000186575","ENSG00000186868","ENSG00000189143","ENSG00000196352","ENSG00000196405","ENSG00000196712","ENSG00000197043","ENSG00000197565"]	["ANK3","ANXA6","BGN","CD55","CLDN4","COL1A1","COL4A6","COL7A1","DCN","DOCK1","EGR1","ENAH","EPS8","ERBB2","EVL","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","HMGA2","HTRA1","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","MAPT","MARK1","NAB2","NF1","NF2","NFATC2","PAG1","PIAS3","PIK3R1","PLAUR","PLD2","PTPN14","ROBO3","ROBO4","SDC2","SERPINE2","SH3YL1","SKIL","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TLR6","TRIOBP","TRIP6","VIM","ZMYM2"]
D010182NCOR	Negative	Pancreatic Diseases	4	61	0.2798776491151409	1.7261714158772E-4	0.0010498821147281684	["ENSG00000135919","ENSG00000163235","ENSG00000167244","ENSG00000186575"]	["IGF2","NF2","SERPINE2","TGFA"]
D006505DMKR	Correlative	Hepatitis	8	347	1.5920908892287524	1.7689213621433105E-4	0.0010720544767722625	["ENSG00000011422","ENSG00000026103","ENSG00000137462","ENSG00000146674","ENSG00000163235","ENSG00000167244","ENSG00000168685","ENSG00000196352"]	["CD55","FAS","IGF2","IGFBP3","IL7R","PLAUR","TGFA","TLR2"]
D001982DMKR	Correlative	Bronchial Diseases	29	3393	15.567620712256938	1.8275558875344427E-4	0.0011036622966209774	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000077942","ENSG00000087077","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000137462","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000163235","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000196352","ENSG00000196712"]	["CD55","COL1A1","DOCK1","EGR1","ERBB2","FAS","FBLN1","FBN1","FGFR1","FN1","FYN","IGF2","IGFBP3","IGFBP4","IL7R","MARK1","NF1","PAG1","PIK3R1","PLAUR","PTPN14","ROBO4","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TLR2","TRIP6","VIM"]
D003240NCOR	Negative	Connective Tissue Diseases	6	183	0.8396329473454228	1.8681047159019483E-4	0.001124163367908487	["ENSG00000026103","ENSG00000115414","ENSG00000137462","ENSG00000166147","ENSG00000182492","ENSG00000197043"]	["ANXA6","BGN","FAS","FBN1","FN1","TLR2"]
D007232DMKR	Correlative	Infant, Newborn, Diseases	6	184	0.8442211055276382	1.9242210239741125E-4	0.001153855071770392	["ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000163235","ENSG00000167244","ENSG00000168685"]	["IGF2","IGFBP3","IL7R","TGFA","TJP1 (ENSG00000104067)","TLR2"]
D003095TTGT	Preventative	Collagen Diseases	2	5	0.022940790911077126	2.0535049947537212E-4	0.0012227688832397157	["ENSG00000108821","ENSG00000114270"]	["COL1A1","COL7A1"]
D009455MMCH	Causal	Neurofibroma	2	5	0.022940790911077126	2.0535049947537212E-4	0.0012227688832397157	["ENSG00000186575","ENSG00000196712"]	["NF1","NF2"]
D008175DMKR	Correlative	Lung Neoplasms	33	4167	19.118855145291676	2.0915059721327982E-4	0.0012410573764955245	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000076641","ENSG00000077782","ENSG00000087077","ENSG00000100097","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000196352","ENSG00000196712"]	["ANK3","CD55","COL1A1","DCN","DOCK1","EGR1","ERBB2","FAS","FBN1","FGFR1","FN1","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","LGALS1","MARK1","NF1","PAG1","PIAS3","PIK3R1","PLAUR","PTPN14","ROBO4","SH3YL1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIP6","VIM"]
D014777DMKR	Correlative	Virus Diseases	14	1041	4.776272667686257	2.1115132566545464E-4	0.0012485788458620462	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000100342","ENSG00000104067","ENSG00000115414","ENSG00000137462","ENSG00000145675","ENSG00000146674","ENSG00000163235","ENSG00000167244","ENSG00000168685","ENSG00000196352"]	["APOL1","CD55","FAS","FN1","FYN","IGF2","IGFBP3","IL7R","PIK3R1","PLAUR","TGFA","TJP1 (ENSG00000104067)","TLR2","VIM"]
D004067TTGT	Preventative	Digestive System Neoplasms	12	801	3.6751147039545553	2.426451019569477E-4	0.0014298429364452663	["ENSG00000011422","ENSG00000026103","ENSG00000100097","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000189143","ENSG00000196352"]	["CD55","CLDN4","ERBB2","FAS","HMGA2","IGF2","IGFBP3","IGFBP7","LGALS1","PLAUR","SERPINE2","TGFA"]
D015658DMKR	Correlative	HIV Infections	9	466	2.138081712912388	2.5660923656981206E-4	0.0015017372160769412	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000167244","ENSG00000168685"]	["FAS","FYN","IGF2","IGFBP3","IL7R","PLAUR","TJP1 (ENSG00000104067)","TLR2","VIM"]
D016180DMKR	Correlative	Lentivirus Infections	9	466	2.138081712912388	2.5660923656981206E-4	0.0015017372160769412	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000167244","ENSG00000168685"]	["FAS","FYN","IGF2","IGFBP3","IL7R","PLAUR","TJP1 (ENSG00000104067)","TLR2","VIM"]
D005767TTGT	Preventative	Gastrointestinal Diseases	10	574	2.6336027965916537	2.6060831264912285E-4	0.0015131102979081535	["ENSG00000011422","ENSG00000026103","ENSG00000100097","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000167244","ENSG00000196352"]	["CD55","ERBB2","FAS","HMGA2","IGF2","IGFBP3","LGALS1","PLAUR","SERPINE2","TGFA"]
D011565MMCH	Causal	Psoriasis	4	68	0.3119947563906489	2.6299509581962033E-4	0.0015131102979081535	["ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244"]	["IGF2","IGFBP3","IGFBP7","TGFA"]
D014060DMKR	Correlative	Tongue Diseases	4	68	0.3119947563906489	2.6299509581962033E-4	0.0015131102979081535	["ENSG00000026025","ENSG00000077942","ENSG00000100097","ENSG00000113140"]	["FBLN1","LGALS1","SPARC","VIM"]
D014062DMKR	Correlative	Tongue Neoplasms	4	68	0.3119947563906489	2.6299509581962033E-4	0.0015131102979081535	["ENSG00000026025","ENSG00000077942","ENSG00000100097","ENSG00000113140"]	["FBLN1","LGALS1","SPARC","VIM"]
D017444MMCH	Causal	Skin Diseases, Papulosquamous	4	68	0.3119947563906489	2.6299509581962033E-4	0.0015131102979081535	["ENSG00000146674","ENSG00000163235","ENSG00000163453","ENSG00000167244"]	["IGF2","IGFBP3","IGFBP7","TGFA"]
D015229DMKR	Correlative	Sexually Transmitted Diseases, Viral	9	471	2.161022503823465	2.7768880806273803E-4	0.0015922694953900433	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000167244","ENSG00000168685"]	["FAS","FYN","IGF2","IGFBP3","IL7R","PLAUR","TJP1 (ENSG00000104067)","TLR2","VIM"]
D012192DMKR	Correlative	Retroviridae Infections	9	474	2.1747869783701113	2.9101409130740183E-4	0.0016630771728070649	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000167244","ENSG00000168685"]	["FAS","FYN","IGF2","IGFBP3","IL7R","PLAUR","TJP1 (ENSG00000104067)","TLR2","VIM"]
D005832MMCH	Causal	Genital Diseases, Male	11	699	3.207122569368582	3.001041141469983E-4	0.0017092886501415992	["ENSG00000010810","ENSG00000026103","ENSG00000100097","ENSG00000104067","ENSG00000120738","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000167244","ENSG00000196352"]	["CD55","EGR1","ERBB2","FAS","FYN","HMGA2","IGF2","IGFBP3","LGALS1","TGFA","TJP1 (ENSG00000104067)"]
D006962DMKR	Correlative	Hyperparathyroidism, Secondary	2	6	0.02752894909329255	3.071142142632043E-4	0.0017433850229674564	["ENSG00000141753","ENSG00000163235"]	["IGFBP4","TGFA"]
D012142DMKR	Correlative	Respiratory Tract Neoplasms	33	4249	19.49508411623334	3.129365307485525E-4	0.0017705345909129068	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000076641","ENSG00000077782","ENSG00000087077","ENSG00000100097","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000196352","ENSG00000196712"]	["ANK3","CD55","COL1A1","DCN","DOCK1","EGR1","ERBB2","FAS","FBN1","FGFR1","FN1","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","LGALS1","MARK1","NF1","PAG1","PIAS3","PIK3R1","PLAUR","PTPN14","ROBO4","SH3YL1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIP6","VIM"]
D001847MMCH	Causal	Bone Diseases	6	202	0.9268079528075158	3.1833570391255476E-4	0.0017833082360627656	["ENSG00000077782","ENSG00000108821","ENSG00000120708","ENSG00000141736","ENSG00000154134","ENSG00000166147"]	["COL1A1","ERBB2","FBN1","FGFR1","ROBO3","TGFBI"]
D008545TTGT	Preventative	Melanoma	6	202	0.9268079528075158	3.1833570391255476E-4	0.0017833082360627656	["ENSG00000011422","ENSG00000026103","ENSG00000077782","ENSG00000113140","ENSG00000136603","ENSG00000141736"]	["ERBB2","FAS","FGFR1","PLAUR","SKIL","SPARC"]
D018326TTGT	Preventative	Nevi and Melanomas	6	202	0.9268079528075158	3.1833570391255476E-4	0.0017833082360627656	["ENSG00000011422","ENSG00000026103","ENSG00000077782","ENSG00000113140","ENSG00000136603","ENSG00000141736"]	["ERBB2","FAS","FGFR1","PLAUR","SKIL","SPARC"]
D006331DMKR	Correlative	Heart Diseases	15	1223	5.611317456849465	3.291089039034166E-4	0.001831954490471695	["ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000087077","ENSG00000100342","ENSG00000108821","ENSG00000115414","ENSG00000120738","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000166147","ENSG00000182492","ENSG00000189143","ENSG00000197043"]	["ANXA6","APOL1","BGN","CLDN4","COL1A1","DCN","EGR1","FAS","FBN1","FN1","IGFBP3","IGFBP4","PIK3R1","TRIP6","VIM"]
D012749DMKR	Correlative	Sexually Transmitted Diseases	9	482	2.211492243827835	3.291709184288542E-4	0.001831954490471695	["ENSG00000010810","ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000104067","ENSG00000137462","ENSG00000146674","ENSG00000167244","ENSG00000168685"]	["FAS","FYN","IGF2","IGFBP3","IL7R","PLAUR","TJP1 (ENSG00000104067)","TLR2","VIM"]
D013899DMKR	Correlative	Thoracic Neoplasms	33	4262	19.55473017260214	3.331425791928687E-4	0.0018480189327864998	["ENSG00000011422","ENSG00000011465","ENSG00000026025","ENSG00000026103","ENSG00000035115","ENSG00000076641","ENSG00000077782","ENSG00000087077","ENSG00000100097","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000131788","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000150760","ENSG00000151150","ENSG00000152104","ENSG00000154133","ENSG00000163235","ENSG00000163453","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000196352","ENSG00000196712"]	["ANK3","CD55","COL1A1","DCN","DOCK1","EGR1","ERBB2","FAS","FBN1","FGFR1","FN1","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","LGALS1","MARK1","NF1","PAG1","PIAS3","PIK3R1","PLAUR","PTPN14","ROBO4","SH3YL1","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIP6","VIM"]
D012559DMKR	Correlative	Schizophrenia	14	1089	4.996504260432598	3.365313258138522E-4	0.0018607559995486697	["ENSG00000010810","ENSG00000011422","ENSG00000026103","ENSG00000070087","ENSG00000076641","ENSG00000077782","ENSG00000100097","ENSG00000100342","ENSG00000113140","ENSG00000114270","ENSG00000120738","ENSG00000136603","ENSG00000141736","ENSG00000145675"]	["APOL1","COL7A1","EGR1","ERBB2","FAS","FGFR1","FYN","LGALS1","PAG1","PFN2","PIK3R1","PLAUR","SKIL","SPARC"]
D013568NCOR	Negative	Pathological Conditions, Signs and Symptoms	7	298	1.3672711383001965	4.1318061661003085E-4	0.0022736758740187525	["ENSG00000026103","ENSG00000108821","ENSG00000115414","ENSG00000145675","ENSG00000163235","ENSG00000182492","ENSG00000186868"]	["BGN","COL1A1","FAS","FN1","MAPT","PIK3R1","TGFA"]
D002128DMKR	Correlative	Calcium Metabolism Disorders	3	32	0.1468210618308936	4.1521620482667764E-4	0.0022736758740187525	["ENSG00000026025","ENSG00000141753","ENSG00000166147"]	["FBN1","IGFBP4","VIM"]
D017253DMKR	Correlative	Neurofibromatoses	3	32	0.1468210618308936	4.1521620482667764E-4	0.0022736758740187525	["ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["HMGA2","NF1","NF2"]
D002318MMCH	Causal	Cardiovascular Diseases	11	727	3.335590998470614	4.1956055042177785E-4	0.0022871859139962595	["ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000108821","ENSG00000120738","ENSG00000137462","ENSG00000163235","ENSG00000166147","ENSG00000182492","ENSG00000189143","ENSG00000196712"]	["BGN","CLDN4","COL1A1","DCN","EGR1","FAS","FBN1","NF1","PLAUR","TGFA","TLR2"]
D044882DMKR	Correlative	Glucose Metabolism Disorders	14	1113	5.106620056805768	4.2036946041152626E-4	0.0022871859139962595	["ENSG00000010810","ENSG00000082781","ENSG00000100097","ENSG00000100342","ENSG00000108821","ENSG00000137462","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000149948","ENSG00000163453","ENSG00000167244","ENSG00000168685","ENSG00000182492"]	["APOL1","BGN","COL1A1","FYN","HMGA2","IGF2","IGFBP3","IGFBP4","IGFBP7","IL7R","ITGB5","LGALS1","PIK3R1","TLR2"]
D001943NCOR	Negative	Breast Neoplasms	6	213	0.9772776928118855	4.224500824840255E-4	0.0022911862753831067	["ENSG00000026103","ENSG00000141736","ENSG00000141753","ENSG00000146674","ENSG00000167244","ENSG00000186575"]	["ERBB2","FAS","IGF2","IGFBP3","IGFBP4","NF2"]
D010995MMCH	Causal	Pleural Diseases	2	7	0.032117107275507976	4.2868793220499193E-4	0.0023176366620479404	["ENSG00000137462","ENSG00000146674"]	["IGFBP3","TLR2"]
D002294DMKR	Correlative	Carcinoma, Squamous Cell	8	396	1.8169106401573083	4.3121496465495343E-4	0.002323921154453752	["ENSG00000010810","ENSG00000011465","ENSG00000026025","ENSG00000100097","ENSG00000115414","ENSG00000120738","ENSG00000146674","ENSG00000163235"]	["DCN","EGR1","FN1","FYN","IGFBP3","LGALS1","TGFA","VIM"]
D002289DMKR	Correlative	Carcinoma, Non-Small-Cell Lung	26	3017	13.842473235743936	4.4056941299758327E-4	0.002366844512097427	["ENSG00000011422","ENSG00000026025","ENSG00000026103","ENSG00000076641","ENSG00000077782","ENSG00000087077","ENSG00000104067","ENSG00000108821","ENSG00000113140","ENSG00000115414","ENSG00000116141","ENSG00000120708","ENSG00000120738","ENSG00000141736","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000150760","ENSG00000152104","ENSG00000154133","ENSG00000163235","ENSG00000166147","ENSG00000167244","ENSG00000168685","ENSG00000196352","ENSG00000196712"]	["CD55","COL1A1","DOCK1","EGR1","ERBB2","FAS","FBN1","FGFR1","FN1","IGF2","IGFBP3","IGFBP4","IL7R","MARK1","NF1","PAG1","PIK3R1","PLAUR","PTPN14","ROBO4","SPARC","TGFA","TGFBI","TJP1 (ENSG00000104067)","TRIP6","VIM"]
D012595DMKR	Correlative	Scleroderma, Systemic	5	140	0.6423421455101594	4.484874640014108E-4	0.0024018055069006373	["ENSG00000026025","ENSG00000108821","ENSG00000115414","ENSG00000135919","ENSG00000166147"]	["COL1A1","FBN1","FN1","SERPINE2","VIM"]
D001523NCOR	Negative	Mental Disorders	10	615	2.8217172820624863	4.5095096912203E-4	0.0024074279009868877	["ENSG00000010810","ENSG00000026103","ENSG00000100342","ENSG00000115414","ENSG00000120738","ENSG00000135919","ENSG00000146674","ENSG00000151150","ENSG00000186868","ENSG00000196712"]	["ANK3","APOL1","EGR1","FAS","FN1","FYN","IGFBP3","MAPT","NF1","SERPINE2"]
D012216NCOR	Negative	Rheumatic Diseases	5	141	0.6469303036923749	4.6334866828364255E-4	0.0024658836940220103	["ENSG00000026103","ENSG00000115414","ENSG00000137462","ENSG00000182492","ENSG00000197043"]	["ANXA6","BGN","FAS","FN1","TLR2"]
D006521DMKR	Correlative	Hepatitis, Chronic	6	218	1.0002184837229626	4.7778897535435635E-4	0.002526939829280959	["ENSG00000011422","ENSG00000026103","ENSG00000137462","ENSG00000146674","ENSG00000163235","ENSG00000168685"]	["FAS","IGFBP3","IL7R","PLAUR","TGFA","TLR2"]
D009383DMKR	Correlative	Neoplasms, Vascular Tissue	6	218	1.0002184837229626	4.7778897535435635E-4	0.002526939829280959	["ENSG00000135919","ENSG00000146674","ENSG00000163453","ENSG00000167244","ENSG00000186575","ENSG00000196712"]	["IGF2","IGFBP3","IGFBP7","NF1","NF2","SERPINE2"]
D001927NCOR	Negative	Brain Diseases	10	621	2.849246231155779	4.867039375078965E-4	0.0025661201411020054	["ENSG00000010810","ENSG00000026103","ENSG00000077782","ENSG00000115414","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000163235","ENSG00000168685","ENSG00000186868"]	["ERBB2","FAS","FGFR1","FN1","FYN","IGFBP3","IL7R","MAPT","SERPINE2","TGFA"]
D020752DMKR	Correlative	Neurocutaneous Syndromes	4	80	0.367052654577234	4.901946306406269E-4	0.002576547703645023	["ENSG00000026103","ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["FAS","HMGA2","NF1","NF2"]
D001161MMCH	Causal	Arteriosclerosis	5	143	0.6561066200568058	4.941828870308064E-4	0.002581575020286697	["ENSG00000011465","ENSG00000026103","ENSG00000120738","ENSG00000137462","ENSG00000182492"]	["BGN","DCN","EGR1","FAS","TLR2"]
D018317DMKR	Correlative	Nerve Sheath Neoplasms	5	143	0.6561066200568058	4.941828870308064E-4	0.002581575020286697	["ENSG00000108821","ENSG00000141736","ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["COL1A1","ERBB2","HMGA2","NF1","NF2"]
D010524DMKR	Correlative	Peripheral Nervous System Neoplasms	5	144	0.6606947782390212	5.101677983371277E-4	0.0026569289314010047	["ENSG00000108821","ENSG00000141736","ENSG00000149948","ENSG00000186575","ENSG00000196712"]	["COL1A1","ERBB2","HMGA2","NF1","NF2"]
D011085DMKR	Correlative	Polycystic Ovary Syndrome	6	221	1.013982958269609	5.13612154756587E-4	0.002666711888873377	["ENSG00000010810","ENSG00000026103","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000189143"]	["CLDN4","FAS","FYN","IGFBP3","IGFBP4","PIK3R1"]
D001157MMCH	Causal	Arterial Occlusive Diseases	5	145	0.6652829364212366	5.265392356277084E-4	0.002725520724237044	["ENSG00000011465","ENSG00000026103","ENSG00000120738","ENSG00000137462","ENSG00000182492"]	["BGN","DCN","EGR1","FAS","TLR2"]
D011248DMKR	Correlative	Pregnancy Complications	11	748	3.431942320297138	5.335370441343195E-4	0.0027533745035174125	["ENSG00000077782","ENSG00000104067","ENSG00000113140","ENSG00000136603","ENSG00000141753","ENSG00000145675","ENSG00000146674","ENSG00000154133","ENSG00000154134","ENSG00000167244","ENSG00000182492"]	["BGN","FGFR1","IGF2","IGFBP3","IGFBP4","PIK3R1","ROBO3","ROBO4","SKIL","SPARC","TJP1 (ENSG00000104067)"]
D004066TTGT	Preventative	Digestive System Diseases	12	876	4.019226567620712	5.477946419818403E-4	0.0028184117078401028	["ENSG00000011422","ENSG00000026103","ENSG00000100097","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000149948","ENSG00000163235","ENSG00000163453","ENSG00000167244","ENSG00000189143","ENSG00000196352"]	["CD55","CLDN4","ERBB2","FAS","HMGA2","IGF2","IGFBP3","IGFBP7","LGALS1","PLAUR","SERPINE2","TGFA"]
D012216MMCH	Causal	Rheumatic Diseases	6	224	1.0277474328162552	5.514974089374651E-4	0.0028289159259653708	["ENSG00000011422","ENSG00000077782","ENSG00000120738","ENSG00000137462","ENSG00000167244","ENSG00000196352"]	["CD55","EGR1","FGFR1","IGF2","PLAUR","TLR2"]
D005354DMKR	Correlative	Fibrosarcoma	3	36	0.1651736945597553	5.89950639923286E-4	0.0030170748942623307	["ENSG00000108821","ENSG00000149948","ENSG00000196712"]	["COL1A1","HMGA2","NF1"]
D018270DMKR	Correlative	Carcinoma, Ductal, Breast	7	318	1.4590343019445051	6.08835071701532E-4	0.003104329721879368	["ENSG00000026025","ENSG00000077782","ENSG00000113140","ENSG00000141736","ENSG00000163235","ENSG00000167244","ENSG00000196405"]	["ERBB2","EVL","FGFR1","IGF2","SPARC","TGFA","VIM"]
D001168MMCH	Causal	Arthritis	6	231	1.0598645400917632	6.483753584505906E-4	0.0032960693595264347	["ENSG00000011422","ENSG00000077782","ENSG00000120738","ENSG00000137462","ENSG00000167244","ENSG00000196352"]	["CD55","EGR1","FGFR1","IGF2","PLAUR","TLR2"]
D005909MMCH	Causal	Glioblastoma	6	232	1.0644526982739786	6.632295375154714E-4	0.0033615473285382373	["ENSG00000010810","ENSG00000101096","ENSG00000115414","ENSG00000131788","ENSG00000146674","ENSG00000167244"]	["FN1","FYN","IGF2","IGFBP3","NFATC2","PIAS3"]
D001168NCOR	Negative	Arthritis	5	153	0.70198820187896	6.721574471139705E-4	0.003396688820282171	["ENSG00000026103","ENSG00000115414","ENSG00000137462","ENSG00000182492","ENSG00000197043"]	["ANXA6","BGN","FAS","FN1","TLR2"]
D007592NCOR	Negative	Joint Diseases	5	154	0.7065763600611754	6.922834240260294E-4	0.0034880434056696096	["ENSG00000026103","ENSG00000115414","ENSG00000137462","ENSG00000182492","ENSG00000197043"]	["ANXA6","BGN","FAS","FN1","TLR2"]
D014652MMCH	Causal	Vascular Diseases	9	536	2.4592527856674677	7.105732147556255E-4	0.003562852924508919	["ENSG00000011422","ENSG00000011465","ENSG00000026103","ENSG00000108821","ENSG00000120738","ENSG00000137462","ENSG00000163235","ENSG00000166147","ENSG00000182492"]	["BGN","COL1A1","DCN","EGR1","FAS","FBN1","PLAUR","TGFA","TLR2"]
D002493NCOR	Negative	Central Nervous System Diseases	10	652	2.991479134804457	7.113153225678405E-4	0.003562852924508919	["ENSG00000010810","ENSG00000026103","ENSG00000077782","ENSG00000115414","ENSG00000135919","ENSG00000141736","ENSG00000146674","ENSG00000163235","ENSG00000168685","ENSG00000186868"]	["ERBB2","FAS","FGFR1","FN1","FYN","IGFBP3","IL7R","MAPT","SERPINE2","TGFA"]
D006258MMCH	Causal	Head and Neck Neoplasms	7	327	1.500327725584444	7.180672746932367E-4	0.0035861248351981875	["ENSG00000026103","ENSG00000082781","ENSG00000115414","ENSG00000136603","ENSG00000151491","ENSG00000163235","ENSG00000186575"]	["EPS8","FAS","FN1","ITGB5","NF2","SKIL","TGFA"]
