Gene_ID	Transcript_ID	Gene_Symbol	Description	MCF10A_1_FPKM	MCF10A_2_FPKM	MCF10A_3_FPKM	MCF10A_4_FPKM	MDA_MB.231_1_FPKM	MDA_MB.231_2_FPKM	MDA_MB.231_3_FPKM	MDA_MB.231_4_FPKM	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.stat	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.bh.pval	MCF10A.mean	MDA_MB.231.mean	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	MCF10A_1_Read_Count	MCF10A_2_Read_Count	MCF10A_3_Read_Count	MCF10A_4_Read_Count	MDA_MB.231_1_Read_Count	MDA_MB.231_2_Read_Count	MDA_MB.231_3_Read_Count	MDA_MB.231_4_Read_Count	sd_mcf10a	zscore	abs_zscore
25938	NM_015473	HEATR5A	HEAT repeat containing 5A	4.416126	4.807809	4.800822	5.472552	3.710062	4.583653	4.018132	4.708489	-1.349861073	484.7356701	0.158917009	-2.723502897	0.006459365	0.014077519	9.121486728	8.688213252	8.88298236	9.07641804	8.95376107	9.18598552	8.68196097	8.82668272	8.74504028	8.85045767	387	681	543	607	315	366	449	607	0.133920332	-3.235307665	3.235307665
125988	"NM_001308240,NM_205767"	C19orf70	chromosome 19 open reading frame 70	19.429379	19.529539	15.898312	22.950913	50.469613	50.68692	45.309494	45.840774	1.97298965	406.7761924	0.202855168	4.832922917	1.35E-06	6.34E-06	8.095302473	9.077003425	8.21663557	8.4714137	8.05603607	8.44338025	8.93530108	8.91374094	8.84680015	8.82328093	200	388	208	295	494	469	589	682	0.19695118	4.984488802	4.984488802
25940	"NM_001304538,NM_015475"	FAM98A	family with sequence similarity 98 member A	19.306091	41.732769	20.309296	44.551216	21.22924	42.109739	23.705589	44.437411	-1.168999909	1222.295724	0.413935763	-0.544226514	0.586285608	0.66847164	10.36361767	10.1383533	9.79627658	10.57339043	9.83621251	10.62931003	9.81527796	10.35210405	9.87839668	10.40628652	606	2119	823	1773	646	1194	922	2045	0.454148242	-0.496015066	0.496015066
25941	"NM_001271949,NM_001271950,NM_001271951,NM_001271952,NM_001271953,NM_001271954,NM_001271955,NM_001271956,NM_001330572,NM_015476"	TPGS2	tubulin polyglutamylase complex subunit 2	27.557117	20.847936	26.964546	23.468493	27.055536	27.569152	25.129584	25.36265	-1.234163898	994.0643539	0.170315582	-1.782185724	0.07471895	0.120170871	10.10039321	9.798202055	10.0448493	9.99349357	10.0793095	10.02471078	10.03107832	9.91988122	9.6354191	9.80301309	917	1213	1231	990	939	802	768	1124	0.03599813	-8.394634729	8.394634729
25942	"NM_001145357,NM_001145358,NM_015477"	SIN3A	SIN3 transcription regulator family member A	14.305199	10.062619	14.889086	9.885332	12.036884	10.649967	14.760412	13.384587	-1.126254085	1119.764388	0.16348593	-1.049217744	0.294077914	0.382090365	10.21270919	10.04008933	10.25872498	10.07919569	10.27891539	10.0601591	10.03779415	9.92463922	10.20815186	10.09968503	1082	1232	1429	948	869	736	1399	1466	0.115531919	-1.49413133	1.49413133
80216	"NM_001102406,NM_001253884,NM_025144"	ALPK1	alpha kinase 1	4.369929	1.152937	3.597224	1.215924	0.658599	0.331577	0.793128	0.313211	-5.445827677	115.6451063	0.506111277	-4.831252418	1.36E-06	6.40E-06	7.610381646	5.165001297	7.5713957	6.50467206	7.39130734	6.54940922	5.93789229	5.53674127	6.06341631	5.4714728	263	113	281	94	39	19	62	28	0.556155215	-4.396938626	4.396938626
25945	"NM_001243286,NM_001243288,NM_015480"	NECTIN3	nectin cell adhesion molecule 3	20.781206	20.434428	21.292379	20.959376	19.788772	19.556114	20.211447	20.712471	-1.159829736	1267.217054	0.09058096	-2.361567291	0.018197869	0.035020977	10.41052904	10.196431	10.29833686	10.41052875	10.33834591	10.41499942	10.2467055	10.18901725	10.27209172	10.25200164	1039	1662	1405	1315	1017	923	1381	1604	0.056938569	-3.760158457	3.760158457
25949	"NM_015484,NM_207170"	SYF2	SYF2 pre-mRNA splicing factor	40.842869	20.313061	37.657794	18.217266	22.949163	21.573784	22.062635	15.286079	-1.634939645	593.5763165	0.277735868	-2.553639844	0.010660346	0.021958749	9.524548465	8.815860978	9.62849377	9.13784364	9.55492528	9.04281201	9.06141604	8.98326648	9.02778874	8.71446971	810	652	964	458	441	390	558	447	0.29360136	-2.413774538	2.413774538
25950	"NM_001128142,NM_001199682,NM_001278247,NM_001278248,NM_015485,NR_103483,NR_103484"	RWDD3	RWD domain containing 3	7.091773	5.981758	7.013713	4.560722	5.744999	5.753411	3.882947	6.153386	-1.263287789	100.9450451	0.198607078	-1.697740782	0.089556697	0.140219616	6.814260857	6.481439098	6.77797686	6.75118796	6.80111285	6.60445356	6.64236419	6.58826204	6.34359257	6.62002288	98	133	130	87	86	78	76	131	0.08853512	-3.759206047	3.759206047
10939	NM_006796	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	17.960049	16.154696	16.477127	16.890453	25.423218	28.086067	26.354649	29.440792	1.38192761	933.7641231	0.096636656	4.829244532	1.37E-06	6.46E-06	9.615430508	10.08099938	9.70748749	9.7370474	9.63888245	9.77041884	9.94004192	9.99675313	9.96989726	10.04037448	643	936	762	767	882	916	1203	1552	0.055970697	8.31808246	8.31808246
5695	NM_002799	PSMB7	proteasome subunit beta 7	84.026016	73.801888	83.184883	69.596642	134.117416	185.703613	123.386108	181.463684	1.71849591	1545.437713	0.161792649	4.828071144	1.38E-06	6.49E-06	10.15096406	10.93215331	10.32535567	10.33549177	10.31780317	10.28428162	10.66017867	10.92075221	10.58683705	10.9025914	951	1352	1216	999	1471	1916	1781	3026	0.022184677	35.2130099	35.2130099
91574	"NM_001143905,NM_001194995,NM_152269"	C12orf65	chromosome 12 open reading frame 65	10.242318	7.210104	7.949682	7.26731	14.385277	22.318557	15.072305	20.315373	1.868095097	289.9220839	0.186718016	4.828499778	1.38E-06	6.48E-06	7.660860675	8.560229256	7.99003947	7.81965168	7.79713837	7.82234775	8.21507523	8.54653717	8.24493358	8.46580603	197	223	199	176	269	382	367	562	0.089215552	10.08084979	10.08084979
729515	NM_018452	TMEM242	transmembrane protein 242	3.996655	2.217548	3.915313	2.439459	1.527145	0.824142	1.776873	1.007778	-2.795713248	154.0047376	0.307217013	-4.82791099	1.38E-06	6.49E-06	7.82618538	6.34103575	7.68804652	7.29619911	7.67152659	7.37335109	6.83073328	6.39500831	6.94041729	6.5102837	226	203	286	175	84	43	128	84	0.201780055	-7.36023998	7.36023998
9639	"NM_001308152,NM_001308153,NM_014629"	ARHGEF10	Rho guanine nucleotide exchange factor 10	16.309053	20.901565	16.188434	20.406218	8.486223	12.265014	8.004436	12.068445	-2.134829923	1100.118992	0.226831677	-4.823493576	1.41E-06	6.63E-06	10.54915891	9.455097076	10.15393533	10.50447832	10.14598068	10.47608955	9.55965384	9.82040333	9.51846312	9.81909776	1012	2096	1294	1600	511	691	638	1112	0.196855563	-5.557688173	5.557688173
25972	"NM_001330353,NM_001330354,NM_014044"	UNC50	unc-50 inner nuclear membrane RNA binding protein	21.122181	19.367233	26.246654	20.093433	21.092056	20.479162	18.431893	20.697496	-1.257123557	332.2411146	0.123856505	-2.665394535	0.007689805	0.016465778	8.530533128	8.20310194	8.38163247	8.42515101	8.56831179	8.462146	8.32450028	8.27113665	8.21265832	8.28022566	278	411	447	338	270	246	310	401	0.079770647	-4.104657542	4.104657542
64927	"NM_001288615,NM_001288616,NR_109947"	TTC23	tetratricopeptide repeat domain 23	7.02446	3.651731	6.789028	3.320078	2.800774	2.065611	2.310059	2.621084	-2.390929843	201.035583	0.260696024	-4.823900948	1.41E-06	6.62E-06	8.147690452	6.888447865	8.12287033	7.66925576	8.0705417	7.59140287	7.28854298	7.05061832	7.14149314	7.21404176	304	255	370	183	118	83	128	168	0.271972367	-4.630038708	4.630038708
25977	"NM_015509,NR_024260"	NECAP1	NECAP endocytosis associated 1	10.259408	11.299251	11.213345	11.961645	13.467015	18.785406	13.609989	18.204754	1.213704965	467.1928083	0.175507684	1.592054314	0.111372501	0.168442557	8.721148917	9.00104521	8.64715736	8.84058829	8.71795125	8.88511929	8.8102016	9.06309602	8.81669468	9.0396728	297	529	419	439	378	495	502	776	0.10955257	2.554903945	2.554903945
55954	"NM_001003692,NM_001318129,NM_019103"	ZMAT5	zinc finger matrin-type 5	17.379841	14.090922	18.067503	12.501771	12.939172	11.961058	11.425766	11.111593	-1.584033518	172.7748303	0.137608412	-4.822400399	1.42E-06	6.67E-06	7.724605658	7.066478898	7.61151938	7.55411544	7.64360464	7.53659737	7.30494557	7.20245965	7.20663241	7.14628452	180	236	241	182	129	110	150	165	0.049752504	-13.22801292	13.22801292
25980	"NM_001271874,NM_015511"	AAR2	AAR2 splicing factor homolog	18.254597	17.516901	17.823675	15.28161	21.257463	21.24651	21.135801	16.911411	1.000018675	688.4499341	0.130864614	0.000205874	0.999835736	0.999835736	9.42601217	9.428402702	9.41618416	9.50190972	9.39678151	9.38005752	9.48487747	9.45595242	9.48009507	9.26918049	563	874	710	596	635	597	832	769	0.054167995	0.044131817	0.044131817
23759	"NM_001317996,NM_014337,NM_148175,NM_148176"	PPIL2	peptidylprolyl isomerase like 2	11.945898	12.272276	9.46817	10.975803	5.840868	6.842066	5.244015	8.039647	-2.004125725	463.9308408	0.208121817	-4.81916326	1.44E-06	6.77E-06	9.274546456	8.269311092	9.11971756	9.15081014	8.86144336	9.13833003	8.39501878	8.49785405	8.31840867	8.70236218	539	783	518	608	235	261	280	542	0.138013843	-7.283583617	7.283583617
25988	"NM_001243259,NM_001351957,NM_001351958,NM_001351959,NM_001351960,NM_001351961,NM_001351962,NM_001351963,NM_001351964,NM_001351965,NM_001351966,NM_001351969,NM_001351971,NM_001351972,NM_001351974,NM_015517,NM_198971"	HINFP	histone H4 transcription factor	4.737466	2.939031	5.19337	2.652282	5.972737	4.50737	6.218065	3.778573	1.147238493	157.0514057	0.271435542	0.730064069	0.465351023	0.555284131	7.192127248	7.391197134	7.34318982	7.07278026	7.41975253	6.99997487	7.47740442	7.2155006	7.51025724	7.07904942	140	140	198	100	171	121	234	164	0.203855207	0.976525883	0.976525883
25994	"NM_001099668,NM_001099669,NM_014056"	HIGD1A	HIG1 hypoxia inducible domain family member 1A	13.777617	16.439667	24.697137	11.113045	26.222679	22.190729	37.933144	50.720202	1.758322454	940.0473417	0.313025896	2.601061691	0.009293574	0.019448189	9.412902455	10.22693902	9.39557919	9.64966308	9.82320334	9.33571337	9.82839673	9.69414175	10.1668572	10.37655529	452	872	985	462	799	663	1544	2306	0.226813445	3.589013715	3.589013715
5884	"NM_001278622,NM_002873,NM_133338,NM_133339,NM_133340,NM_133341,NM_133342,NM_133343,NM_133344"	RAD17	RAD17 checkpoint clamp loader component	12.398024	9.018164	11.294715	10.033835	16.632971	19.925161	20.822225	21.30385	1.531089824	590.2906082	0.127597457	4.816388491	1.46E-06	6.85E-06	8.867469621	9.478808895	9.06721041	8.89584189	8.99783994	9.02524444	9.23408418	9.36069255	9.42583992	9.39497024	420	477	498	441	533	600	875	1005	0.072938446	8.381577975	8.381577975
25998	"NM_001300906,NM_015525"	IBTK	inhibitor of Bruton tyrosine kinase	11.763474	13.562553	12.136894	15.119604	22.257924	15.599941	21.536414	17.914638	1.247249676	1302.571181	0.204413244	1.55934268	0.118915295	0.178387381	10.17892245	10.49778738	10.08437236	10.31670684	10.1086906	10.40989892	10.56421208	10.22979411	10.53534115	10.34653579	794	1475	1056	1294	1452	959	1852	1774	0.158960215	2.005941735	2.005941735
26000	NM_015527	TBC1D10B	TBC1 domain family member 10B	16.959396	15.852315	15.92964	15.785989	14.8691	19.484043	14.917589	20.356607	-1.087730372	737.3121512	0.145562198	-0.833464911	0.404582579	0.496732363	9.585807286	9.463880835	9.54035385	9.60433295	9.4885688	9.59651556	9.37242479	9.56917318	9.37342704	9.60991502	622	941	755	734	529	651	698	1100	0.054040191	-2.256217975	2.256217975
26001	"NM_001320356,NM_001320357,NM_001320358,NM_001320359,NM_001320360,NM_001320361,NM_001320362,NM_001320363,NM_001320364,NM_001320365,NM_015528"	RNF167	ring finger protein 167	49.953242	40.997296	32.969342	40.316424	49.827637	55.198333	43.703767	37.182307	-1.101250146	1076.042592	0.19560249	-0.711351937	0.476866175	0.565909287	10.13920985	10.00049607	10.24625795	10.13780801	9.86119707	10.13884064	10.02429876	10.18650768	9.9983562	9.85826908	1096	1359	899	1071	882	1036	1127	1132	0.164613785	-0.842661991	0.842661991
26005	"NM_001286577,NM_015531"	C2CD3	C2 calcium dependent domain containing 3	3.060997	2.611455	3.165618	2.322443	3.595019	6.852448	3.341845	6.560725	1.558382467	409.2851318	0.270369294	2.367315244	0.017917664	0.034573283	8.321723405	8.96178439	8.470965	8.45813804	8.49813555	8.36106383	8.54549413	9.07607597	8.483941	9.03903741	272	376	363	262	310	555	379	858	0.05971662	10.71830566	10.71830566
26007	"NM_001351976,NM_001351977,NM_001351978,NM_001351979,NM_001351980,NM_015533"	TKFC	triokinase and FMN cyclase	4.244213	2.89233	4.369485	3.267786	3.061875	1.341763	3.437897	1.450299	-1.844937055	174.5266078	0.339606313	-2.601752562	0.009274874	0.019412345	7.822554383	6.938765626	7.70287509	7.49572716	7.70518835	7.57769634	7.32961086	6.74417146	7.44206242	6.78735242	205	226	265	196	137	60	207	104	0.102238481	-8.644384636	8.644384636
26009	"NM_001308237,NM_015534"	ZZZ3	zinc finger ZZ-type containing 3	14.904936	11.807497	14.893879	11.092736	16.071461	16.770233	18.458302	16.914479	1.137252738	1234.690686	0.092420032	2.007713076	0.04467379	0.076786961	10.17443985	10.35949766	10.2396537	10.15129721	10.2879654	10.16430646	10.30680945	10.30879027	10.35327293	10.31655573	987	1247	1348	997	1111	1083	1545	1761	0.064522002	2.868134979	2.868134979
26010	"NM_001100422,NM_001100423,NM_001100424,NM_001282735,NM_001282743,NM_001282744,NM_015535"	SPATS2L	spermatogenesis associated serine rich 2 like	11.764137	19.175613	11.032805	18.217462	27.917223	43.859748	26.121791	42.290492	1.954367695	2039.656582	0.306963253	3.149243148	0.001636939	0.004135021	10.43115291	11.39801846	10.36855983	10.86843256	10.31591696	10.81746459	11.00911574	11.39364237	10.95421536	11.36065617	823	2152	990	1595	1877	2795	2322	4346	0.290628736	3.326806434	3.326806434
26017	NM_014077	FAM32A	family with sequence similarity 32 member A	47.42017	39.725685	46.88504	37.588974	53.183781	61.942913	49.134289	59.942028	1.119071158	964.3814728	0.105326041	1.540946315	0.123329852	0.184137804	9.829867071	9.992473738	9.89193575	9.86234858	9.88241111	9.8124759	9.92840205	10.03093916	9.86058498	10.0052891	779	1056	994	783	846	927	1029	1450	0.035426814	4.589931952	4.589931952
26019	"NM_015542,NM_080599"	UPF2	UPF2 regulator of nonsense transcripts homolog (yeast)	12.674037	10.62113	12.765381	11.400415	11.282226	13.637521	10.954094	13.389077	-1.135038333	863.2543467	0.101436267	-1.80153536	0.071618539	0.115878346	9.842118446	9.659382733	9.80432048	9.77282384	9.80921715	9.82984655	9.64660096	9.77603382	9.61930327	9.73729774	759	1027	985	864	655	743	835	1144	0.023574758	-7.751329328	7.751329328
26020	"NM_001329226,NM_014045"	LRP10	LDL receptor related protein 10	51.372017	30.507706	48.139076	32.778099	40.907959	17.47312	38.496792	16.628059	-1.646246146	3228.114211	0.356581571	-2.016873897	0.043708675	0.075358732	11.97169319	11.25255419	11.96945521	11.63101916	11.91079369	11.68965799	11.70075307	10.98239559	11.64690114	10.94786074	3960	3806	4792	3204	3055	1228	3785	1889	0.165045427	-4.357218571	4.357218571
26031	"NM_015550,NM_145320,NM_145321,NM_145322,NR_104111,NR_104112"	OSBPL3	oxysterol binding protein like 3	17.081251	9.709607	12.014352	10.600061	16.672917	22.485679	16.993494	24.443685	1.394433157	1400.582339	0.201727337	2.377857093	0.017413573	0.03370589	10.19259971	10.67146656	10.49198113	10.19012316	10.19878433	10.24461029	10.42406545	10.66005848	10.415803	10.73729323	1232	1202	1117	1013	1184	1513	1545	2664	0.142425071	3.362237034	3.362237034
26035	"NM_001324091,NM_001324092,NM_001324093,NM_001324094,NM_015554"	GLCE	glucuronic acid epimerase	11.053549	7.754181	12.184071	9.899934	8.380262	13.622705	9.703891	14.957511	-1.005351783	741.433836	0.177114029	-0.043477095	0.965321223	0.975746029	9.538382074	9.529953907	9.52711918	9.52138891	9.54793063	9.53316372	9.36374644	9.62714743	9.36030134	9.71108335	611	852	808	680	522	695	685	1234	0.01141512	-0.738333627	0.738333627
79694	NM_024641	MANEA	mannosidase endo-alpha	7.707807	8.47965	7.434889	8.005674	5.769548	6.381991	5.617327	5.723498	-1.587996758	433.2865126	0.138504456	-4.817231052	1.46E-06	6.83E-06	9.053586089	8.388870559	8.83122976	9.0356555	8.80210148	8.98207843	8.5342129	8.58869936	8.51203426	8.50315997	397	707	495	523	288	300	369	434	0.11372604	-5.844884157	5.844884157
26039	"NM_001301778,NM_198935,NR_125980,NR_125981"	SS18L1	"SS18L1, nBAF chromatin remodeling complex subunit"	4.579951	3.591755	3.932845	3.829991	2.815073	1.784133	2.467015	3.757079	-1.676410176	205.3478539	0.244547072	-3.047982449	0.002303834	0.005599816	8.009550722	7.257344008	7.92905877	7.80084422	7.75674512	7.89641396	7.46892342	7.10301292	7.34830671	7.67771386	234	283	247	249	140	83	158	284	0.080510009	-9.343021083	9.343021083
26043	NM_015562	UBXN7	UBX domain protein 7	10.981618	6.521458	11.256195	6.543146	11.533885	7.482285	11.545013	7.578703	-1.062578945	577.3380268	0.255437282	-0.342824002	0.731730868	0.797999371	9.21643911	9.128774249	9.32978906	9.00775415	9.35144258	9.00709332	9.31012855	8.91978112	9.30979917	8.93289187	580	557	767	438	590	360	777	590	0.192571737	-0.455232229	0.455232229
26046	"NM_001320766,NM_015565"	LTN1	listerin E3 ubiquitin protein ligase 1	6.210316	7.131207	6.513613	7.618166	8.628641	8.116773	8.95597	8.701844	1.062092479	801.3048955	0.152829967	0.568667211	0.569582004	0.652739603	9.602004639	9.689096152	9.47047682	9.70416171	9.50895091	9.75684957	9.68500744	9.6052963	9.71509073	9.66549478	538	999	728	836	724	641	988	1109	0.141549534	0.615272339	0.615272339
2957	"NM_001278940,NM_015859,NM_201595"	GTF2A1	general transcription factor IIA subunit 1	11.120039	12.190968	11.869013	12.708407	20.270473	24.96566	21.05809	25.226404	1.614981048	1435.491918	0.143604467	4.815429845	1.47E-06	6.88E-06	10.10042254	10.79211215	10.11221394	10.32036396	10.18280283	10.35155955	10.57220052	10.69133266	10.60474366	10.74393786	768	1394	1083	1139	1388	1545	1898	2640	0.11327349	6.106367946	6.106367946
26054	"NM_001100409,NM_001304792,NM_015571"	SENP6	SUMO1/sentrin specific peptidase 6	16.279443	14.701408	15.499566	13.959606	16.941585	16.160655	16.322693	15.562382	-1.107755957	1436.671743	0.082010888	-1.800249796	0.071821204	0.116145416	10.56024911	10.4130261	10.53250277	10.56303586	10.49585708	10.5278413	10.49374783	10.39867355	10.47244943	10.4040612	1252	1821	1548	1376	1245	1082	1600	1755	0.027494759	-5.354584463	5.354584463
26057	"NM_001286771,NM_015574,NM_032217,NM_198889"	ANKRD17	ankyrin repeat domain 17	20.08238	15.526675	21.549507	14.546487	19.941288	19.118417	16.686767	20.180371	-1.09914497	2467.02021	0.120592508	-1.130929963	0.258084571	0.342937715	11.33510512	11.19878342	11.36433059	11.23650303	11.40368057	11.20584081	11.26714457	11.23273565	11.14448033	11.25243438	2285	2765	3085	2099	2124	1984	2420	3272	0.096192684	-1.41717327	1.41717327
57590	NM_020830	WDFY1	WD repeat and FYVE domain containing 1	23.12414	19.705782	23.63936	20.452053	19.159485	19.227404	20.736504	20.024439	-1.280076411	1301.774186	0.073969292	-4.815916483	1.47E-06	6.87E-06	10.51391788	10.15653255	10.43791442	10.42251957	10.45760419	10.45063697	10.21818598	10.19378769	10.28311828	10.22953331	1203	1659	1588	1349	966	912	1376	1535	0.015428903	-23.16336597	23.16336597
26060	NM_012096	APPL1	"adaptor protein, phosphotyrosine interacting with PH domain and leucine zipper 1"	13.256032	14.947529	13.745467	16.272543	16.731209	20.863955	16.395882	21.132204	1.091993161	1345.069974	0.16972117	0.748072978	0.45441614	0.544814305	10.32853966	10.4555949	10.20912276	10.42862028	10.23931218	10.49820232	10.34312381	10.50335464	10.32473877	10.51725397	896	1635	1200	1395	1096	1285	1413	2104	0.14152764	0.897741527	0.897741527
26061	"NM_001284413,NM_001284415,NM_001284416,NM_012260,NR_104315"	HACL1	2-hydroxyacyl-CoA lyase 1	5.911901	4.118966	3.786585	4.492954	5.282084	6.252248	5.965235	6.693554	1.100292175	154.2789141	0.190569048	0.7235523	0.469340634	0.559072844	7.202639634	7.333201625	7.39199726	7.22252698	7.01086484	7.24738392	7.19707097	7.31295327	7.30152931	7.382433	149	170	119	138	122	137	183	240	0.157123921	0.830949164	0.830949164
26063	NM_020664	DECR2	"2,4-dienoyl-CoA reductase 2"	10.846838	10.496753	11.640959	9.788658	8.466419	3.67434	7.777573	3.48523	-2.121385593	180.4689149	0.3336933	-3.25150932	0.00114794	0.003007128	7.937696461	6.854968146	7.6563521	7.75088041	7.71897622	7.68814598	7.38685725	6.75657509	7.32025583	6.71095542	192	300	266	220	145	60	176	91	0.040591689	-26.67364548	26.67364548
4832	NM_002513	NME3	NME/NM23 nucleoside diphosphate kinase 3	20.792637	12.91794	20.222754	12.203048	9.656525	5.433671	9.233237	5.832097	-2.516403722	167.447812	0.276638109	-4.812653631	1.49E-06	6.97E-06	7.9046754	6.573856964	7.78707165	7.492541	7.76242987	7.4374848	7.07933684	6.64355304	7.0466191	6.69280507	236	237	296	175	106	56	134	98	0.180514767	-7.372352186	7.372352186
26065	"NM_001114093,NM_015578"	LSM14A	"LSM14A, mRNA processing body assembly factor"	37.008856	35.855256	39.942339	38.464877	40.84092	44.390693	38.855264	45.15976	-1.048395501	1998.2751	0.09671708	-0.704974418	0.480826156	0.569623853	10.99815185	10.93012531	10.90495029	10.99854411	10.96877195	11.05622926	10.92717072	10.96982401	10.88401048	10.98898306	1542	2416	2145	2033	1647	1684	2062	2775	0.062968956	-1.080318686	1.080318686
29101	NM_014188	SSU72	"SSU72 homolog, RNA polymerase II CTD phosphatase"	60.667629	59.235088	61.393429	58.201622	89.651741	100.037102	88.638985	98.99453	1.342612088	1324.07037	0.088315645	4.812766022	1.49E-06	6.97E-06	10.14233485	10.56792025	10.18497492	10.28186919	10.19470539	10.26387403	10.45307654	10.51945569	10.44272321	10.5129266	882	1393	1152	1073	1262	1325	1643	2119	0.048660307	8.746048395	8.746048395
144233	NM_181708	BCDIN3D	BCDIN3 domain containing RNA methyltransferase	1.975263	1.816812	2.806762	2.512267	1.016322	0.71694	1.201044	0.440531	-3.137449479	70.95740351	0.342987261	-4.809485409	1.51E-06	7.08E-06	6.747927766	5.10578523	6.21807554	6.26687169	6.51651369	6.53770944	5.67323717	5.43793815	5.78565243	5.16771812	72	107	132	116	36	24	56	24	0.165764818	-9.906459985	9.906459985
26088	"NM_001001560,NM_001172687,NM_001172688,NM_013365"	GGA1	"golgi associated, gamma adaptin ear containing, ARF binding protein 1"	10.179928	7.902009	9.157508	7.168273	9.011939	8.199183	8.694027	9.311181	-1.125389348	370.2958525	0.119201955	-1.429709876	0.152800305	0.22056873	8.616509437	8.443368057	8.6746802	8.55204694	8.58800608	8.49444497	8.51584948	8.41115615	8.46941601	8.5166013	363	441	423	324	313	268	390	491	0.075498778	-2.293300431	2.293300431
5872	"NM_001272038,NM_002870,NR_073553"	RAB13	"RAB13, member RAS oncogene family"	166.736861	77.106378	158.698314	74.14744	63.764224	45.381953	58.976715	45.410196	-2.589644715	1472.220546	0.285497482	-4.808288222	1.52E-06	7.12E-06	11.05267502	9.679978984	11.03451665	10.49059056	11.01277882	10.45074436	10.13239858	9.83225652	10.05827696	9.83446935	2301	1778	2901	1337	862	570	1036	922	0.319800621	-4.292349505	4.292349505
26091	"NM_001278185,NM_001278186,NM_001278187,NM_015601,NM_022079"	HERC4	HECT and RLD domain containing E3 ubiquitin protein ligase 4	23.749444	22.735563	25.101375	23.627655	14.700981	20.791754	16.158318	25.562302	-1.437843269	1231.567517	0.189192333	-2.769173651	0.005619867	0.012429907	10.50480212	9.980356712	10.32441111	10.42005932	10.37009228	10.46664162	9.89581049	10.17895312	9.93668999	10.28305755	1106	1732	1504	1437	686	944	952	1719	0.061544874	-8.521349937	8.521349937
157657	NM_177965	C8orf37	chromosome 8 open reading frame 37	1.785329	1.263331	1.446672	1.579561	0.601691	0.848039	0.755453	0.972776	-2.194992629	54.05209742	0.23589939	-4.808050143	1.52E-06	7.12E-06	6.220579948	5.067435386	6.03798587	5.86893966	5.87099904	6.04821035	5.22299081	5.42854732	5.36474443	5.49852044	68	77	71	76	22	30	37	54	0.100046586	-11.52607609	11.52607609
6510	"NM_001145144,NM_001145145,NM_005628"	SLC1A5	solute carrier family 1 member 5	25.337939	42.905672	17.502977	41.547857	220.912479	101.335001	223.420032	100.392714	4.163006702	3500.61935	0.428072058	4.806727847	1.53E-06	7.16E-06	10.40511157	12.46282605	10.61422357	11.11412125	10.37277283	11.08501227	12.37308956	11.63522244	12.37684568	11.62988684	812	2224	724	1688	6668	2958	8819	4738	0.363727002	5.657304707	5.657304707
26097	"NM_001206612,NM_001244664,NM_001317077,NM_015607"	CHTOP	chromatin target of PRMT1	32.332603	29.005519	29.856722	29.960593	31.262746	39.653076	32.169896	39.735887	1.043737218	929.3532362	0.12065992	0.511839641	0.608763244	0.689296804	9.82903082	9.890481353	9.82773041	9.87432854	9.77871588	9.87723929	9.7842029	9.95779465	9.79748905	9.95307265	741	1099	902	868	732	873	980	1399	0.046441769	1.32317383	1.32317383
26098	"NM_001202438,NM_015608,NR_110857,NR_110858,NR_110859"	EDRF1	erythroid differentiation regulatory factor 1	3.476129	3.466807	3.005436	2.767712	3.558466	8.558377	3.121722	8.585761	1.57843126	282.9270431	0.356495846	1.847122318	0.064729415	0.106009003	7.777825987	8.436263021	7.92157056	7.99934998	7.80727406	7.85037567	7.88126973	8.60626908	7.77848032	8.57458094	187	289	209	189	185	418	214	650	0.084225042	7.817592189	7.817592189
26099	"NM_001114600,NM_001271869,NR_073500,NR_073501,NR_073502,NR_073503"	SZRD1	SUZ RNA binding domain containing 1	37.86645	50.035593	36.919282	50.206975	38.497022	50.035069	34.174177	59.646433	-1.140623023	2206.072218	0.250736359	-0.757058366	0.449014896	0.539700266	11.19909092	11.00919328	10.9585835	11.31895129	10.93976938	11.31566047	10.90912753	11.09847728	10.82247358	11.26520477	1550	3313	1955	2598	1518	1852	1794	3618	0.212682616	-0.892868651	0.892868651
26100	"NM_001033518,NM_001033519,NM_001033520,NM_001278299,NM_015610,NM_016003"	WIPI2	"WD repeat domain, phosphoinositide interacting 2"	18.490096	11.82401	17.738264	11.73143	18.452121	13.650555	16.981969	13.025614	-1.111258944	903.9279163	0.196535491	-0.774389552	0.43870046	0.529517798	9.894101995	9.742019746	9.99162578	9.73177588	9.95443657	9.72139294	9.92566483	9.64850477	9.85392474	9.61026849	919	952	1136	740	886	620	1074	953	0.143156592	-1.062348908	1.062348908
