ID,Ensembl ID,UniProt ID,Average Intensity
GPR89A,ENSG00000117262,B7ZAQ6-2,9.824086547
SETD2,ENSG00000181555,Q9BYW2,9.811166288
MAP3K7,ENSG00000135341,O43318,9.804728306
RND3,ENSG00000115963,P61587,9.757351126
BRAF,ENSG00000157764,P15056,9.757035787
MAZ,ENSG00000103495,P56270,9.727617482
ACOX3,ENSG00000087008,O15254,9.694571119
POLA1,ENSG00000101868,P09884,9.684539938
CRLF3,ENSG00000176390,Q8IUI8-2,9.683653886
LMAN2L,ENSG00000114988,Q9H0V9,9.665365465
HPS6,ENSG00000166189,Q86YV9,9.65706042
PSME4,ENSG00000068878,Q14997,9.608152428
ULBP2,ENSG00000131015,Q9BZM5,9.595851953
CPTP,ENSG00000224051,Q5TA50,9.57751847
MOB2,ENSG00000182208,Q70IA6,9.538927165
TRAPPC8,ENSG00000153339,Q9Y2L5,9.532460492
SUDS3,ENSG00000111707,Q9H7L9,9.520042492
POLR1B,ENSG00000125630,Q9H9Y6,9.518737594
NOP53,ENSG00000105373,Q9NZM5,9.494880236
CDC16,ENSG00000130177,Q13042-2,9.487033977
GGA1,ENSG00000100083,Q9UJY5,9.463363265
CYP1B1,ENSG00000138061,Q16678,9.462225186
SIL1,ENSG00000120725,Q9H173,9.441856326
METTL2B,ENSG00000165055,Q6P1Q9,9.440782833
EZH1,ENSG00000108799,Q92800-5,9.440695133
SMARCD1,ENSG00000066117,Q96GM5,9.416312721
FYN,ENSG00000010810,P06241,9.407487644
FECH,ENSG00000066926,P22830,9.401752767
FTO,ENSG00000140718,Q9C0B1,9.383849653
DAXX,ENSG00000204209,Q9UER7,9.376331832
FAM120C,ENSG00000184083,Q9NX05,9.361430183
HOMER3,ENSG00000051128,Q9NSC5,9.350905336
XIAP,ENSG00000101966,P98170,9.310844517
MAP3K20,ENSG00000091436,"Q9NYL2,Q9NYL2-2",9.310650598
ERGIC2,ENSG00000087502,Q96RQ1,9.309345698
LRCH3,ENSG00000186001,Q96II8,9.298697383
LAS1L,ENSG00000001497,Q9Y4W2-2,9.296179441
OSBPL11,ENSG00000144909,Q9BXB4,9.295003103
PKN3,ENSG00000160447,Q6P5Z2,9.278221972
RPP25,ENSG00000178718,Q9BUL9,9.27014162
MAOA,ENSG00000189221,P21397,9.260288928
DHRS7,ENSG00000100612,Q9Y394,9.246567109
UFSP2,ENSG00000109775,Q9NUQ7,9.23415792
SNX4,ENSG00000114520,O95219,9.225564401
COX11,ENSG00000166260,Q9Y6N1,9.200993124
ECD,ENSG00000122882,O95905,9.197308641
CCDC127,ENSG00000164366,Q96BQ5,9.129415911
RFX1,ENSG00000132005,P22670,9.122738547
IFT27,ENSG00000100360,Q9BW83,9.117912453
RBM15,ENSG00000162775,Q96T37-2,9.104090287
SNX17,ENSG00000115234,Q15036,9.080559277
PRR11,ENSG00000068489,Q96HE9,9.071163515
DNAJC13,ENSG00000138246,O75165,9.050559046
RCC1L,ENSG00000274523,Q96I51,8.981821429
RBFOX2,ENSG00000100320,O43251-6,8.974336447
RPS6KA5,ENSG00000100784,O75582,8.964633685
C15orf52,ENSG00000188549,Q6ZUT6,8.953872976
MT-ND5,ENSG00000198786,P03915,8.944951949
PYGO2,ENSG00000163348,Q9BRQ0,8.932681532
INTS14,ENSG00000138614,Q96SY0,8.919775557
CSNK1D,ENSG00000141551,P48730-2,8.918560718
REEP3,ENSG00000165476,Q6NUK4,8.895537077
HEATR3,ENSG00000155393,Q7Z4Q2,8.890452176
GPD1L,ENSG00000152642,Q8N335,8.876437901
TSPYL5,ENSG00000180543,Q86VY4,8.868979268
ACADSB,ENSG00000196177,P45954,8.866728572
LENG8,ENSG00000167615,Q96PV6-2,8.813053345
ARHGEF12,ENSG00000196914,Q9NZN5-2,8.800174051
FAM111A,ENSG00000166801,Q96PZ2,8.781276812
MYO9B,ENSG00000099331,Q13459,8.778361925
WARS2,ENSG00000116874,Q9UGM6,8.77750076
NDE1,ENSG00000072864,"Q9NXR1,Q9NXR1-2",8.7735586
UBXN6,ENSG00000167671,Q9BZV1,8.762888008
ZFAND6,ENSG00000086666,Q6FIF0-2,8.749315461
MOCOS,ENSG00000075643,Q96EN8,8.729105402
DNAJC1,ENSG00000136770,Q96KC8,8.701983017
MFN2,ENSG00000116688,O95140,8.68097189
STEAP3,ENSG00000115107,Q658P3-3,8.674190292
CASP4,ENSG00000196954,P49662,8.660365498
DDX10,ENSG00000178105,Q13206,8.655860843
NCAPG2,ENSG00000146918,Q86XI2,8.64466992
PUM2,ENSG00000055917,Q8TB72-3,8.625477766
CSF1,ENSG00000184371,P09603,8.604731569
TRIM16,ENSG00000221926,O95361,8.587249006
COG4,ENSG00000103051,Q9H9E3,8.584297489
ORC3,ENSG00000135336,Q9UBD5,8.560723703
CTR9,ENSG00000198730,Q6PD62,8.548305418
PIP5K1A,ENSG00000143398,Q99755-3,8.535016432
MIA3,ENSG00000154305,Q5JRA6,8.518857279
NOL10,ENSG00000115761,Q9BSC4,8.513773745
CNOT3,ENSG00000088038,O75175,8.496393469
ANAPC1,ENSG00000153107,Q9H1A4,8.49208805
BAK1,ENSG00000030110,Q16611,8.488519042
DDX52,ENSG00000278053,Q9Y2R4,8.485448251
BPHL,ENSG00000137274,Q86WA6-2,8.477574705
TGFBR1,ENSG00000106799,P36897-3,8.47285976
SMPD4,ENSG00000136699,Q9NXE4-2,8.456172171
SLC44A1,ENSG00000070214,Q8WWI5-3,8.455531337
VPS33A,ENSG00000139719,Q96AX1,8.438895476
WDR89,ENSG00000140006,Q96FK6,8.431721276
PANK4,ENSG00000157881,Q9NVE7,8.430230553
MED1,ENSG00000125686,Q15648,8.427721123
TWSG1,ENSG00000128791,Q9GZX9,8.423940858
DGLUCY,ENSG00000133943,Q7Z3D6-2,8.407012207
PHF3,ENSG00000118482,Q92576-2,8.400772025
MFF,ENSG00000168958,Q9GZY8-2,8.391752759
SIN3A,ENSG00000169375,Q96ST3,8.360403558
RPP25L,ENSG00000164967,Q8N5L8,8.341935108
ZDHHC5,ENSG00000156599,Q9C0B5-2,8.334491803
MASTL,ENSG00000120539,"Q96GX5,Q96GX5-2",8.329059209
TRMT1,ENSG00000104907,Q9NXH9,8.327224211
THBD,ENSG00000178726,P07204,8.306155793
DHX36,ENSG00000174953,Q9H2U1,8.302117666
USP22,ENSG00000124422,Q9UPT9,8.233783948
C21orf59,ENSG00000159079,P57076,8.222039335
RAD1,ENSG00000113456,O60671-2,8.213020202
MRM1,ENSG00000278619,Q6IN84,8.167892146
SPECC1,ENSG00000128487,"Q5M775,Q5M775-2",8.16389021
USP24,ENSG00000162402,Q9UPU5,8.159233331
CLCC1,ENSG00000121940,Q96S66,8.154406386
C2orf49,ENSG00000135974,Q9BVC5,8.151840985
RABEP1,ENSG00000029725,Q15276,8.134562887
PTGIS,ENSG00000124212,Q16647,8.121733752
RXRA,ENSG00000186350,P19793,8.11254651
SHOC2,ENSG00000108061,Q9UQ13,8.11128332
CLP1,ENSG00000172409,Q92989,8.094052372
ATE1,ENSG00000107669,O95260-2,8.090635727
KIF22,ENSG00000079616,Q14807,8.08728001
WWTR1,ENSG00000018408,Q9GZV5,8.085894658
UNG,ENSG00000076248,P13051,8.065755845
UBE2B,ENSG00000119048,P63146,8.034724602
BCAR3,ENSG00000137936,O75815,8.014320377
VRK2,ENSG00000028116,Q86Y07,8.002839719
MED22,ENSG00000148297,Q15528-2,7.998395937
PRKAG2,ENSG00000106617,Q9UGJ0-2,7.984384149
RUFY2,ENSG00000204130,Q8WXA3-2,7.972863242
APOB,ENSG00000084674,P04114,7.970534733
BSDC1,ENSG00000160058,Q9NW68,7.970351376
TRADD,ENSG00000102871,Q15628,7.967855049
CEBPB,ENSG00000172216,P17676,7.956016422
PAK1IP1,ENSG00000111845,Q9NWT1,7.92824821
RMND5A,ENSG00000153561,Q9H871,7.90972998
DHRS4L2,ENSG00000187630,Q6PKH6,7.908707217
METTL14,ENSG00000145388,Q9HCE5,7.906473733
KANK2,ENSG00000197256,Q63ZY3-3,7.864448453
MLPH,ENSG00000115648,"Q9BV36,Q9BV36-2,Q9BV36-3",7.857008685
RBM5,ENSG00000003756,P52756,7.851500437
CISD3,ENSG00000277972,P0C7P0,7.84174259
MICU2,ENSG00000165487,Q8IYU8,7.835753381
HIGD2A,ENSG00000146066,Q9BW72,7.828790286
NAT14,ENSG00000090971,Q8WUY8,7.826932893
ARMCX3,ENSG00000102401,Q9UH62,7.826230461
MPP1,ENSG00000130830,"Q00013,Q00013-3",7.822808395
RIC8B,ENSG00000111785,Q9NVN3-3,7.812006531
NCK1,ENSG00000158092,P16333,7.797190054
ZMYM3,ENSG00000147130,Q14202,7.762788854
EFNB2,ENSG00000125266,P52799,7.762065657
TNFRSF10B,ENSG00000120889,O14763-2,7.751378168
CENPB,ENSG00000125817,P07199,7.748931673
KAT7,ENSG00000136504,O95251,7.729508665
TFCP2,ENSG00000135457,Q12800,7.726392956
KIF15,ENSG00000163808,Q9NS87,7.712825436
WDR13,ENSG00000101940,Q9H1Z4,7.693882382
ORC4,ENSG00000115947,O43929,7.661641975
CDC42BPA,ENSG00000143776,Q5VT25-5,7.660660144
SUGP2,ENSG00000064607,Q8IX01,7.64256904
ITM2B,ENSG00000136156,Q9Y287,7.642468934
VAMP4,ENSG00000117533,O75379-2,7.640359813
CPT2,ENSG00000157184,P23786,7.611434302
ENPP4,ENSG00000001561,Q9Y6X5,7.609961474
PPFIBP1,ENSG00000110841,"Q86W92-2,Q86W92-4",7.592859728
ANAPC10,ENSG00000164162,Q9UM13,7.585845647
COL8A1,ENSG00000144810,P27658,7.57926432
POU2F1,ENSG00000143190,P14859-2,7.576106348
MINDY3,ENSG00000148481,Q9H8M7,7.567455268
VPS26B,ENSG00000151502,Q4G0F5,7.5339471
ZNRD1,ENSG00000066379,Q9P1U0,7.502682243
ZWILCH,ENSG00000174442,Q9H900,7.502320399
EML3,ENSG00000149499,Q32P44,7.468473423
GOLGA3,ENSG00000090615,Q08378,7.463508287
MGAT1,ENSG00000131446,P26572,7.452305159
FUCA2,ENSG00000001036,Q9BTY2,7.451599363
TMED8,ENSG00000100580,Q6PL24,7.41520694
SCAF8,ENSG00000213079,Q9UPN6,7.414326676
CACUL1,ENSG00000151893,Q86Y37,7.402738389
AGL,ENSG00000162688,P35573,7.371775955
WAPL,ENSG00000062650,Q7Z5K2,7.36741678
RSF1,ENSG00000048649,Q96T23,7.363282751
PCID2,ENSG00000126226,Q5JVF3-2,7.354043819
SOX9,ENSG00000125398,P48436,7.353028004
KDM3B,ENSG00000120733,Q7LBC6,7.337012173
WDR33,ENSG00000136709,Q9C0J8,7.320973401
C5orf22,ENSG00000082213,Q49AR2,7.319504873
SH3BP4,ENSG00000130147,Q9P0V3,7.30799577
KIF20A,ENSG00000112984,O95235,7.302388366
VPS11,ENSG00000160695,Q9H270,7.296694885
SKA3,ENSG00000165480,Q8IX90,7.283870446
NBN,ENSG00000104320,O60934,7.275279968
GTF3C5,ENSG00000148308,Q9Y5Q8,7.251079981
HDHD2,ENSG00000167220,Q9H0R4,7.250069548
TAF7,ENSG00000178913,Q15545,7.245973317
TYSND1,ENSG00000156521,Q2T9J0,7.231692254
COG3,ENSG00000136152,Q96JB2,7.231299849
TSR3,ENSG00000007520,Q9UJK0,7.15315053
PDIA5,ENSG00000065485,Q14554,7.147782082
TUFT1,ENSG00000143367,Q9NNX1-2,7.142022971
SAMD9,ENSG00000205413,Q5K651,7.135643352
ZMYND8,ENSG00000101040,"Q9ULU4-12,Q9ULU4-13,Q9ULU4-7",7.079184653
FBXO7,ENSG00000100225,Q9Y3I1,7.071201798
WASHC4,ENSG00000136051,Q2M389,7.070101177
PRAG1,ENSG00000275342,Q86YV5,7.054927939
PNPLA6,ENSG00000032444,Q8IY17-2,7.054707694
TBC1D17,ENSG00000104946,Q9HA65,7.053664908
CHEK1,ENSG00000149554,O14757,7.038974248
MND1,ENSG00000121211,Q9BWT6,6.99658947
ARFGEF1,ENSG00000066777,Q9Y6D6,6.975026181
CDC42EP4,ENSG00000179604,Q9H3Q1,6.969805225
URI1,ENSG00000105176,O94763,6.968341588
TRIM23,ENSG00000113595,P36406-3,6.965100727
AKAP8,ENSG00000105127,O43823,6.927722308
PPOX,ENSG00000143224,P50336,6.915809481
PDK1,ENSG00000152256,Q15118,6.909741568
GPATCH8,ENSG00000186566,Q9UKJ3,6.905717498
C2CD2L,ENSG00000172375,O14523,6.902612959
PDLIM2,ENSG00000120913,Q96JY6,6.895726227
KIAA1671,ENSG00000197077,Q9BY89,6.892773986
ASAP2,ENSG00000151693,"O43150,O43150-2",6.889808691
MTOR,ENSG00000198793,P42345,6.863849618
TCEAL4,ENSG00000133142,Q96EI5,6.844749934
PUS1,ENSG00000177192,Q9Y606-2,6.834365884
NFYB,ENSG00000120837,P25208,6.827913516
LAPTM5,ENSG00000162511,Q13571,6.826664986
STBD1,ENSG00000118804,O95210,6.796692553
SLC2A3,ENSG00000059804,P11169,6.792577637
RFC1,ENSG00000035928,P35251-2,6.770434612
GIT1,ENSG00000108262,Q9Y2X7-3,6.767385125
F5,ENSG00000198734,P12259,6.764791304
GRK2,ENSG00000173020,P25098,6.764518365
TTI1,ENSG00000101407,O43156,6.754784229
XPA,ENSG00000136936,P23025,6.747174654
CRTC2,ENSG00000160741,Q53ET0,6.744462828
LRCH1,ENSG00000136141,Q9Y2L9-2,6.741892435
LRRC8A,ENSG00000136802,Q8IWT6,6.713998373
C12orf29,ENSG00000133641,Q8N999,6.710876728
LRRC57,ENSG00000180979,Q8N9N7,6.706249311
MPP6,ENSG00000105926,Q9NZW5,6.70114097
RABGEF1,ENSG00000154710,Q9UJ41-2,6.699760673
LCK,ENSG00000182866,P06239,6.698726772
EAPP,ENSG00000129518,Q56P03,6.679684286
MAIP1,ENSG00000162972,Q8WWC4,6.671705488
SPOUT1,ENSG00000198917,Q5T280,6.641318996
DTNBP1,ENSG00000047579,Q96EV8,6.610453798
NUPL2,ENSG00000136243,O15504,6.605074347
KIF1B,ENSG00000054523,"O60333,O60333-2,O60333-3",6.603777856
SHCBP1,ENSG00000171241,Q8NEM2,6.596098136
CRIM1,ENSG00000150938,Q9NZV1,6.594839105
NES,ENSG00000132688,P48681,6.579869552
ATP6V0A1,ENSG00000033627,"Q93050-1,Q93050-3",6.578526746
POLE4,ENSG00000115350,Q9NR33,6.56700149
WDR34,ENSG00000119333,Q96EX3,6.542113496
FERMT1,ENSG00000101311,Q9BQL6,6.542101199
RIF1,ENSG00000080345,Q5UIP0,6.506329795
HRNR,ENSG00000197915,Q86YZ3,6.506322602
AP1G2,ENSG00000213983,O75843,6.499090945
MLF2,ENSG00000089693,Q15773,6.498117614
ACACB,ENSG00000076555,O00763,6.474407128
CTAGE5,ENSG00000150527,O15320-3,6.473942497
ITPR1,ENSG00000150995,Q14643-4,6.438219001
STK17A,ENSG00000164543,Q9UEE5,6.425761746
VAV2,ENSG00000160293,"P52735,P52735-3",6.424097244
VTI1B,ENSG00000100568,Q9UEU0,6.418620348
TFDP1,ENSG00000198176,Q14186,6.4138124
YEATS4,ENSG00000127337,O95619,6.411754776
RPS19BP1,ENSG00000187051,Q86WX3,6.405340292
SNX18,ENSG00000178996,Q96RF0-2,6.402265914
HS1BP3,ENSG00000118960,Q53T59,6.386801979
FBXO3,ENSG00000110429,Q9UK99,6.315062238
L3HYPDH,ENSG00000126790,Q96EM0,6.29482673
USE1,ENSG00000053501,Q9NZ43,6.29411607
MTMR12,ENSG00000150712,Q9C0I1,6.292792956
CUX1,ENSG00000257923,"P39880-3,Q13948",6.261700813
GALNT3,ENSG00000115339,Q14435,6.260278615
BCKDK,ENSG00000103507,O14874,6.253283327
GFER,ENSG00000127554,P55789,6.251699187
NSD2,ENSG00000109685,O96028,6.237679487
TMF1,ENSG00000144747,P82094,6.234427252
TBC1D5,ENSG00000131374,Q92609,6.230574833
SLC12A9,ENSG00000146828,Q9BXP2,6.22915146
TRMT2A,ENSG00000099899,Q8IZ69,6.226601597
GLMN,ENSG00000174842,Q92990,6.226336113
ATAD2,ENSG00000156802,Q6PL18,6.222272488
MOSPD2,ENSG00000130150,Q8NHP6,6.213642526
STX4,ENSG00000103496,Q12846,6.180861744
VTI1A,ENSG00000151532,Q96AJ9-1,6.167046304
FAM20B,ENSG00000116199,O75063,6.164146268
PDPR,ENSG00000090857,Q8NCN5,6.163130475
TXLNB,ENSG00000164440,Q8N3L3,6.151699121
CSNK1E,ENSG00000213923,P49674,6.144996262
PFKFB3,ENSG00000170525,Q16875,6.143407344
SDCCAG3,ENSG00000165689,Q96C92-4,6.142054858
ATP13A1,ENSG00000105726,Q9HD20-2,6.126741893
MCUB,ENSG00000005059,Q9NWR8,6.087477372
BLOC1S3,ENSG00000189114,Q6QNY0,6.078271971
ITPR2,ENSG00000123104,Q14571,6.07513484
ZFAND5,ENSG00000107372,O76080,6.067571054
LIG3,ENSG00000005156,P49916,6.067143153
ADAM15,ENSG00000143537,"Q13444-10,Q13444-3",6.028170929
NAA30,ENSG00000139977,Q147X3,6.027032743
DSN1,ENSG00000149636,Q9H410,5.997085997
ZFP36L2,ENSG00000152518,P47974,5.991977006
MINPP1,ENSG00000107789,Q9UNW1,5.988138131
THNSL1,ENSG00000185875,Q8IYQ7,5.966018295
EPB41L3,ENSG00000082397,Q9Y2J2-2,5.915728232
MYH7B,ENSG00000078814,A7E2Y1,5.911746936
KNTC1,ENSG00000184445,P50748,5.91019599
GIT2,ENSG00000139436,Q14161,5.903320183
MAN1B1,ENSG00000177239,Q9UKM7,5.844692863
NAA40,ENSG00000110583,Q86UY6,5.831543637
STK38L,ENSG00000211455,Q9Y2H1,5.825484461
ATG16L1,ENSG00000085978,Q676U5,5.819424425
PMM1,ENSG00000100417,Q92871,5.81688157
TRAPPC11,ENSG00000168538,Q7Z392,5.805418602
DNAJC2,ENSG00000105821,Q99543,5.803855062
OGFRL1,ENSG00000119900,Q5TC84,5.756616903
UPF2,ENSG00000151461,Q9HAU5,5.735531547
DDX49,ENSG00000105671,Q9Y6V7,5.729109158
NBR1,ENSG00000188554,Q14596-2,5.708246187
TRUB1,ENSG00000165832,Q8WWH5,5.680744808
RICTOR,ENSG00000164327,Q6R327,5.669449272
LRWD1,ENSG00000161036,Q9UFC0,5.655379587
TRIM38,ENSG00000112343,O00635,5.634414248
KCTD5,ENSG00000167977,Q9NXV2,5.631379317
PBXIP1,ENSG00000163346,Q96AQ6-2,5.62531402
ABCC4,ENSG00000125257,O15439,5.620692111
CINP,ENSG00000100865,Q9BW66,5.609908646
MED25,ENSG00000104973,Q71SY5-5,5.599588772
ANKS1A,ENSG00000064999,Q92625,5.584263748
HAX1,ENSG00000143575,O00165,5.579964239
INTS13,ENSG00000064102,Q9NVM9,5.52263151
GRIPAP1,ENSG00000068400,"Q4V328,Q4V328-2",5.517138105
SMARCD3,ENSG00000082014,Q6STE5-2,5.516892817
PDCL,ENSG00000136940,Q13371,5.514652564
ZNF511,ENSG00000198546,Q8NB15-2,5.501097371
TRIM32,ENSG00000119401,Q13049,5.48120304
MYO1F,ENSG00000142347,O00160,5.481032543
PRRC2B,ENSG00000130723,Q5JSZ5,5.472549514
KDM2A,ENSG00000173120,Q9Y2K7,5.460527858
TTK,ENSG00000112742,P33981-2,5.457801432
SMARCAD1,ENSG00000163104,Q9H4L7-2,5.455376357
SMYD2,ENSG00000143499,Q9NRG4,5.452743861
COG1,ENSG00000166685,Q8WTW3,5.449446212
GTSE1,ENSG00000075218,Q9NYZ3,5.448569484
RNF14,ENSG00000013561,Q9UBS8,5.434117693
UTP20,ENSG00000120800,O75691,5.429395759
LYN,ENSG00000254087,"P07948,P07948-2",5.424586667
CLIP2,ENSG00000106665,Q9UDT6-2,5.417701688
GTF2H4,ENSG00000213780,Q92759,5.410969678
VCPIP1,ENSG00000175073,Q96JH7,5.406188735
TNFAIP2,ENSG00000185215,Q03169,5.401249068
SMAP2,ENSG00000084070,Q8WU79,5.387495207
PIAS2,ENSG00000078043,O75928-3,5.386041648
TMEM184C,ENSG00000164168,Q9NVA4,5.382733164
CAAP1,ENSG00000120159,Q9H8G2,5.381935661
NCAPH2,ENSG00000025770,Q6IBW4,5.373871516
TNFAIP8,ENSG00000145779,O95379,5.362084939
GTF2H1,ENSG00000110768,P32780,5.357608487
AGRN,ENSG00000188157,O00468,5.356385973
SURF2,ENSG00000148291,Q15527,5.354767895
BCAP29,ENSG00000075790,Q9UHQ4,5.327265179
CFAP36,ENSG00000163001,Q96G28,5.318400978
N6AMT1,ENSG00000156239,Q9Y5N5,5.3163865
METTL2A,ENSG00000087995,Q96IZ6,5.313217567
UTP6,ENSG00000108651,Q9NYH9,5.312304401
DPYD,ENSG00000188641,Q12882,5.306178734
HIF1AN,ENSG00000166135,Q9NWT6,5.293385151
BET1L,ENSG00000177951,Q9NYM9,5.284857758
SLC39A10,ENSG00000196950,Q9ULF5,5.260345206
NTAN1,ENSG00000157045,Q96AB6,5.257217825
C12orf45,ENSG00000151131,Q8N5I9,5.237755988
AKAP17A,ENSG00000197976,Q02040,5.23737749
OXR1,ENSG00000164830,"Q8N573-2,Q8N573-5,Q8N573-8",5.23441963
COG5,ENSG00000164597,Q9UP83-2,5.228658004
CHUK,ENSG00000213341,O15111,5.218629933
NCAPD3,ENSG00000151503,P42695,5.195066775
CRYBG1,ENSG00000112297,Q9Y4K1,5.186794574
CDCA5,ENSG00000146670,Q96FF9,5.183802114
DIS3L2,ENSG00000144535,Q8IYB7,5.179418857
ATG5,ENSG00000057663,Q9H1Y0,5.17218876
RAD18,ENSG00000070950,Q9NS91,5.150110227
SETD1A,ENSG00000099381,O15047,5.149841261
C6orf47,ENSG00000204439,O95873,5.130917283
PXDN,ENSG00000130508,Q92626,5.090185467
MTCL1,ENSG00000168502,Q9Y4B5,5.082199243
ZGPAT,ENSG00000197114,Q8N5A5-3,5.073172801
FBLIM1,ENSG00000162458,Q8WUP2,5.072684828
UBP1,ENSG00000153560,Q9NZI7,5.067492544
AREG,ENSG00000109321,P15514,5.047183909
TRAFD1,ENSG00000135148,O14545,5.037830857
UEVLD,ENSG00000151116,Q8IX04,5.034294198
NGLY1,ENSG00000151092,Q96IV0-2,5.032562636
ELOA,ENSG00000011007,Q14241,5.030214326
INTS11,ENSG00000127054,Q5TA45-2,5.030110919
DIEXF,ENSG00000117597,Q68CQ4,5.008052669
NUP210,ENSG00000132182,"Q8TEM1,Q8TEM1-2",5.00456609
MAST3,ENSG00000099308,O60307,4.986957849
ALG11,ENSG00000253710,Q2TAA5,4.9656876
PTPRF,ENSG00000142949,P10586-2,4.961795453
CBX8,ENSG00000141570,Q9HC52,4.945733514
KIF3B,ENSG00000101350,O15066,4.931677059
SERPINB2,ENSG00000197632,P05120,4.92273441
JAK1,ENSG00000162434,P23458,4.913624013
UBE2G1,ENSG00000132388,P62253,4.904382078
ATRX,ENSG00000085224,P46100,4.902202361
HCK,ENSG00000101336,P08631-2,4.876699167
AFF4,ENSG00000072364,Q9UHB7,4.871300564
ARHGAP45,ENSG00000180448,Q92619,4.870095351
APOBEC3B,ENSG00000179750,Q9UH17,4.867925289
GINS4,ENSG00000147536,Q9BRT9,4.863253937
FNBP4,ENSG00000109920,Q8N3X1,4.861473492
SLC25A20,ENSG00000178537,O43772,4.861012648
NRBF2,ENSG00000148572,Q96F24,4.826031742
FBXO22,ENSG00000167196,Q8NEZ5,4.81448659
FGFR3,ENSG00000068078,P22607-3,4.811240223
PRMT7,ENSG00000132600,Q9NVM4,4.78843723
DOCK5,ENSG00000147459,Q9H7D0,4.786434858
USP48,ENSG00000090686,Q86UV5,4.772637878
ANTXR1,ENSG00000169604,Q9H6X2,4.766447902
SMYD3,ENSG00000185420,Q9H7B4,4.761619903
USP4,ENSG00000114316,Q13107,4.757642307
TRIM47,ENSG00000132481,Q96LD4,4.75747134
MITD1,ENSG00000158411,Q8WV92,4.753422485
PEX11B,ENSG00000131779,O96011,4.734177585
COIL,ENSG00000121058,P38432,4.72943205
CHML,ENSG00000203668,P26374,4.72844209
NKAP,ENSG00000101882,Q8N5F7,4.72334363
FADS1,ENSG00000149485,O60427,4.717944351
AIFM2,ENSG00000042286,Q9BRQ8,4.713847608
ZMIZ2,ENSG00000122515,Q8NF64-3,4.713720347
NAGA,ENSG00000198951,P17050,4.687460519
TFE3,ENSG00000068323,P19532,4.68708987
RNF213,ENSG00000173821,"Q63HN8,Q63HN8-4",4.685626522
CENPF,ENSG00000117724,P49454,4.681545791
PIP5K1C,ENSG00000186111,O60331-4,4.667762713
DNAJC16,ENSG00000116138,Q9Y2G8,4.654370673
URB1,ENSG00000142207,O60287,4.629515114
PBRM1,ENSG00000163939,Q86U86-5,4.623472592
SPAG1,ENSG00000104450,Q07617,4.617138673
GLA,ENSG00000102393,P06280,4.611769818
SP140L,ENSG00000185404,Q9H930-2,4.60873441
TBC1D22A,ENSG00000054611,Q8WUA7,4.593216325
NEXN,ENSG00000162614,"Q0ZGT2,Q0ZGT2-2",4.589996033
EEFSEC,ENSG00000132394,P57772,4.583101868
DHODH,ENSG00000102967,Q02127,4.540652476
STAT5B,ENSG00000173757,P51692,4.539939937
MMAB,ENSG00000139428,Q96EY8,4.526646256
KIF13A,ENSG00000137177,Q9H1H9,4.524199744
ERC2,ENSG00000187672,O15083,4.517482595
HECTD3,ENSG00000126107,Q5T447,4.516618871
CLCN7,ENSG00000103249,P51798,4.507406956
INTS9,ENSG00000104299,Q9NV88-2,4.503436144
PPIP5K2,ENSG00000145725,O43314-2,4.502555988
MARK1,ENSG00000116141,Q9P0L2,4.494221239
PHC3,ENSG00000173889,Q8NDX5-2,4.491227189
BUD13,ENSG00000137656,Q9BRD0,4.486260734
TRERF1,ENSG00000124496,Q96PN7,4.475889204
NFIX,ENSG00000008441,Q14938-5,4.473969788
RSRC1,ENSG00000174891,Q96IZ7-2,4.447890534
CDKN1A,ENSG00000124762,P38936,4.440371941
CEP97,ENSG00000182504,Q8IW35,4.427511617
BLK,ENSG00000136573,P51451,4.420479596
DIP2A,ENSG00000160305,Q14689,4.41394753
STX16,ENSG00000124222,"O14662,O14662-2,O14662-4",4.398111555
CHD1,ENSG00000153922,O14646-2,4.396091471
FASTKD2,ENSG00000118246,Q9NYY8,4.390060377
TMEM57,ENSG00000204178,Q8N5G2,4.3886991
BECN1,ENSG00000126581,Q14457,4.373186021
RAB27B,ENSG00000041353,O00194,4.367716426
KIF1C,ENSG00000129250,O43896,4.355912215
DPH3,ENSG00000154813,Q96FX2,4.352990775
TMEM87A,ENSG00000103978,Q8NBN3,4.35119105
ELMSAN1,ENSG00000156030,Q6PJG2,4.347651326
STAG1,ENSG00000118007,Q8WVM7,4.345026326
PACSIN3,ENSG00000165912,Q9UKS6,4.337906734
ELMOD2,ENSG00000179387,Q8IZ81,4.332065826
TMTC3,ENSG00000139324,Q6ZXV5-2,4.32925337
FOXK2,ENSG00000141568,Q01167,4.327768348
GTPBP2,ENSG00000172432,Q9BX10-4,4.325215943
AMOTL1,ENSG00000166025,Q8IY63-2,4.283399061
PYCARD,ENSG00000103490,"Q9ULZ3,Q9ULZ3-2",4.274252152
NOM1,ENSG00000146909,Q5C9Z4,4.26526515
RBMX2,ENSG00000134597,Q9Y388,4.259820816
EPB41L1,ENSG00000088367,"Q9H4G0,Q9H4G0-2,Q9H4G0-4",4.244590344
TRIO,ENSG00000038382,O75962,4.23398793
ERCC3,ENSG00000163161,P19447,4.211246977
AMFR,ENSG00000159461,Q9UKV5,4.20097396
CPN2,ENSG00000178772,P22792,4.199780525
MED19,ENSG00000156603,A0JLT2,4.199507606
OSMR,ENSG00000145623,Q99650,4.198521359
UTP23,ENSG00000147679,Q9BRU9,4.197293969
