ID	FDR	Hit names	Hits	Master molecule name	Maximal radius	Ranks sum	Reachable total	Reached from set	Score	Z-Score	Average Intensity	Description	Ensembl ID	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	UniProt ID	abs_zscore	sd_mcf10a	zscore
MO000060191	0.006	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	MEKK1(h)	7.4700003	176	34362	22	0.35664696	1.7404181	NaN	mitogen-activated protein kinase kinase kinase 1	ENSG00000095015	MAP3K1	4214	7.795526563	2.320359	195	1.851877	251	2.248168	244	1.783137	190	372.0011644	2.47E-12	2.349789047	0.167942675	2.15E-13	7.338999726	9.027439811	5.884309	478	4.912644	375	6.752607	722	4.872352	602	8.12289827	8.05549424	8.09850452	8.02675085	8.84428136	8.65323259	8.96911616	8.65034542	NM_005921		28.63666724	0.043018737	28.63666724
MO000064551	0.038	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SKB1(h)	8.875	123	73129	25	0.5146433	1.6590214	363.7682855553583	protein arginine methyltransferase 5	ENSG00000100462	PRMT5	10419	9.945649834	22.79538	649	29.54227	1349	23.261063	848	31.010556	1099	2011.318326	4.82E-12	3.078677274	0.223900679	4.3E-13	7.245670948	11.56819168	80.465749	2201	116.204259	2974	80.231435	2891	113.177698	4695	10.13985826	10.43718693	10.14854429	10.46466073	11.10898263	11.4133153	11.10619933	11.39409242	NM_001039619,NM_001282953,NM_001282954,NM_001282955,NM_001282956,NM_006109	O14744	9.142284922	0.177476622	9.142284922
MO000079236	0.035	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PIAS1-isoform1(h)	8.025	154	56333	25	0.42378497	1.7160901	2.469548292043112	protein inhibitor of activated STAT 1	ENSG00000033800	PIAS1	8554	10.14675394	15.052029	1063	10.578957	1209	15.643192	1427	8.876501	795	879.7488544	5.43E-6	-1.812271525	0.176253388	1.13E-6	-4.866851839	9.289678055	7.978193	546	8.677272	559	8.120329	732	7.18784	748	10.08320282	9.90076822	10.11744676	9.74628329	9.48901681	9.5292538	9.50232263	9.38705458	NM_001320687,NM_016166	O75925	4.972231261	0.17237249	-4.972231261
MO000079379	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	HDAC3-isoform1(h)	8.985001	116	66395	24	0.44817802	1.8856099	36.892530054008304	histone deacetylase 3	ENSG00000171720	HDAC3	8841	10.065977	42.939384	932	35.226173	1237	39.73547	1113	34.912369	961	1009.281341	0.218909035	-1.132226276	0.124854556	0.151296176	-1.434968143	9.886681286	35.438904	745	45.299553	896	33.711689	933	43.315582	1384	10.07136987	10.02308142	10.00478498	10.01184598	9.84842798	10.02732455	9.80683273	9.99109486	NM_003883	O15379	5.97119964	0.030026749	-5.97119964
MO000079380	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	HDAC3-isoform2(h)	8.985001	116	66395	24	0.4481715	1.8864886	36.892530054008304	histone deacetylase 3	ENSG00000171720	HDAC3	8841	10.065977	42.939384	932	35.226173	1237	39.73547	1113	34.912369	961	1009.281341	0.218909035	-1.132226276	0.124854556	0.151296176	-1.434968143	9.886681286	35.438904	745	45.299553	896	33.711689	933	43.315582	1384	10.07136987	10.02308142	10.00478498	10.01184598	9.84842798	10.02732455	9.80683273	9.99109486	NM_003883	O15379	5.97119964	0.030026749	-5.97119964
MO000080970	0.002	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	GSK3beta-isoform2(h)	8.985001	56	54279	22	0.4824594	2.4133031	33.167216033505284	glycogen synthase kinase 3 beta	ENSG00000082701	GSK3B	2932	10.86355976	19.790171	1565	15.843063	2025	20.308029	2072	17.089692	1712	1434.242713	1.07609E-4	-1.853596375	0.213021519	2.92E-5	-4.179517322	9.973402558	13.963064	1069	8.895763	644	13.956685	1406	8.899316	1036	10.7007353	10.62804171	10.72389264	10.6917195	10.33503625	9.95142719	10.33347286	9.9496478	NM_001146156,NM_002093	P49841	21.70723581	0.041007395	-21.70723581
MO000084423	0.041	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	pak2(h)	7.95	170	63709	23	0.410764	1.6910626	1410.573328308495	p21 (RAC1) activated kinase 2	ENSG00000180370	PAK2	5062	11.32554714	28.67238	1963	28.870459	3199	28.850166	2550	28.895185	2509	3070.388349	0.001809288	1.392678398	0.14017567	6.51959E-4	3.409023443	11.8034639	40.796936	2706	53.886116	3362	41.024174	3582	53.12273	5357	11.36108194	11.48349378	11.36638538	11.48051887	11.59588488	11.80883693	11.59984957	11.79903635	NM_002577	Q13177	6.994258752	0.068329866	6.994258752
MO000084718	0.026	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	SIRT1-isoform1(h)	7.075	93	80935	25	0.5896145	1.6879267	3.0902875554831306	sirtuin 1	ENSG00000096717	SIRT1	23411	9.173438387	12.40957	548	8.264079	610	12.951837	664	7.872992	456	585.3070943	0.847274709	1.028206613	0.152817719	0.792857573	0.262601721	9.212398501	12.453201	539	10.632591	433	12.921574	753	11.301005	761	9.29614651	9.10003356	9.2423019	9.05779351	9.24806155	9.08758221	9.29826084	9.15962424	NM_001142498,NM_001314049,NM_012238	Q96EB6	0.343647345	0.11337237	0.343647345
MO000085403	0.001	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38delta-isoform1(h)	8.23	50	49749	23	0.49713087	2.234074	NaN	mitogen-activated protein kinase 13	ENSG00000156711	MAPK13	5603	4.532730342	0.394801	28	0.19515	23	0.257445	24	0.162311	15	678.2159345	4.78E-49	57.93014213	0.389976802	5.69E-51	15.01689912	10.38076974	23.192154	1565	10.925157	705	23.432298	2088	10.790691	1118	6.69690904	6.4791029	6.52593467	6.43603187	9.89275611	9.10362803	9.90663837	9.08906608	NM_002754,NR_072996		51.14998543	0.114331204	51.14998543
MO000085411	0.03	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38alpha-Mxi2(h)	8.460001	121	78262	24	0.5000833	1.7032181	388.1837785177519	mitogen-activated protein kinase 14	ENSG00000112062	MAPK14	1432	10.00172871	16.916278	808	11.537889	894	22.027355	1368	15.973361	979	1491.542769	9.74E-6	1.909542137	0.196865152	2.13E-6	4.740436516	10.93506026	34.378935	1596	41.777157	1835	40.657284	2435	31.274307	2204	10.16160359	9.97673021	10.38359303	10.23554168	10.70327976	10.85405259	10.83525762	10.59174235	NM_001315,NM_139012,NM_139013,NM_139014	Q16539,Q16539-2	5.517584973	0.169155809	5.517584973
MO000088373	0.039	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	Cdk5-isoform1(h)	7.75	163	77661	25	0.5085899	1.5275848	91.02114260040892	cyclin dependent kinase 5	ENSG00000164885	CDK5	1020	7.694846897	14.434023	192	11.703291	245	12.833435	221	9.618845	163	192.8529402	0.172083508	-1.161791919	0.136949155	0.114153637	-1.579795805	7.479866437	12.547312	162	13.163896	149	11.71054	199	11.828251	232	7.74252955	7.66314385	7.64747928	7.52548504	7.56923872	7.52417779	7.51247675	7.49632838	NM_001164410,NM_004935	Q00535	2.397035502	0.089685972	-2.397035502
MO000092896	0.003	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	p38beta(h)	7.4749994	106	77965	25	0.6458086	1.6189067	NaN	mitogen-activated protein kinase 11	ENSG00000185386	MAPK11	5600	5.159277633	0.675714	19	1.027224	46	0.889621	32	1.330837	46	26.22824067	0.009216215	-2.107193043	0.373874831	0.004025502	-2.8761564	4.063605644	0.405474	11	0.462816	12	0.521825	19	0.753264	31	4.57846852	4.94588676	4.74901894	5.12312337	4.26638813	4.3215962	4.39546355	4.57768194	NM_002751,NR_110887		4.634003959	0.236441746	-4.634003959
MO000102457	0.028	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PKACA-isoform1(h)	6.5249996	122	72286	25	0.5299077	1.6466013	206.6057858634363	protein kinase cAMP-activated catalytic subunit alpha	ENSG00000072062	PRKACA	5566	11.0110227	48.639301	1450	58.485153	2821	50.684818	1951	54.200668	2049	1799.25257	0.007458077	-1.34504662	0.144981974	0.003180624	-2.949719647	10.58383286	44.662231	1290	50.160046	1363	43.023415	1636	48.12418	2113	10.78332729	11.06922727	10.81910769	10.99734451	10.6516871	10.7209326	10.62004651	10.6883914	NM_001304349,NM_002730,NM_207518	P17612	3.09700383	0.137936491	-3.09700383
MO000102458	0.041	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PKACA-isoform2(h)	6.5249996	165	68680	25	0.5056365	1.51574	206.6057858634363	protein kinase cAMP-activated catalytic subunit alpha	ENSG00000072062	PRKACA	5566	11.0110227	48.639301	1450	58.485153	2821	50.684818	1951	54.200668	2049	1799.25257	0.007458077	-1.34504662	0.144981974	0.003180624	-2.949719647	10.58383286	44.662231	1290	50.160046	1363	43.023415	1636	48.12418	2113	10.78332729	11.06922727	10.81910769	10.99734451	10.6516871	10.7209326	10.62004651	10.6883914	NM_001304349,NM_002730,NM_207518	P17612	3.09700383	0.137936491	-3.09700383
MO000102668	0.014	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	mTOR(h)	7.9	120	56223	24	0.41017428	1.9548688	6.863849618357277	mechanistic target of rapamycin	ENSG00000198793	MTOR	2475	9.776604703	6.231671	607	7.57958	1194	6.250925	786	7.467168	922	1065.833879	0.003045687	1.429741014	0.158810376	0.001163795	3.247607932	10.29296966	11.327666	1068	12.073493	1071	11.362966	1410	11.782027	1689	9.73956716	10.01667918	9.74211733	10.0004773	10.17887596	10.20576694	10.18065501	10.18690083	NM_004958	P42345	3.337363885	0.154722402	3.337363885
MO000103285	0.012	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-7-isoform1(h)	8.46	87	66700	24	0.47389752	1.9743254	NaN	dual specificity phosphatase 16	ENSG00000111266	DUSP16	80824	6.177809834	0.886055	63	0.658169	75	0.838447	77	0.77422	70	258.8361352	5.05E-14	6.156214128	0.33338208	3.69E-15	7.864980062	8.798561512	7.229556	493	3.612673	232	8.156456	733	3.689751	383	6.88329245	6.77296499	6.84434565	6.88539454	8.5603803	7.88573515	8.67917645	7.908247	NM_030640		49.88964911	0.05253097	49.88964911
MO000126134	0.024	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	MKP-5-isoform1(h)	7.75	107	77690	25	0.53093696	1.6720579	NaN	dual specificity phosphatase 10	ENSG00000143507	DUSP10	11221	10.95388059	90.926664	2627	20.399624	937	87.821763	3389	18.641317	707	1260.674639	0.004021589	-3.688632452	0.596264635	0.001587803	-3.158138063	9.070881434	26.827235	709	8.711	238	23.466969	895	7.725404	341	10.99578294	9.73357748	10.99572959	9.69858575	9.75101689	8.95892911	9.71524628	8.88255928	NM_007207,NR_111939,NR_111940		2.548179512	0.738958596	-2.548179512
MO000130269	0.017	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	A-Raf(h)	7.8250003	116	78113	25	0.52368474	1.6604764	18.346819428833804	A-Raf proto-oncogene,serine/threonine kinase	ENSG00000078061	ARAF	369	9.405293149	25.070033	619	20.066537	776	23.934718	735	18.389919	554	959.744632	8.01E-9	1.830463561	0.142977172	1.06E-9	6.100337862	10.27777323	52.184784	1238	38.136166	958	43.554406	1488	36.323678	1441	9.67406882	9.58216567	9.60633084	9.50498289	10.240188	10.03549422	10.15722626	9.97524408	NM_001256196,NM_001256197,NM_001654	P10398	12.5026299	0.069783725	12.5026299
MO000132732	0.019	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)","foxm1(h)","foxm1-isoform1(h)","foxm1-isoform2(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000026496","MO000028099","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000088314","MO000129437","MO000133252","MO000165730","MO000257758"]	PP4C(h)	8.52	61	69566	25	0.5134527	1.9621373	243.3343191471956	protein phosphatase 4 catalytic subunit	ENSG00000149923	PPP4C	5531	9.367054732	31.783432	474	35.486557	894	31.278365	613	34.994094	661	790.3510197	0.002214635	1.393058314	0.142874246	8.15767E-4	3.347388804	9.846065202	49.295635	741	56.487757	802	53.425782	1044	55.387459	1268	9.35233107	9.59541233	9.35386375	9.54272642	9.69112386	9.78424566	9.74933519	9.76768289	NM_001303503,NM_001303504,NM_001303506,NM_001303507,NM_002720	P60510	3.7856105	0.126534536	3.7856105
MO000133572	0.006	["E12(h)","E2A(h)","E47(h)","ITF-1(h)","RelA-p35(h)","RelA-p65(h)","RelA-p65-delta(h)","RelA-p65-delta2(h)","RelA-p65-isoform1(h)","RelA-p65-isoform4(h)","SNA(h)","STAT3(h)","STAT3-isoform1(h)","STAT3-isoform2(h)","STAT3-isoform3(h)","beta-catenin(h)","beta-catenin-isoform1(h)","c-Fos(h)","c-Jun(h)"]	["MO000013123","MO000017049","MO000018137","MO000019363","MO000019469","MO000024771","MO000024773","MO000024920","MO000025736","MO000032492","MO000044348","MO000058322","MO000058538","MO000078237","MO000078241","MO000079319","MO000079350","MO000079681","MO000129437","MO000133252","MO000165730","MO000257758"]	PASKIN(h)	8.61	85	52402	22	0.45024368	2.1045506	NaN	PAS domain containing serine/threonine kinase	ENSG00000115687	PASK	23178	5.355898102	0.30423	17	0.62447	54	0.778755	53	0.631545	43	51.10746496	0.275132596	1.490713255	0.447609107	0.198148915	1.28684329	5.936918332	0.436097	24	1.656454	80	0.751772	52	1.31423	102	5.05465019	5.55775632	5.605278	5.56619026	5.22330746	6.12017659	5.54777469	5.93115512	NM_001252119,NM_001252120,NM_001252122,NM_001252124,NM_015148		2.220183921	0.261699143	2.220183921
