ID	Average Intensity	UniProt ID	Description	Gene_Symbol	Genes: Entrez ID	MCF10A.mean	MCF10A_1_FPKM	MCF10A_1_Read_Count	MCF10A_2_FPKM	MCF10A_2_Read_Count	MCF10A_3_FPKM	MCF10A_3_Read_Count	MCF10A_4_FPKM	MCF10A_4_Read_Count	MDA_MB.231.MCF10A.baseMean	MDA_MB.231.MCF10A.bh.pval	MDA_MB.231.MCF10A.fc	MDA_MB.231.MCF10A.lfcSE	MDA_MB.231.MCF10A.raw.pval	MDA_MB.231.MCF10A.stat	MDA_MB.231.mean	MDA_MB.231_1_FPKM	MDA_MB.231_1_Read_Count	MDA_MB.231_2_FPKM	MDA_MB.231_2_Read_Count	MDA_MB.231_3_FPKM	MDA_MB.231_3_Read_Count	MDA_MB.231_4_FPKM	MDA_MB.231_4_Read_Count	N_MCF10A_1	N_MCF10A_2	N_MCF10A_3	N_MCF10A_4	N_MDA_MB.231_1	N_MDA_MB.231_2	N_MDA_MB.231_3	N_MDA_MB.231_4	Transcript_ID	abs_zscore	sd_mcf10a	zscore	Gene symbol ID
ENSG00000121957	NaN		G protein signaling modulator 2	GPSM2	29899	10.25865045	37.575498	1367	17.477886	1105	18.696499	1510	10.137434	804	1217.843242	0.971219566	-1.011802596	0.28424164	0.95251052	-0.059554421	10.24152418	14.141225	857	39.442553	1294	12.794611	1021	20.675811	1886	10.50341843	10.02897927	10.36557098	9.96517429	10.06649224	10.44391707	9.98395102	10.35544827	NM_001321038,NM_001321039,NM_013296	0.065858752	0.260045469	-0.065858752	GPSM2
ENSG00000121989	NaN		activin A receptor type 2A	ACVR2A	92	7.417136738	3.282775	193	1.554247	151	2.89021	219	1.381312	105	146.8208822	0.185128682	-1.391219957	0.309798787	0.124143353	-1.537612646	6.939303965	2.28585	129	1.363564	75	2.19066	168	1.617224	139	7.56616658	7.07646985	7.45485735	6.98009318	7.19076213	6.79578563	7.18138778	6.89638664	NM_001278579,NM_001278580,NM_001616	1.677603715	0.284830541	-1.677603715	ACVR2A
ENSG00000122026	4617.617629781827	P46778	ribosomal protein L21	RPL21	6144	6.949485731	20.601011	130	4.891819	50	22.430643	183	13.950247	112	111.0509512	0.665111028	-1.25622118	0.598596206	0.582476837	-0.549770438	6.622141419	31.176954	191	6.61199	39	11.116964	90	6.613592	62	6.99713182	6.01816129	7.07458919	6.78662921	7.30507865	6.07406335	6.44271879	6.05781023	NM_000982	0.677885265	0.482890437	-0.677885265	RPL21
ENSG00000122033	NaN		mitochondrial translational initiation factor 3	MTIF3	219402	8.932084995	36.744883	439	24.306201	477	38.92251	608	27.319164	404	420.7646299	0.004580488	-1.382110595	0.149865926	0.001837756	-3.115271591	8.463823482	24.950424	296	29.3104	298	24.572703	380	29.495865	508	8.90767862	8.68805029	8.97031447	8.74988841	8.54182958	8.56992698	8.52055308	8.61584044	NM_001166261,NM_001166262,NM_001166263,NM_152912	3.546975401	0.13201713	-3.546975401	MTIF3
ENSG00000122034	NaN		general transcription factor IIIA	GTF3A	2971	10.10795077	36.242001	568	69.956696	1773	38.17152	772	67.933517	1349	1293.701999	0.234945828	1.344365183	0.307112499	0.164490604	1.390126051	10.53512266	79.65976	1209	91.332832	1303	76.044876	1519	95.413513	2201	9.80314419	10.45949017	9.84227699	10.42962933	10.38657378	10.47659851	10.34537853	10.51848599	NM_002097	1.187952241	0.359586754	1.187952241	GTF3A
ENSG00000122042	NaN		ubiquitin like 3	UBL3	5412	10.86328662	38.440895	1863	20.92264	1641	39.714272	2485	21.632969	1330	1166.029091	2.25E-10	-3.969576804	0.297940081	2.46E-11	-6.675789326	8.874120773	10.44569	491	5.992948	265	11.431329	707	6.904197	493	10.67561562	10.24064134	10.70765854	10.26707745	9.47714874	9.05509156	9.54595257	9.15045938	NM_007106	7.852403258	0.25331937	-7.852403258	UBL3
ENSG00000122068	NaN		forty-two-three domain containing 1	FYTTD1	84248	10.4993859	22.822499	954	30.396143	2043	21.4236	1168	30.91304	1628	1200.489161	0.023551436	-1.518963739	0.238750623	0.011536486	-2.526014063	9.896998231	22.072298	889	22.281556	845	22.71237	1203	15.640143	956	10.17577892	10.54081618	10.13151999	10.55138589	10.0837093	10.06487599	10.10570303	9.792175	NM_001011537,NM_032288,NR_027840	2.649694924	0.227342274	-2.649694924	FYTTD1
ENSG00000122126	51.0505240842657	Q01968	OCRL,inositol polyphosphate-5-phosphatase	OCRL	4952	9.831977989	12.096117	696	11.330452	1050	13.007619	964	12.446079	910	1138.139108	1.61E-10	1.497313006	0.086570444	1.73E-11	6.727190204	10.41453152	20.540452	1142	22.306736	1164	21.190311	1547	21.963776	1855	9.89148842	9.94980626	9.9488769	10.02948265	10.27532417	10.31658838	10.29971462	10.30689256	NM_000276,NM_001318784,NM_001587	10.27369845	0.05670339	10.27369845	OCRL
ENSG00000122140	41.16258999385135	Q9Y399	mitochondrial ribosomal protein S2	MRPS2	51116	8.853359182	28.126967	476	19.283118	532	26.841378	587	10.173422	243	836.8170469	1.24E-6	2.618735201	0.268494201	2.31E-7	5.172812607	10.24212394	51.603931	895	73.915605	1138	53.790784	1177	75.256652	1895	9.33085791	9.15031273	9.29413434	8.75816664	9.83548899	10.07976541	9.83390398	10.11064804	NM_016034,NR_051967,NR_051968,NR_051969,NR_051970	5.300895723	0.261986809	5.300895723	MRPS2
ENSG00000122203	10.044144101663054	Q96A73-2	KIAA1191	KIAA1191	57179	10.88123677	57.754197	1649	42.947495	2000	57.753492	2136	45.777408	1668	1746.636078	0.029792611	-1.17318832	0.094839258	0.015109713	-2.429738672	10.6502544	51.135783	1433	47.216494	1262	51.046187	1898	49.960507	2130	10.88238939	10.75640785	10.88571835	10.80596369	10.72775527	10.6446421	10.73213675	10.68311747	NM_001079684,NM_001079685,NM_001287335,NM_001287336,NM_020444,NR_109796,NR_109797,NR_109798,NR_109799,NR_109800	3.680590452	0.062756879	-3.680590452	KIAA1191
ENSG00000122218	553.0881189408137	P53621,P53621-2	coatomer protein complex subunit alpha	COPA	1314	12.85909595	84.439049	5309	102.597476	10444	66.931022	5443	105.3916	8406	5564.900826	0.002886017	-2.008103081	0.308075926	0.001095075	-3.264887783	11.85333372	72.809507	4438	38.155621	2196	61.679635	4952	38.527479	3570	12.52168726	12.82816998	12.32106453	12.84885356	12.33069461	11.78671004	12.19006301	11.79311519	NM_001098398,NM_004371	3.951607051	0.254519798	-3.951607051	COPA
ENSG00000122257	2.9727641382209735	Q7Z6E9	RB binding protein 6,ubiquitin ligase	RBBP6	5930	10.54617594	18.223609	1355	16.06797	1553	18.003766	1739	13.299543	1256	1519.928434	0.797188678	1.033450707	0.138033876	0.730922974	0.343898029	10.59301919	18.180296	1206	25.067868	1364	21.973034	1588	22.903769	2353	10.63212331	10.45991956	10.62743458	10.48257194	10.49904208	10.62768248	10.49844522	10.68669117	NM_006910,NM_018703,NM_032626	0.509082252	0.092015091	0.509082252	RBBP6
ENSG00000122359	NaN		annexin A11	ANXA11	311	10.8613102	57.255884	1722	48.444336	2219	57.481524	2175	33.686626	1287	2148.362851	0.124705097	1.309600535	0.220756819	0.077952041	1.762694431	11.25055767	72.673923	2076	76.195491	1994	100.297436	3583	55.524689	2411	11.03039802	10.95814535	11.01220651	10.71489556	11.15715264	11.14633765	11.39235836	10.90292855	NM_001157,NM_001278407,NM_001278408,NM_001278409,NM_145868,NM_145869	2.667183799	0.1459395	2.667183799	ANXA11
ENSG00000122376	NaN		family with sequence similarity 35 member A	FAM35A	54537	9.10836679	9.616136	390	11.149783	735	9.398287	496	11.253538	583	581.0705589	0.512590468	1.10523167	0.179282575	0.42073492	0.80514689	9.253141775	12.183002	474	15.28392	569	11.650419	607	15.115593	909	9.00555926	9.25078573	8.9937339	9.25732212	9.13302632	9.31207395	9.1091932	9.30477744	NM_001330112,NM_019054	0.984959728	0.14698569	0.984959728	FAM35A
ENSG00000122386	NaN		zinc finger protein 205	ZNF205	7755	7.385525474	6.248803	161	3.569432	149	8.930335	258	2.904895	95	136.6304985	0.070703018	-1.579128823	0.321889291	0.040590571	-2.047688097	6.728601518	4.929209	108	3.468899	82	4.870334	140	2.721666	104	7.35846371	7.01181354	7.54996386	6.84753433	6.99421322	6.80331642	6.98110233	6.62624021	NM_001042428,NM_001278158,NM_003456	2.053649475	0.319881247	-2.053649475	ZNF205
ENSG00000122406	3947.4659506602857	P46777	ribosomal protein L5	RPL5	6125	13.59707162	937.518117	11301	663.059114	12937	944.307816	14701	655.987184	10029	12799.84715	0.581927888	1.065928045	0.134541481	0.4935825	0.684621969	13.68913774	897.301697	10487	1081.414819	11880	899.613445	13835	1080.528641	19195	13.69805956	13.52419735	13.70504491	13.51153387	13.59978702	13.73122444	13.60082218	13.73353414	NM_000969,NR_146333	0.866784082	0.106215748	0.866784082	RPL5
ENSG00000122482	NaN		zinc finger protein 644	ZNF644	84146	10.00145906	12.757052	816	14.038165	1168	13.239194	1098	12.077143	985	1052.372683	0.623470459	1.052367022	0.119494878	0.537733809	0.61624352	10.07642712	20.212415	969	16.290308	955	15.917833	1305	12.844772	1213	9.98353878	9.99983673	10.01886793	10.05845377	10.09606581	10.10748921	10.11490836	9.90652039	NM_016620,NM_032186,NM_201269	2.323617471	0.032263512	2.323617471	ZNF644
ENSG00000122490	NaN		PQ loop repeat containing 1	PQLC1	80148	8.367652437	9.200779	258	9.699496	431	10.130851	356	8.002965	278	339.3346293	0.82515802	1.052237455	0.245707583	0.764959477	0.298974533	8.444455232	13.996899	370	12.388843	314	12.251004	432	7.132274	279	8.32715511	8.47289488	8.38269299	8.30639035	8.59941311	8.48190773	8.49518239	8.00155556	NM_001146343,NM_001146345,NM_025078	1.032189781	0.07440763	1.032189781	PQLC1
ENSG00000122512	NaN		PMS1 homolog 2,mismatch repair system component	PMS2	5395	8.237173207	5.144581	302	3.063857	284	5.087329	379	3.028517	221	348.6272762	0.079614615	1.311870442	0.196754844	0.046544425	1.990422398	8.627578531	6.555338	373	5.823198	297	6.495699	474	5.986313	506	8.47485448	8.14883377	8.4514283	8.14042569	8.62201829	8.4508793	8.59079689	8.4980581	NM_000535,NM_001322003,NM_001322004,NM_001322005,NM_001322006,NM_001322007,NM_001322008,NM_001322009,NM_001322010,NM_001322011,NM_001322012,NM_001322013,NM_001322014,NM_001322015,NR_136154	2.11977151	0.184173305	2.11977151	PMS2
ENSG00000122545	729.2846843674183	Q16181,Q16181-2	septin 7	SEPT7	989	11.72266595	50.492012	2448	55.329704	4341	49.694935	3111	57.996149	3566	3130.919763	0.42398788	-1.172583165	0.237588265	0.333665249	-0.966757552	11.49294032	39.897225	1874	67.339684	2975	40.32719	2493	67.856586	4847	11.55381801	11.7564749	11.54081232	11.79435907	11.3001276	11.71209071	11.30773179	11.72175269	NM_001011553,NM_001242956,NM_001788	1.731087446	0.132705965	-1.731087446	SEPT7
ENSG00000122550	NaN		kelch like family member 7	KLHL7	55975	9.1189919	16.298202	524	9.740288	467	18.831543	762	11.272123	433	447.2037214	0.002146041	-1.641616065	0.213002416	7.87027E-4	-3.357317569	8.402533976	9.216292	271	13.067554	281	10.930724	382	14.996783	493	9.08620931	8.69403047	9.19427152	8.83205953	8.49601541	8.54700201	8.54936966	8.61532768	NM_001031710,NM_001172428,NM_018846,NR_033328,NR_033329	3.125478907	0.229231406	-3.125478907	KLHL7
ENSG00000122565	1381.5699091128647	Q13185	chromobox 3	CBX3	11335	11.30719545	75.155134	1803	80.216025	3111	78.021125	2449	89.770367	2723	2692.064242	0.570956665	1.12480703	0.241508187	0.482320899	0.702574595	11.47681601	76.289196	1792	130.28849	2932	80.393371	2488	138.387381	4878	11.20736286	11.37989686	11.24939118	11.47141818	11.17038812	11.61267069	11.21267841	11.64059662	NM_007276,NM_016587	1.400741147	0.121093437	1.400741147	CBX3
ENSG00000122642	60.10390851672361	O95302	FK506 binding protein 9	FKBP9	11328	11.14718921	46.479306	1778	44.919498	2808	48.026278	2234	48.536459	2201	1788.973368	0.005480209	-1.731525906	0.259231743	0.002247972	-3.055351027	10.35531965	43.680077	1577	20.387875	718	36.793918	1737	24.892402	1370	10.93688059	11.04221263	10.91334069	11.03839047	10.79716845	10.18561892	10.64448417	10.31299427	NM_001284341,NM_001284343,NM_007270	11.78125434	0.067214368	-11.78125434	FKBP9
ENSG00000122692	130.96297851425547	Q2TAY7	DNA replication regulator and spliceosomal factor	SMU1	55234	10.47785806	15.31825	1212	12.403615	1588	15.275456	1560	12.828855	1287	1481.680098	0.353599292	1.078402072	0.098326264	0.268082927	1.107488163	10.58614694	15.921954	1220	18.948568	1366	16.070293	1621	19.30702	2249	10.52268943	10.46422989	10.52050985	10.48888542	10.49464107	10.61530237	10.50170105	10.63392627	NM_018225	3.881427179	0.027899243	3.881427179	SMU1
ENSG00000122705	1550.8346198589406	P09496-2	clathrin light chain A	CLTA	1211	10.67093188	107.311546	1342	96.837818	1986	107.324218	1731	89.367494	1430	2112.778339	2.97E-19	1.590988412	0.072044372	1.42E-20	9.298760079	11.34165516	178.291528	2187	198.885087	2285	176.621476	2852	188.833977	3494	10.81059744	10.85385619	10.81018223	10.78096067	11.1929662	11.25673898	11.18384987	11.21004814	NM_001076677,NM_001184760,NM_001184761,NM_001184762,NM_001311203,NM_001311204,NM_001311205,NM_001311206,NM_001833,NM_007096,NR_132349	22.33171277	0.030034565	22.33171277	CLTA
ENSG00000122707	NaN		reversion inducing cysteine rich protein with kazal motifs	RECK	8434	8.189340413	5.627693	274	4.014309	309	5.897063	363	3.655444	210	242.3176798	0.01588436	-1.51559289	0.223893274	0.007377131	-2.679322455	7.590462303	4.236041	196	4.121252	136	4.737276	259	3.182683	205	8.16972156	7.98154719	8.19331389	7.85902136	7.85186894	7.58483437	7.85416411	7.53266882	NM_001316345,NM_001316346,NM_001316347,NM_001316348,NM_021111	3.761955902	0.159193283	-3.761955902	RECK
ENSG00000122729	368.25502560584414	P21399	aconitase 1	ACO1	48	9.95502505	18.279362	724	20.004822	1282	18.292422	936	20.242753	1017	1966.695008	3.78E-34	2.961986849	0.125359667	7.79E-36	12.49656507	11.52200277	65.525454	2523	65.540851	2382	67.816375	3442	67.895139	3973	10.21765287	10.3946139	10.21874208	10.40088931	11.23179374	11.20444487	11.26405046	11.236331	NM_001278352,NM_002197	15.11093978	0.103698231	15.11093978	ACO1
ENSG00000122779	4.047786581052261	O15164	tripartite motif containing 24	TRIM24	8805	9.036242969	9.099317	405	9.590777	687	9.101842	518	8.684692	487	646.0072353	0.001520221	1.46049095	0.1578979	5.38568E-4	3.460802311	9.583062511	13.122745	567	18.020208	726	13.378379	759	18.026607	1175	9.09686537	9.24998766	9.08968197	9.16416999	9.340546	9.57720046	9.35401097	9.5812211	NM_003852,NM_015905	7.337876735	0.074520132	7.337876735	TRIM24
ENSG00000122786	235.09330897568367	Q05682,Q05682-5	caldesmon 1	CALD1	800	12.67998769	72.664848	3588	126.841252	10127	69.942446	4413	131.604679	8269	4117.157008	6.55E-10	-3.92475555	0.303110677	7.62E-11	-6.507863128	10.70736393	31.468441	1503	27.195605	1227	33.507786	2081	29.845918	2209	11.9330688	12.58221485	11.89045059	12.61733347	11.18362425	11.05650948	11.22064884	11.13596641	NM_004342,NM_033138,NM_033139,NM_033140,NM_033157	4.958027837	0.3978646	-4.958027837	CALD1
ENSG00000122861	33.09072183567827	P00749-2	plasminogen activator,urokinase	PLAU	5328	10.56291331	34.673197	921	52.710947	2261	32.622008	1119	52.745175	1773	1186.970728	0.003034709	-1.75665983	0.250203452	0.001159355	-3.248695573	9.750268465	29.820618	768	29.071331	704	27.70707	937	30.460244	1192	10.12844494	10.6247262	10.07747977	10.6211512	9.9440077	9.89598639	9.88148866	9.93590695	NM_001145031,NM_001319191,NM_002658	2.700425293	0.300932171	-2.700425293	PLAU
ENSG00000122863	NaN		carbohydrate sulfotransferase 3	CHST3	9469	11.01620014	16.352743	1272	24.924351	3136	15.760576	1583	23.730116	2340	1421.674427	3.48E-8	-2.682451749	0.243529036	5.05E-9	-5.8455133	9.592872028	8.469653	638	9.801227	695	8.122123	806	9.481546	1086	10.47545282	10.9899627	10.44371975	10.93965108	9.87328885	9.9612347	9.8409396	9.93675938	NM_004273	4.862781365	0.292698356	-4.862781365	CHST3
ENSG00000122882	9.197308641422518	O95905	ecdysoneless cell cycle regulator	ECD	11319	9.112440201	15.088238	393	16.145348	653	18.040811	580	18.26398	578	596.7351382	0.249353005	1.15710273	0.155612741	0.176111236	1.352825964	9.321860489	19.876333	500	22.571407	519	20.982134	667	29.712769	1038	9.02933044	9.1670556	9.13853279	9.26626063	9.19449067	9.24957779	9.20487034	9.43549649	NM_001135752,NM_001135753,NM_007265,NR_024203	2.148617396	0.097467464	2.148617396	ECD
ENSG00000122884	460.9957867045505	P13674,P13674-2	prolyl 4-hydroxylase subunit alpha 1	P4HA1	5033	11.35785547	27.285502	867	91.555348	4713	28.331033	1159	97.675399	3932	2550.461411	0.911633926	-1.059881319	0.527550328	0.873635682	-0.159042129	11.27401165	89.873079	2765	45.518127	1324	93.995746	3827	50.18373	2336	10.53675754	11.67056293	10.56234046	11.72491672	11.45627042	10.85172668	11.50086677	10.92480711	NM_000917,NM_001017962,NM_001142595,NM_001142596	0.126392297	0.663361787	-0.126392297	P4HA1
ENSG00000122912	NaN		solute carrier family 25 member 16	SLC25A16	8034	7.287787064	2.701808	94	3.897208	215	4.677286	188	3.182635	137	168.3719305	0.495164731	1.151646551	0.243673775	0.403185528	0.835945564	7.495741303	4.182382	139	6.328469	183	3.423054	151	6.625553	281	7.07971331	7.46381273	7.42246121	7.29196015	7.35184752	7.6037054	7.19876944	7.56333827	NM_001324312,NM_001324313,NM_001324314,NM_001324315,NM_001324317,NM_152707,NR_136737	1.2034172	0.172803114	1.2034172	SLC25A16
ENSG00000122952	NaN		ZW10 interacting kinetochore protein	ZWINT	11130	8.372061997	9.760345	185	15.87593	474	10.063585	248	17.503335	421	777.031777	9.71665E-4	3.690344989	0.524407896	3.27952E-4	3.592157375	10.25591142	22.709634	408	95.717106	1608	25.451264	594	98.601587	2657	8.45541561	8.89843665	8.48019391	8.9954904	9.01902731	10.29281198	9.10101836	10.31825588	NM_001005413,NM_007057,NM_032997	6.736490804	0.279648481	6.736490804	ZWINT
ENSG00000122965	NaN		RNA binding motif protein 19	RBM19	9904	8.289032018	5.202777	261	4.549121	369	4.906483	318	4.995977	292	414.3159805	2.41008E-4	1.648989441	0.181491141	7.01E-5	3.975853359	9.010796578	8.371753	374	12.506109	536	8.248551	470	12.309263	773	8.45117157	8.45641623	8.40507724	8.46095992	8.71563828	9.05603522	8.67553424	8.95701683	NM_001146698,NM_001146699,NM_016196	27.90639196	0.025863772	27.90639196	RBM19
ENSG00000122966	11.475676391219586	O14578-4	citron rho-interacting serine/threonine kinase	CIT	11113	8.496914387	3.530713	343	2.349286	370	3.269486	410	2.427475	299	725.0052989	1.27E-13	3.014657628	0.205578458	9.64E-15	7.743973675	10.08845094	8.279554	779	13.492893	1194	8.122455	1006	10.690034	1530	8.96688341	8.76806161	8.90752433	8.78787992	9.62184868	10.04067179	9.60404591	9.82739091	NM_001206999,NM_007174	16.67976936	0.09541718	16.67976936	CIT
ENSG00000122970	NaN		intraflagellar transport 81	IFT81	28981	8.19022971	7.018326	256	6.621941	322	8.251343	326	5.473324	252	247.6534741	8.19727E-4	-1.430127021	0.141728516	2.70765E-4	-3.641774474	7.666933612	4.402283	155	5.015032	162	4.898908	227	6.116735	322	8.13125646	8.03761505	8.12016376	8.032588	7.68753764	7.74372692	7.76985015	7.91246487	NM_001143779,NM_001347946,NM_001347947,NM_001347948,NM_014055,NM_031473,NR_144949,NR_144950,NR_144951,NR_144952	9.958320628	0.052548629	-9.958320628	IFT81
ENSG00000123080	NaN		cyclin dependent kinase inhibitor 2C	CDKN2C	1031	8.608530748	18.903159	375	11.929565	392	19.188124	462	12.509116	308	393.1578095	0.963184399	1.015155711	0.290347664	0.940420348	0.07474155	8.629323736	11.075143	227	21.334973	430	11.879312	316	22.704056	711	8.72548225	8.47740423	8.68580197	8.47608651	8.28086026	8.83449598	8.32332238	8.85766881	NM_001262,NM_078626	0.156169355	0.133143842	0.156169355	CDKN2C
ENSG00000123091	NaN		ring finger protein 11	RNF11	26994	11.09580347	46.624252	1598	48.683182	2701	48.083241	2129	52.530602	2284	1845.261476	2.32897E-4	-1.457116351	0.136304239	6.76E-5	-3.984586879	10.55257923	40.848919	1357	35.609756	1113	42.432209	1855	39.074318	1973	10.87856831	11.0397505	10.90612334	11.10223257	10.70699661	10.56998155	10.73746289	10.64562983	NM_014372	5.084347905	0.10684246	-5.084347905	RNF11
ENSG00000123094	NaN		Ras association domain family member 8	RASSF8	11228	11.37004771	54.177234	3325	30.506939	3034	31.077171	2441	19.937827	1521	1592.856846	8.79E-16	-4.910772649	0.274112059	5.48E-17	-8.375954125	9.073840494	6.738864	427	8.108824	484	6.767334	565	11.318793	785	11.36280952	10.94481252	10.81933967	10.52836386	9.55503665	9.66465488	9.55734786	9.66860134	NM_001164746,NM_001164747,NM_001164748,NM_007211	6.628072119	0.346436667	-6.628072119	RASSF8
ENSG00000123096	NaN		sarcospan	SSPN	8082	4.819870594	0.664136	34	0.301948	25	0.417492	28	0.336968	22	33.90118529	0.378888718	1.408428046	0.46807128	0.291160944	1.055578246	5.30591247	0.915061	45	0.310072	15	1.108022	72	0.442084	33	5.16704907	4.74523048	4.86549713	4.81405924	5.34632801	4.64998701	5.50322129	4.82061096	NM_001135823,NM_005086	2.61261981	0.186036206	2.61261981	SSPN
ENSG00000123104	6.075134839533872	Q14571	4,5-trisphosphate receptor type 2,inositol 1	ITPR2	3709	8.337883244	2.513219	353	1.178823	268	2.280232	414	1.273723	227	322.5059795	0.985450282	-1.005474781	0.312133624	0.979866995	-0.025235659	8.328465586	2.118402	288	1.468673	188	2.924297	524	1.721391	356	8.55573205	8.0432982	8.47265661	8.10168102	8.34637194	8.02281091	8.62654141	8.15016422	NM_002223	0.03645092	0.258365439	-0.03645092	ITPR2
ENSG00000123124	14.919843994990188	Q9H0M0	WW domain containing E3 ubiquitin protein ligase 1	WWP1	11059	9.398633187	12.076585	553	10.423925	773	11.967213	708	11.029238	641	677.705832	0.914031307	1.008889309	0.082073834	0.87637514	0.155565983	9.41037368	13.516118	600	12.946264	540	13.664514	798	13.489459	910	9.39311813	9.38944471	9.38645133	9.4336676	9.42869367	9.36318653	9.43666314	9.40086526	NM_007013	0.529652279	0.022166416	0.529652279	WWP1
ENSG00000123131	3244.9842067937047	Q13162	peroxiredoxin 4	PRDX4	10549	9.614978601	42.360538	435	70.325966	1169	46.129539	612	72.243027	941	1051.323077	0.008453653	1.680954942	0.257759979	0.003650363	2.906894459	10.36468196	112.11483	1116	118.4505	1109	113.76918	1491	118.998566	1801	9.45536838	9.97447502	9.51987605	9.99360205	10.19457521	10.21369087	10.20696498	10.22074531	NM_006406	2.603865586	0.287919378	2.603865586	PRDX4
ENSG00000123143	63.47378408830593	Q16512	protein kinase N1	PKN1	5585	10.6541974	35.784008	1229	37.963093	2110	35.650822	1581	34.819359	1517	2555.290256	1.24436E-4	2.171084241	0.269946425	3.43E-5	4.143102485	11.77275603	120.293579	4002	65.143959	2039	116.114876	5086	64.493683	3263	10.82171797	10.98295128	10.81915105	10.90958814	11.81353649	11.22925523	11.7795584	11.22327694	NM_002741,NM_213560	14.23295071	0.07858937	14.23295071	PKN1
ENSG00000123159	177.57644178866184	O14908	GIPC PDZ domain containing family member 1	GIPC1	10755	10.11497294	34.292058	673	50.705831	1694	29.693841	801	48.491775	1290	1201.796698	0.474836787	1.167184768	0.25575361	0.383174648	0.872061831	10.33834391	58.301644	1147	57.905177	1097	52.670894	1423	63.791311	1724	9.89683153	10.38730435	9.8328927	10.35815291	10.30813799	10.29359827	10.25603303	10.27194053	NM_005716,NM_202468,NM_202469,NM_202470,NM_202494	0.758174278	0.294616919	0.758174278	GIPC1
ENSG00000123179	NaN		emopamil binding protein like	EBPL	84650	8.509437815	34.562027	372	28.483901	503	11.149738	154	28.320567	393	316.0466689	0.282117729	-1.360617138	0.349694776	0.203933099	-1.270425515	8.06435756	24.359204	248	20.704088	208	19.544592	273	24.877538	395	8.58040799	8.54757357	7.66749878	8.54069223	8.19818951	8.07777118	8.05199171	8.2114783	NM_001278636,NM_032565,NR_103802,NR_103803	1.000853527	0.444700691	-1.000853527	EBPL
ENSG00000123191	NaN		ATPase copper transporting beta	ATP7B	540	5.575988197	0.390549	29	0.663086	81	0.395946	38	0.476058	46	48.98878183	0.876067384	1.052030735	0.335384604	0.827282733	0.218187873	5.651775628	0.684916	50	0.398699	27	0.734384	70	0.593168	66	5.36891735	5.86533698	5.37653499	5.61628816	5.72230061	5.3159858	5.76980966	5.59623249	NM_000053,NM_001005918,NM_001243182,NM_001330578,NM_001330579	0.321671456	0.235605086	0.321671456	ATP7B
ENSG00000123240	51.09968698210096	Q96CV9,Q96CV9-2	optineurin	OPTN	10133	10.8053753	44.080113	1665	31.515993	1925	41.278811	2023	30.331552	1453	1872.713482	0.799889632	1.092911123	0.37774673	0.734370546	0.33931752	10.93360525	68.924065	2529	26.125876	898	64.504895	3127	25.400653	1418	10.90386002	10.73723327	10.85163579	10.70199752	11.24303562	10.38479792	11.18488843	10.36879181	NM_001008211,NM_001008212,NM_001008213,NM_021980	1.351903844	0.094851384	1.351903844	OPTN
ENSG00000123268	93.18041430340506	P18846	activating transcription factor 1	ATF1	466	9.938451662	33.387909	933	20.345783	920	36.457146	1315	19.888248	705	798.572475	0.002130466	-1.593265267	0.200014015	7.8028E-4	-3.359696995	9.266580759	20.434965	553	19.901796	507	21.018766	749	18.151392	747	9.92522174	9.61555119	10.00526892	9.59276166	9.44041005	9.39228988	9.46295545	9.31988112	NM_005171	3.180822658	0.211225515	-3.180822658	ATF1
ENSG00000123297	52.42886217392316	P43897	Ts translation elongation factor,mitochondrial	TSFM	10102	7.716047875	7.009585	147	6.725716	246	8.22752	213	8.832044	230	234.3482534	0.137826767	1.228924224	0.174149152	0.087690471	1.707708354	8.01365202	9.544183	192	14.07042	246	9.953207	266	12.467644	380	7.64651698	7.78404061	7.73625345	7.92560485	7.82623424	8.05622339	7.86738764	8.02097183	NM_001172695,NM_001172696,NM_001172697,NM_005726	2.55323787	0.116559506	2.55323787	TSFM
ENSG00000123342	NaN		matrix metallopeptidase 19	MMP19	4327	8.468387863	9.184457	337	5.616814	334	9.362559	444	5.846212	279	242.7398908	2.55E-9	-2.699115899	0.22774318	3.18E-10	-6.289922386	7.036588722	3.428982	126	2.853089	96	3.935364	184	2.473008	137	8.31375017	8.00398932	8.33355463	8.05543003	7.45431395	7.27578181	7.53223619	7.18724514	NM_001272101,NM_002429,NR_073606	8.363636757	0.171193367	-8.363636757	MMP19
ENSG00000123349	1426.569929502226	Q99471	prefoldin subunit 5	PFDN5	5204	10.75977269	214.542127	1636	143.3423	1758	206.782604	2037	144.70097	1401	1353.064455	2.04E-9	-1.783219609	0.131914856	2.52E-10	-6.325931827	9.925209816	114.096101	841	120.426654	834	113.561715	1100	112.723358	1273	10.71581338	10.47756451	10.68352411	10.48836915	10.10884316	10.12464465	10.10275311	10.08059493	NM_002624,NM_145897	6.629684977	0.125882735	-6.629684977	PFDN5
ENSG00000123353	NaN		ORMDL sphingolipid biosynthesis regulator 2	ORMDL2	29095	7.857205416	8.701194	130	15.027732	362	8.380584	161	14.887197	281	223.9584	0.790918721	-1.073987023	0.290520539	0.722997655	-0.354455357	7.755164577	12.637683	183	13.148781	179	12.706449	242	13.773552	302	7.51011848	8.07437361	7.477911	8.06175827	7.74955588	7.75425473	7.75245882	7.79207483	NM_014182	0.307602719	0.331729315	-0.307602719	ORMDL2
