ID	Gene symbol ID	Gene_ID	Transcript_ID	Description	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	MDA_MB-231.mean	MCF10A.mean
ENSG00000146263	MMS22L	253714	NM_001350599,NM_001350600,NM_198468	DNA repair protein,MMS22 like	2.02138876982974	348.553883042633	0.392850116740027	2.58456540016545	0.00975018111185451	0.0202937142245557	8.86541644334388	7.84993799122846
ENSG00000146267	FAXC	84553	NM_001346530,NM_001346531,NM_001346532,NM_001346533,NM_032511,NR_144463,NR_144464	failed axon connections homolog	-2.60206376009806	25.2803335380896	0.433976259010028	-3.17910550441559	0.00147730308926965	0.00377264978667353	3.81696804357787	5.18852235505195
ENSG00000146350	TBC1D32	221322	NM_152730,NR_104452	TBC1 domain family member 32	-5.53759293939664	23.1475794206711	0.430245946078379	-5.73918018204001	9.51359598109839E-9	6.24403640305766E-8	2.76692152188163	5.30336501935155
ENSG00000146373	RNF217	154214	NM_001286398,NM_152553,NR_104440,NR_136734	ring finger protein 217	-2.39429114410638	487.055139067476	0.231644547865276	-5.43763539980045	5.39923172263998E-8	3.20555059746357E-7	8.16495391093649	9.42437822814939
ENSG00000146410	MTFR2	113115	NM_001099286,NM_001318738,NM_138419	mitochondrial fission regulator 2	7.25554756270766	126.932122672644	0.509248738171896	5.61431827240485	1.97338698428176E-8	1.24393858116333E-7	7.80101351673651	4.9470434427374
ENSG00000146426	TIAM2	26230	NM_001010927,NM_012454	T-cell lymphoma invasion and metastasis 2	12.8318935469817	72.5820788884011	0.316623707039104	11.627879060968	2.97395047556744E-31	1.12709074005018E-29	7.07032960783273	3.42890898712021
ENSG00000146477	SLC22A3	6581	NM_021977	solute carrier family 22 member 3	31.3204347681759	84.9750389734795	0.434738350676433	11.4299378612407	2.96320794818856E-30	1.08314894082455E-28	7.36430945123191	2.37298432380703
ENSG00000146530	VWDE	221806	NM_001135924,NM_001346972,NM_001346973,NR_144534	von Willebrand factor D and EGF domains	-6.64639411835811	97.60148820412	0.416859551371921	-6.55513790102209	5.55904814123188E-11	4.83652582215618E-10	4.66241450256619	7.40836632713217
ENSG00000146670	CDCA5	113130	NM_080668	cell division cycle associated 5	6.2824008184262	702.863447231506	0.49570647853601	5.34856029719046	8.86566399457259E-8	5.08284355698118E-7	10.2440750478541	7.59223036605573
ENSG00000146674	IGFBP3	3486	NM_000598,NM_001013398	insulin like growth factor binding protein 3	-5.62444937565804	1318.27671400425	0.277474303516555	-8.97997340363689	2.70832220282803E-19	5.20393791849771E-18	8.63659376640312	11.1283565220026
ENSG00000146733	PSPH	5723	NM_004577	phosphoserine phosphatase	3.19509433921597	251.401466765289	0.315946497361831	5.30424784954726	1.13138508576618E-7	6.37113160193307E-7	8.58119485270311	6.90453774029003
ENSG00000146842	TMEM209	84928	NM_001301163,NM_032842	transmembrane protein 209	2.08067777756183	693.643736801161	0.214011193951715	4.93924425672391	7.84259256462954E-7	3.87116384882133E-6	9.87136465706525	8.81582677559254
ENSG00000146918	NCAPG2	54892	NM_001281932,NM_001281933,NM_017760,NR_104054	non-SMC condensin II complex subunit G2	4.7814797595043	1291.05603433544	0.317332984791676	7.11384342908372	1.12855174143565E-12	1.21140371550282E-11	11.0603689527681	8.80282692794273
ENSG00000146950	SHROOM2	357	NM_001320663,NM_001320664,NM_001649	shroom family member 2	4.79382731207355	426.631777452405	0.243282752617	9.29444407969993	1.47977458404144E-20	3.07815984509005E-19	9.46379202113253	7.20097279551855
ENSG00000147082	CCNB3	85417	NM_033031,NM_033670	cyclin B3	2.50220627426259	8.64316399363624	0.551048777278971	2.40124065300389	0.0163395868270597	0.0318516243686214	3.62024984634596	2.31880766484357
ENSG00000147100	SLC16A2	6567	NM_006517	solute carrier family 16 member 2	-26.3955059958298	407.377224818965	0.262506427536084	-17.9889706382399	2.37732882543903E-72	4.58935900598425E-70	4.898193626595	9.61642892789383
ENSG00000147144	CCDC120	90060	NM_001163321,NM_001163322,NM_001163323,NM_001271835,NM_001271836,NM_033626	coiled-coil domain containing 120	-2.06655194410043	72.9226721264298	0.42556182042524	-2.46080728337252	0.0138624805913284	0.0276154381983009	5.5699717663803	6.61972874393127
ENSG00000147174	GCNA	93953	NM_052957	germ cell nuclear acidic peptidase	-6.95234080279511	11.1840035314004	0.665038000818769	-4.20652474167658	2.59327704057498E-5	9.67681601821318E-5	1.4502285319338	4.2953919700506
ENSG00000147224	PRPS1	5631	NM_001204402,NM_002764	phosphoribosyl pyrophosphate synthetase 1	2.73914795918327	720.161810226403	0.34866589138045	4.16939893870269	3.05404000910142E-5	1.11899953477011E-4	10.0433225703286	8.58911802394666
ENSG00000147437	GNRH1	2796	NM_000825,NM_001083111	gonadotropin releasing hormone 1	-2.53985614253408	8.75806237597654	0.590609637919642	-2.27687917486947	0.0227934418018	0.0427398654516981	2.340124787623	3.63838209191265
ENSG00000147454	SLC25A37	51312	NM_001317812,NM_001317813,NM_001317814,NM_016612	solute carrier family 25 member 37	-2.29394013646294	1639.44342623559	0.254568954588828	-4.70531744398851	2.53471234410013E-6	1.14085140296383E-5	9.95879729355832	11.1571688975633
ENSG00000147536	GINS4	84296	NM_032336	GINS complex subunit 4	2.95438724212237	203.020460602824	0.595170980970743	2.62589909063834	0.00864204332291151	0.0182236636379197	8.24516619230421	6.68119934876028
ENSG00000147592	LACTB2	51110	NM_016027	lactamase beta 2	4.40378890724261	232.879784703166	0.20394976278681	10.4866281121726	9.95166745006493E-26	2.87273017162505E-24	8.56827547826061	6.42920655215316
ENSG00000147642	SYBU	55638	NM_001099743,NM_001099744,NM_001099745,NM_001099746,NM_001099747,NM_001099748,NM_001099749,NM_001099750,NM_001099751,NM_001099752,NM_001099753,NM_001099754,NM_001099755,NM_001099756,NM_001330596,NM_017786	syntabulin	-5.238962967668	157.035876318622	0.329924501456018	-7.24190308270492	4.4243198147344E-13	4.95131080715974E-12	5.65466946725161	8.04272960662494
ENSG00000147676	MAL2	114569	NM_052886	T-cell differentiation protein 2 (gene/pseudogene),mal	3.2814110219285	96.1129253698133	0.56634026590102	3.02700764368185	0.00246987712751409	0.00595568753627338	7.2028809955142	5.48859691755712
ENSG00000147684	NDUFB9	4715	NM_001278645,NM_001278646,NM_001311168,NM_005005	NADH:ubiquinone oxidoreductase subunit B9	-2.23115822776847	844.228928859807	0.174385708561338	-6.63926441468045	3.15252427767649E-11	2.83681263297108E-10	9.02982736255857	10.1870578132254
ENSG00000147687	TATDN1	83940	NM_001146160,NM_001317889,NM_001317890,NM_001317891,NM_032026,NR_027427	TatD DNase domain containing 1	-2.23835996671671	362.536741515695	0.136642819238723	-8.50715808984904	1.78248417404745E-17	2.99074248200808E-16	7.80260197224768	8.97099808727413
ENSG00000147689	FAM83A	84985	NM_001288587,NM_001321630,NM_032899,NM_207006	family with sequence similarity 83 member A	-4.42938215105053	551.913861103969	0.25815056188294	-8.3172605065638	9.00197492680198E-17	1.40784050912201E-15	7.66723255185564	9.81467966771169
ENSG00000147789	ZNF7	7553	NM_001282795,NM_001282796,NM_001282797,NM_001330623,NM_001349805,NM_001349806,NM_001349807,NM_001349808,NM_001349809,NM_003416	zinc finger protein 7	-2.08674538371864	391.5991665982	0.151025180883575	-7.02700419346777	2.11015027431351E-12	2.19083249068432E-11	7.98770953179465	9.04813251975394
ENSG00000147813	NAPRT	93100	NM_001286829,NM_145201	nicotinate phosphoribosyltransferase	-2.28164366442157	157.635754542806	0.157334174889265	-7.56398600135587	3.90901823061464E-14	4.84412439711573E-13	6.58065802924439	7.77845507867263
ENSG00000147853	AK3	50808	NM_001199852,NM_001199853,NM_001199855,NM_001199856,NM_016282	adenylate kinase 3	-2.25767240904335	861.41323276506	0.208120933865281	-5.64496873384194	1.65211270455123E-8	1.05107376234452E-7	9.04636111607361	10.2217153024453
ENSG00000147854	UHRF2	115426	NM_152896,NR_046386	ubiquitin like with PHD and ring finger domains 2	-3.57298727489736	644.838904363284	0.144782906634615	-12.6888651327275	6.81663379197105E-37	3.52382889120512E-35	8.1387859617965	9.97703283800995
ENSG00000147862	NFIB	4781	NM_001190737,NM_001190738,NM_001282787,NM_005596	nuclear factor I B	-2.36690298290876	730.606729897051	0.109093520577182	-11.3938991611704	4.48462290070087E-30	1.62485383982872E-28	8.76211591880133	10.0042816486031
ENSG00000147955	SIGMAR1	10280	NM_001282205,NM_001282206,NM_001282207,NM_001282208,NM_001282209,NM_005866,NM_147157,NR_104108	sigma non-opioid intracellular receptor 1	2.44531795468398	1739.96964803272	0.378232892857857	3.41065541750658	6.4806937516988E-4	0.00180011176488846	11.2703037084533	9.9800323649236
ENSG00000148082	SHC3	53358	NM_016848	SHC adaptor protein 3	10.412022886611	87.8930261152301	0.279785594955016	12.0813170651946	1.32578903078192E-33	5.64831843976226E-32	7.32538843662074	3.94502963385152
ENSG00000148154	UGCG	7357	NM_003358	UDP-glucose ceramide glucosyltransferase	2.11863896210617	1156.89164617108	0.138518831964682	7.8194260174083	5.30647378327635E-15	7.18875916583106E-14	10.6183454009209	9.53493894300719
ENSG00000148180	GSN	2934	NM_000177,NM_001127662,NM_001127663,NM_001127664,NM_001127665,NM_001127666,NM_001127667,NM_001258029,NM_001258030,NM_198252	gelsolin	-12.7421186143745	4051.61077480507	0.444984425604405	-8.25092532697193	1.57172742112254E-16	2.39736941826777E-15	9.20400856398503	12.8752600988392
ENSG00000148218	ALAD	210	NM_000031,NM_001003945,NM_001317745	aminolevulinate dehydratase	-2.7301049429642	532.961733116731	0.0987987776302202	-14.6657321372133	1.06858293822316E-48	8.16711842941586E-47	8.16165849833178	9.60653283722048
ENSG00000148229	POLE3	54107	NM_001278255,NM_017443,NR_027261	DNA polymerase epsilon 3,accessory subunit	2.33483307231727	1218.32023004065	0.339214077224941	3.60633443898918	3.10552841818969E-4	9.25573036671681E-4	10.7364719275263	9.51285438662148
ENSG00000148334	PTGES2	80142	NM_001256335,NM_025072,NM_198938	prostaglandin E synthase 2	2.08678125725125	477.732462994985	0.208345614409861	5.09384074991846	3.50881530893809E-7	1.82609153925569E-6	9.33558395201831	8.27322788376863
ENSG00000148335	NTMT1	28989	NM_001286796,NM_001286797,NM_001286798,NM_001286799,NM_001286800,NM_001286801,NM_001286802,NM_001286803,NM_014064,NR_104596	N-terminal Xaa-Pro-Lys N-methyltransferase 1	2.39633367854286	288.779376883736	0.33764507675852	3.73418390378355	1.88324851236638E-4	5.94317633979224E-4	8.6710666916058	7.40890547012198
ENSG00000148339	SLC25A25	114789	NM_001006641,NM_001006642,NM_001265614,NM_001330988,NM_052901,NR_049766	solute carrier family 25 member 25	2.37095161826348	169.658149177437	0.269879371393029	4.61489967535157	3.93285248002324E-6	1.70672259890015E-5	7.89940296191763	6.65189379682859
ENSG00000148344	PTGES	9536	NM_004878	prostaglandin E synthase	10.2562970013268	1523.74100722402	0.15710075143987	21.3776064676342	2.15923419378408E-101	1.0260514793924E-98	11.4393027610086	8.07947818274161
ENSG00000148400	NOTCH1	4851	NM_017617	notch 1	2.09020431253179	605.789282557468	0.29594184145859	3.59409796190772	3.25517355160744E-4	9.65378522086171E-4	9.67859388422689	8.6150120353178
ENSG00000148426	PROSER2	254427	NM_153256	proline and serine rich 2	5.83298532559367	547.204636188512	0.303287812346937	8.38884498849434	4.90941516924081E-17	7.91851493681073E-16	9.86782244239403	7.32244388529752
ENSG00000148459	PDSS1	23590	NM_001321978,NM_001321979,NM_014317	decaprenyl diphosphate synthase subunit 1	3.56492088045292	167.025764495158	0.544685273878465	3.36684347075655	7.60338322321287E-4	0.00208270653982323	8.02767611256997	6.19166359943384
ENSG00000148468	FAM171A1	221061	NM_001010924	family with sequence similarity 171 member A1	2.91004540057015	540.969099320254	0.228521315792656	6.74353574379292	1.54577925809891E-11	1.4512236119918E-10	9.65346002607891	8.111630933222
ENSG00000148671	ADIRF	10974	NM_006829	adipogenesis regulatory factor	-9.72986743506886	190.86470408653	0.366861812766131	-8.94729305386157	3.64306118268959E-19	6.96749549723372E-18	5.16210392259296	8.43431147477833
ENSG00000148677	ANKRD1	27063	NM_014391	ankyrin repeat domain 1	5.43125524744555	7061.50560220763	0.496709607285592	4.91491533481461	8.88208356179522E-7	4.34090753188212E-6	13.5419578216032	11.1005923859004
ENSG00000148680	HTR7	3363	NM_000872,NM_019859,NM_019860	5-hydroxytryptamine receptor 7	4.26917583042843	53.2467908686468	0.325622917531644	6.43062103420672	1.27083640619587E-10	1.06160809996957E-9	6.42967300548983	4.34270929597615
ENSG00000148688	RPP30	10556	NM_001104546,NM_006413	ribonuclease P/MRP subunit p30	2.12583005455534	525.910630933565	0.22942634691987	4.74237716187365	2.11224907087431E-6	9.64762930523183E-6	9.4822830663528	8.39481220987316
ENSG00000148700	ADD3	120	NM_001121,NM_001320591,NM_001320592,NM_001320593,NM_001320594,NM_016824,NM_019903	adducin 3	-2.14333104042358	1277.65320889394	0.310609184082158	-3.54095999030145	3.98674028252207E-4	0.00115760696100024	9.66697631382335	10.7668457525863
ENSG00000148773	MKI67	4288	NM_001145966,NM_002417	marker of proliferation Ki-67	3.6048742903422	3466.49625998512	0.418688028155026	4.4184424346715	9.94147506413949E-6	4.01002038581271E-5	12.4060345491191	10.5561552123447
ENSG00000148835	TAF5	6877	NM_006951,NM_139052	TATA-box binding protein associated factor 5	7.39721259488742	231.174019152091	0.354854747754994	8.1356717290835	4.09660478022701E-16	6.07294571282934E-15	8.66942587673809	5.78647660362805
ENSG00000148843	PDCD11	22984	NM_014976	programmed cell death 11	2.30115026111629	1001.21071009086	0.255878177237932	4.69893605268606	2.61520316814139E-6	1.17451236431795E-5	10.4470935325307	9.24415317771382
ENSG00000148848	ADAM12	8038	NM_001288973,NM_001288974,NM_001288975,NM_003474,NM_021641	ADAM metallopeptidase domain 12	-6.09468830281122	114.946068196904	0.731872942302839	-3.56284853432738	3.66852366326661E-4	0.00107557213715375	5.01563060666183	7.62602695713387
ENSG00000148908	RGS10	6001	NM_001005339,NM_002925	regulator of G protein signaling 10	2.37951968038561	701.914131449783	0.160388854961352	7.79773873317372	6.30263272672051E-15	8.45483467303278E-14	9.94856110693784	8.69938325934793
ENSG00000149050	ZNF214	7761	NM_013249	zinc finger protein 214	-2.63709543394216	30.9236014138346	0.445997350240663	-3.13667733930573	0.0017087406325175	0.00429706706996818	4.07495844576035	5.49165789251782
ENSG00000149054	ZNF215	7762	NM_013250	zinc finger protein 215	2.47715219843947	78.3322730219096	0.474436340379425	2.75839433111373	0.0058086081356729	0.0128106664613064	6.80192986279025	5.49457292868392
ENSG00000149115	TNKS1BP1	85456	NM_033396	tankyrase 1 binding protein 1	-2.2728479670167	2114.71316611618	0.324946105805029	-3.64522350927054	2.67159509193492E-4	8.1079728226126E-4	10.3357886139266	11.5201617499334
ENSG00000149136	SSRP1	6749	NM_003146	structure specific recognition protein 1	2.0928053586924	4482.90673864267	0.186214186297029	5.72157342684329	1.05542026502952E-8	6.89567285797976E-8	12.5667513121824	11.5012808718389
ENSG00000149150	SLC43A1	8501	NM_001198810,NM_003627	solute carrier family 43 member 1	3.17043819523759	225.055299974525	0.586736980841001	2.83718652048332	0.0045513015339542	0.0102874735550684	8.41856655746349	6.75410302034366
ENSG00000149177	PTPRJ	5795	NM_001098503,NM_002843	protein tyrosine phosphatase,receptor type J	21.8851152859616	1855.8559666218	0.359386766351971	12.3874290750141	3.05686917006738E-35	1.44703519525603E-33	11.7934695131079	7.34021638786286
ENSG00000149212	SESN3	143686	NM_001271594,NM_144665	sestrin 3	-28.1563722045189	50.3525113496959	0.695452018234755	-6.92411472131003	4.38710288056917E-12	4.38532816257541E-11	1.81732903183949	6.60259853561547
ENSG00000149256	TENM4	26011	NM_001098816	teneurin transmembrane protein 4	-52.1906770053769	193.806434498335	0.454136170121457	-12.5638973212532	3.3349206979953E-36	1.67491647250943E-34	2.88446029953553	8.57072314154108
ENSG00000149260	CAPN5	726	NM_004055	calpain 5	-3.06466357878213	135.420069117996	0.398428909991574	-4.055249685175	5.00807779366384E-5	1.76886223958596E-4	6.05661501898362	7.6743948695629
ENSG00000149289	ZC3H12C	85463	NM_033390	zinc finger CCCH-type containing 12C	2.80960134241021	1401.11490426139	0.325933061385693	4.57261203561442	4.81681518812382E-6	2.06566302149496E-5	11.0130329982204	9.52286552048331
ENSG00000149292	TTC12	54970	NM_001318533,NM_001352037,NM_001352038,NM_017868,NR_147891	tetratricopeptide repeat domain 12	2.09514992147956	265.517834418929	0.111737478004583	9.54964709067916	1.30138840739604E-21	2.92871653431295E-20	8.49019325277153	7.42164086603687
ENSG00000149428	HYOU1	10525	NM_001130991,NM_006389	hypoxia up-regulated 1	6.42014095560023	8965.69157133632	0.652749556350058	4.10970018483189	3.96173147229167E-5	1.42495465327987E-4	13.9213619895826	11.2387239565682
ENSG00000149485	FADS1	3992	NM_013402	fatty acid desaturase 1	2.19579186550988	2486.17311507639	0.357074256751745	3.17788608207011	0.00148353027184737	0.00378776947895729	11.7383293934421	10.6034267095887
ENSG00000149489	ROM1	6094	NM_000327	retinal outer segment membrane protein 1	-3.32342322972805	27.3312317807889	0.454386297495461	-3.81320924051782	1.37173883277632E-4	4.45409547410025E-4	3.67626811657028	5.38813639226468
ENSG00000149499	EML3	256364	NM_001300793,NM_001300794,NM_153265	echinoderm microtubule associated protein like 3	-2.27154579448758	572.228732572826	0.0959306506745822	-12.3388550184459	5.59458042049888E-35	2.60834117340617E-33	8.44913125988849	9.63474150304593
ENSG00000149503	INCENP	3619	NM_001040694,NM_020238	inner centromere protein	3.06914967034033	630.388313724652	0.318540327587958	5.07891422830186	3.79598026147433E-7	1.96208022832512E-6	9.89326128078161	8.27520804599035
ENSG00000149531	FRG1BP	284802	NR_003579,NR_145491	FSHD region gene 1 family member B,pseudogene	-2.64809634555389	312.264520533658	0.257092821769603	-5.46477961900844	4.63482253478162E-8	2.769015107216E-7	7.41915137130528	8.82456109575691
ENSG00000149548	CCDC15	80071	NM_025004	coiled-coil domain containing 15	2.5574860031468	103.614963652057	0.495693565974124	2.73299158444994	0.00627619359001082	0.0137170302148565	7.21954252114259	5.86273146982465
ENSG00000149554	CHEK1	1111	NM_001114121,NM_001114122,NM_001244846,NM_001274,NM_001330427,NM_001330428,NR_045204,NR_045205	checkpoint kinase 1	2.00639691258471	676.554842670366	0.302042347289187	3.32604696749245	8.8087084280031E-4	0.00237209225431513	9.81851275987836	8.81427205233393
ENSG00000149564	ESAM	90952	NM_138961	endothelial cell adhesion molecule	117.169712842516	418.085062037724	0.354154267765325	19.4052606773884	6.96643137309753E-84	1.87109260031783E-81	9.69530143699219	2.83351600130075
ENSG00000149577	SIDT2	51092	NM_001040455	SID1 transmembrane family member 2	-2.47774799059506	550.6832769916	0.322840475204026	-4.0547253530234	5.0193241307223E-5	1.77232779751569E-4	8.3070045375175	9.61592319111768
ENSG00000149591	TAGLN	6876	NM_001001522,NM_003186	transgelin	-91.3576574740646	3359.96052261104	1.05238501735716	-6.18923079111594	6.04585102701002E-10	4.68610347796165E-9	6.18522201983174	12.6985209678428
ENSG00000149596	JPH2	57158	NM_020433,NM_175913	junctophilin 2	-7.70740440648487	429.010844597029	0.287429540695479	-10.2503211181219	1.17951021273647E-24	3.16113854194339E-23	6.62357744400507	9.5687493815217
ENSG00000149636	DSN1	79980	NM_001145315,NM_001145316,NM_001145317,NM_001145318,NM_024918	DSN1 homolog,MIS12 kinetochore complex component	2.07264611536288	458.090051103963	0.315699822714772	3.33061261155383	8.66551050226791E-4	0.00233913878644352	9.27150266465813	8.21995802490721
ENSG00000149679	CABLES2	81928	NM_031215	Cdk5 and Abl enzyme substrate 2	2.18995263840725	316.715792825595	0.143355361795414	7.88878528973368	3.05141986937093E-15	4.2029311578682E-14	8.76447078752556	7.63337612487673
ENSG00000149798	CDC42EP2	10435	NM_006779	CDC42 effector protein 2	5.54670871447522	372.941511418528	0.328663233426822	7.52025694666712	5.46686947326745E-14	6.71403303600591E-13	9.30391537607144	6.83066152924793
ENSG00000149948	HMGA2	8091	NM_001300918,NM_001300919,NM_001330190,NM_003483,NM_003484	high mobility group AT-hook 2	-5.0206128055516	2574.91505202895	0.19187403154004	-12.132248687298	7.12652290682421E-34	3.1002883983737E-32	9.74028074479975	12.0682857608132
ENSG00000150054	MPP7	143098	NM_001318170,NM_173496,NR_134517,NR_134518	membrane palmitoylated protein 7	-6.86348755095093	33.6849733086441	0.318819895996583	-8.71633758028679	2.87345696381599E-18	5.14515373738356E-17	3.07779219548149	5.88085038064488
ENSG00000150347	ARID5B	84159	NM_001244638,NM_032199	AT-rich interaction domain 5B	-2.50302936814849	844.968358270983	0.308792511097449	-4.28661697015447	1.81414697696513E-5	6.98031326702091E-5	8.91427373583529	10.2377763743555
ENSG00000150403	TMCO3	55002	NM_001349741,NM_001349742,NM_001349743,NM_001349744,NM_001349745,NM_001349746,NM_017905,NR_146221,NR_146222	transmembrane and coiled-coil domains 3	-2.68572647108979	1296.58986839651	0.147695279030459	-9.65035842538309	4.89842178668949E-22	1.13333335532863E-20	9.4588765948658	10.8837510252811
ENSG00000150456	EEF1AKMT1	221143	NM_001318939,NM_174928,NR_134934	EEF1A lysine methyltransferase 1	-2.84226177609762	80.1987762762668	0.292841857072583	-5.14625692481695	2.6573541021655E-7	1.41150515615884E-6	5.36613074532316	6.89667178916859
ENSG00000150753	CCT5	22948	NM_001306153,NM_001306154,NM_001306155,NM_001306156,NM_012073	chaperonin containing TCP1 subunit 5	2.84790796026126	5575.29539292306	0.362221022906788	4.16845634577206	3.06669479038986E-5	1.12263745585976E-4	13.010674011006	11.500720498978
ENSG00000150760	DOCK1	1793	NM_001290223,NM_001380	dedicator of cytokinesis 1	-2.62412852513106	1951.18868953161	0.0801644371096523	-17.3622922145705	1.59236992952274E-67	2.49034563028524E-65	10.073247705427	11.4640581324965
ENSG00000150764	DIXDC1	85458	NM_001037954,NM_001278542,NM_033425	DIX domain containing 1	-40.9384537097056	1561.45634433967	0.347232382507674	-15.4230566499238	1.14551706055035E-53	1.05618382709699E-51	6.21960342806519	11.5738318798737
ENSG00000150768	DLAT	1737	NM_001931	dihydrolipoamide S-acetyltransferase	3.12293788325476	1363.71195856984	0.215470206704782	7.62473800376752	2.44530513136337E-14	3.07968857268037E-13	11.0125373041771	9.36970385338467
ENSG00000150787	PTS	5805	NM_000317	6-pyruvoyltetrahydropterin synthase	2.10543712944588	180.298310233191	0.373305785080761	2.87731891306061	0.00401070033172242	0.00918824450184137	7.933489229567	6.85960627702433
ENSG00000150907	FOXO1	2308	NM_002015	forkhead box O1	-4.59514657121277	1239.72282871876	0.406057121539451	-5.41823000541193	6.01919503737311E-8	3.53960755291503E-7	8.79158014621754	10.9917468166959
ENSG00000150990	DHX37	57647	NM_032656	DEAH-box helicase 37	2.3447387988045	518.837503965467	0.253865089579434	4.84283687515393	1.2799836855082E-6	6.07070957176729E-6	9.5069540089149	8.27658541828019
ENSG00000150995	ITPR1	3708	NM_001099952,NM_001168272,NM_002222	4,5-trisphosphate receptor type 1,inositol 1	2.54035099696384	72.7624105926254	0.382236381347265	3.51883784926377	4.3344153959176E-4	0.00124829142695949	6.70568734326062	5.36267485338343
ENSG00000151012	SLC7A11	23657	NM_014331	solute carrier family 7 member 11	3.33782713006246	501.732331250025	0.557687051821821	3.11807353623448	0.00182037377759879	0.00454082738183587	9.59276754598799	7.85361202745233
ENSG00000151131	C12orf45	121053	NM_152318	chromosome 12 open reading frame 45	3.78656382925218	96.0861170631377	0.35109788808709	5.47109314318405	4.47268138027118E-8	2.67862231959527E-7	7.2476477492984	5.32918484720309
ENSG00000151150	ANK3	288	NM_001149,NM_001204403,NM_001204404,NM_001320874,NM_020987	ankyrin 3	-23.3082296773824	139.626855374384	0.404877489597942	-11.2201039664244	3.24888273295451E-29	1.09972455248364E-27	3.51735532620101	8.06502873606203
ENSG00000151151	IPMK	253430	NM_152230	inositol polyphosphate multikinase	2.11136818995925	327.338825916353	0.123669532951502	8.71821990910175	2.82609654766432E-18	5.06769562356934E-17	8.79402599950123	7.71971476823201
ENSG00000151208	DLG5	9231	NM_004747	discs large MAGUK scaffold protein 5	-2.57086158403692	2958.35068437271	0.336239125375109	-4.05143790332746	5.09038364909595E-5	1.79434208229901E-4	10.6942689127759	12.0565711859455
ENSG00000151229	SLC2A13	114134	NM_052885	solute carrier family 2 member 13	-2.22972319325485	135.511597335644	0.256084912969745	-4.51750400255905	6.25728456208909E-6	2.61974756911592E-5	6.38978019976856	7.54821151772285
ENSG00000151240	DIP2C	22982	NM_014974	disco interacting protein 2 homolog C	18.6229747652018	232.228261800731	0.345671199527172	12.205273805685	2.91326839179027E-34	1.29472773311398E-32	8.7843259962374	4.55771163071627
ENSG00000151287	TEX30	93081	NM_001286775,NM_001286776,NM_138779,NR_104590	testis expressed 30	2.42144165507184	148.808709346223	0.532247821430424	2.39712816112379	0.0165241429321716	0.0321707825286764	7.7188028610415	6.44216387810201
ENSG00000151327	FAM177A1	283635	NM_001079519,NM_001289022,NM_173607	family with sequence similarity 177 member A1	-2.10632910488893	925.32920108551	0.370654594656688	-2.89954821653734	0.00373700863692826	0.00863165857342469	9.21872659571372	10.2932887888995
ENSG00000151364	KCTD14	65987	NM_001282406,NM_023930	potassium channel tetramerization domain containing 14	3.20868715758268	340.859480313952	0.144854093997659	11.6115678152431	3.59954357228528E-31	1.3517434904433E-29	9.02069420671338	7.34271331137805
ENSG00000151414	NEK7	140609	NM_133494	NIMA related kinase 7	-2.85758263729465	2111.87005167052	0.276791412532489	-5.47269586836893	4.43240427626517E-8	2.6570768963249E-7	10.0965320800186	11.6114301742515
ENSG00000151458	ANKRD50	57182	NM_001167882,NM_020337	ankyrin repeat domain 50	-2.02292202034513	1134.45641704565	0.153614734293423	-6.61681779807374	3.67013383523458E-11	3.25750743781058E-10	9.55126523207079	10.5685673005476
ENSG00000151474	FRMD4A	55691	NM_001318336,NM_001318337,NM_001318338,NM_018027,NR_134578	FERM domain containing 4A	27.9987817072275	302.852995441571	0.386636392307691	12.4336256079766	1.71668031558275E-35	8.22076949574605E-34	9.19231992315736	4.37121023531127
ENSG00000151491	EPS8	2059	NM_004447	epidermal growth factor receptor pathway substrate 8	-3.5270932225429	3476.99915608302	0.20867815988268	-8.71427900419122	2.92614923406231E-18	5.23192095323297E-17	10.5850029185292	12.4035327701328
ENSG00000151503	NCAPD3	23310	NM_015261	non-SMC condensin II complex subunit D3	2.42396476859423	1002.37358395612	0.408659420046977	3.12575378732939	0.00177349968116314	0.00443464654134196	10.4709203541014	9.1935006192417
ENSG00000151612	ZNF827	152485	NM_001306215,NM_178835	zinc finger protein 827	-2.42598682044564	326.213065065118	0.148642432596059	-8.60166030979133	7.85710552771418E-18	1.35389872796246E-16	7.57173494320336	8.85230622715463
ENSG00000151632	AKR1C2	1646	NM_001135241,NM_001321027,NM_001354,NM_205845	aldo-keto reductase family 1 member C2	-159.425972904268	2386.35365378714	0.631242560570083	-11.5910164050149	4.5766900727469E-31	1.70316282677072E-29	4.89686977118772	12.2115582867669
ENSG00000151651	ADAM8	101	NM_001109,NM_001164489,NM_001164490	ADAM metallopeptidase domain 8	184.043509533751	906.052238539869	0.476515429664073	15.7894216934589	3.67937631049072E-56	3.78822452634273E-54	10.8156526800405	3.2880589122351
ENSG00000151692	RNF144A	9781	NM_001349181,NM_001349182,NM_001349183,NM_001349184,NM_001349185,NM_001349186,NM_014746,NR_146069	ring finger protein 144A	6.78821502328726	95.2387327727422	0.430044544634213	6.42499085000054	1.31877449549745E-10	1.10082648040874E-9	7.37637756669574	4.60427448559975
