ID	Gene symbol ID	MDA_MB-231_MCF10A.fc	MDA_MB-231_MCF10A.baseMean	MDA_MB-231_MCF10A.lfcSE	MDA_MB-231_MCF10A.stat	MDA_MB-231_MCF10A.raw.pval	MDA_MB-231_MCF10A.bh.pval	Gene symbol	Gene description
ENSG00000182944	EWSR1	1.11760661691445	2757.20160985072	0.225960089680647	0.709915046275119	0.477756819321011	0.566802909805175	EWSR1	RNA-binding protein EWS (EWS oncogene)(Ewing sarcoma breakpoint region 1 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q01844]
ENSG00000184752	NDUFA12	2.51343444825447	1027.08606311772	0.205468631422316	6.4713530919228	9.71291644090523E-11	8.19576839142374E-10	NDUFA12	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 12 (NADH-ubiquinone oxidoreductase subunit B17.2)(Complex I-B17.2)(CI-B17.2)(CIB17.2)(13 kDa differentiation-associated protein) [Source:UniProtKB/Swiss-Prot;Acc:Q9UI09]
ENSG00000185164	NOMO2	1.56782696787654	2046.0348746292	0.220979558721795	2.93586587811654	0.00332618101375387	0.00776402161816155	NOMO2	Nodal modulator 2 Precursor (pM5 protein 2) [Source:UniProtKB/Swiss-Prot;Acc:Q5JPE7]
ENSG00000185608	MRPL40	-1.04591558433951	320.707399033912	0.18419494292818	-0.351618864199888	0.725124115976377	0.792613328575435	MRPL40	39S ribosomal protein L40, mitochondrial Precursor (L40mt)(MRP-40)(Nuclear localization signal-containing protein deleted in velocardiofacial syndrome)(Up-regulated in metastasis) [Source:UniProtKB/Swiss-Prot;Acc:Q9NQ50]
ENSG00000185624	P4HB	1.22814166749438	13022.1666632562	0.385898475253345	0.768277165580212	0.442322537646319	0.533368627036919	P4HB	Protein disulfide-isomerase Precursor (PDI)(EC 5.3.4.1)(Prolyl 4-hydroxylase subunit beta)(Cellular thyroid hormone-binding protein)(p55) [Source:UniProtKB/Swiss-Prot;Acc:P07237]
ENSG00000185721	DRG1	1.38038829095787	582.191313148188	0.193520505099183	2.40322926578274	0.0162509953540141	0.0316939301655635	DRG1	Developmentally-regulated GTP-binding protein 1 (DRG-1)(Neural precursor cell expressed developmentally down-regulated protein 3)(NEDD-3) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y295]
ENSG00000186063	AIDA	-1.65087082612591	2182.2559250116	0.135639577099287	-5.33197799021143	9.71487158704978E-8	5.54142375152355E-7	AIDA	Axin interactor, dorsalization associated protein (Axin interaction partner and dorsalization antagonist) [Source:UniProtKB/Swiss-Prot;Acc:Q96BJ3]
ENSG00000186298	PPP1CC	1.16558172601157	4048.12608639227	0.219581191144118	1.0066898852769	0.314083824301965	0.403546760529407	PPP1CC	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit (PP-1G)(EC 3.1.3.16)(Protein phosphatase 1C catalytic subunit) [Source:UniProtKB/Swiss-Prot;Acc:P36873]
ENSG00000187446	CHP1	-1.42855418478741	1881.84867773054	0.212152353512461	-2.42540678875498	0.0152912419199514	0.030092910787034	AC012652.1	Calcium-binding protein p22 (Calcium-binding protein CHP)(Calcineurin homologous protein)(Calcineurin B homolog) [Source:UniProtKB/Swiss-Prot;Acc:Q99653]
ENSG00000188690	UROS	2.14380779709104	656.852186087075	0.154935616911475	7.1008563997184	1.23986155428429E-12	1.32627614746168E-11	UROS	Uroporphyrinogen-III synthase (UROIIIS)(UROS)(EC 4.2.1.75)(Hydroxymethylbilane hydrolyase [cyclizing])(Uroporphyrinogen-III cosynthetase) [Source:UniProtKB/Swiss-Prot;Acc:P10746]
ENSG00000188976	NOC2L	2.22936906444745	1457.56168757771	0.272656388765318	4.2420992768648	2.21438691936976E-5	8.36403252485886E-5	NOC2L	Nucleolar complex protein 2 homolog (Protein NOC2 homolog)(NOC2-like) [Source:UniProtKB/Swiss-Prot;Acc:Q9Y3T9]
ENSG00000189403	HMGB1	1.00646694593139	3284.47327537456	0.260194079649869	0.0357417529109983	0.971488277797568	0.97981532017869	HMGB1	High mobility group protein B1 (High mobility group protein 1)(HMG-1) [Source:UniProtKB/Swiss-Prot;Acc:P09429]
ENSG00000196715	VKORC1L1	1.32257489146742	1445.32384463372	0.239129716225332	1.68673899819075	0.0916535497796833	0.143085621370734	VKORC1L1	Vitamin K epoxide reductase complex subunit 1-like protein 1 (VKORC1-like protein 1) [Source:UniProtKB/Swiss-Prot;Acc:Q8N0U8]
ENSG00000197622	CDC42SE1	-1.9007150396765	1587.2953282004	0.127507488856743	-7.26657127181817	3.68726710456221E-13	4.15658622964107E-12	CDC42SE1	CDC42 small effector protein 1 (Small effector of CDC42 protein 1)(CDC42-binding protein SCIP1) [Source:UniProtKB/Swiss-Prot;Acc:Q9NRR8]
ENSG00000198189	HSD17B11	2.34164509913336	938.604268034065	0.390285320115377	3.14519243635506	0.00165977613786885	0.00418500697619788	DHRS8	Estradiol 17-beta-dehydrogenase 11 Precursor (EC 1.1.1.62)(17-beta-hydroxysteroid dehydrogenase 11)(17-beta-HSD 11)(17betaHSD11)(17bHSD11)(17-beta-HSD XI)(17betaHSDXI)(Dehydrogenase/reductase SDR family member 8)(Retinal short-chain dehydrogenase/reducta
ENSG00000198218	QRICH1	1.02828576135371	1457.732759755	0.145197795938156	0.277147776120813	0.781666638003537	0.838542269040002	QRICH1	Glutamine-rich protein 1  [Source:UniProtKB/Swiss-Prot;Acc:Q2TAL8]
ENSG00000198830	HMGN2	1.96985000484417	2444.60221746274	0.339049861356713	2.88478448348899	0.00391681696074252	0.00900153897878978	HMGN2	Non-histone chromosomal protein HMG-17 (High-mobility group nucleosome-binding domain-containing protein 2) [Source:UniProtKB/Swiss-Prot;Acc:P05204]
ENSG00000204525	HLA-C	-1.59119335499416	2057.00773586936	0.356352093849786	-1.88046925499332	0.0600441527089725	0.0993125866112048	HLA-B	HLA class I histocompatibility antigen, B-7 alpha chain Precursor (MHC class I antigen B*7) [Source:UniProtKB/Swiss-Prot;Acc:P01889]
ENSG00000204842	ATXN2	-1.05606822361117	1048.10890750755	0.0841090051770905	-0.935726654143511	0.349413943507034	0.440151842580486	ATXN2	Ataxin-2 (Spinocerebellar ataxia type 2 protein)(Trinucleotide repeat-containing gene 13 protein) [Source:UniProtKB/Swiss-Prot;Acc:Q99700]
ENSG00000205323	SARNP	-1.15264758580176	585.595614328613	0.168371904720715	-1.21725466313456	0.223507338018353	0.304592230445263	AC073487.34	Nuclear protein Hcc-1 (Proliferation-associated cytokine-inducible protein CIP29)(Cytokine-induced protein of 29 kDa) [Source:UniProtKB/Swiss-Prot;Acc:P82979]
ENSG00000213281	NRAS	1.48352717777629	2327.14852634008	0.290469644184699	1.95900455760586	0.0501122530406724	0.0848946779538609	NRAS	GTPase NRas Precursor (Transforming protein N-Ras) [Source:UniProtKB/Swiss-Prot;Acc:P01111]
ENSG00000213676	ATF6B	1.2399590145719	1172.32235017069	0.221061270360703	1.40364901666493	0.160423391239058	0.230120863666384	CREBL1	Cyclic AMP-dependent transcription factor ATF-6 beta (Activating transcription factor 6 beta)(ATF6-beta)(cAMP-responsive element-binding protein-like 1)(cAMP response element-binding protein-related protein)(Creb-rp)(Protein G13) [Contains Processed cycl
ENSG00000214753	HNRNPUL2	-1.03487200172291	2373.94417791462	0.0919306730345155	-0.537930782014218	0.590624836183074	0.67211659307745	HNRNPUL2	Heterogeneous nuclear ribonucleoprotein U-like protein 2 (Scaffold-attachment factor A2)(SAF-A2) [Source:UniProtKB/Swiss-Prot;Acc:Q1KMD3]
ENSG00000220205	VAMP2	-1.93320629710925	730.791473802396	0.438744517023925	-2.16753842460354	0.0301938231061462	0.0546665715821273	AC129492.6	Putative uncharacterized protein DKFZp586L1323  [Source:UniProtKB/TrEMBL;Acc:Q69Z01]
